After round 0, test_loss = 2.3406, test_acc = 0.0917
After round 59, test_loss = 1.6833, test_acc = 0.5948
After round 60, test_loss = 1.6795, test_acc = 0.5951
After round 61, test_loss = 1.6593, test_acc = 0.5909
After round 62, test_loss = 1.6511, test_acc = 0.6012
After round 63, test_loss = 1.6561, test_acc = 0.6007
After round 64, test_loss = 1.6497, test_acc = 0.5991
After round 65, test_loss = 1.6367, test_acc = 0.6043
After round 66, test_loss = 1.6265, test_acc = 0.6044
After round 67, test_loss = 1.6247, test_acc = 0.6068
After round 68, test_loss = 1.6213, test_acc = 0.6068
After round 69, test_loss = 1.5972, test_acc = 0.6108
After round 70, test_loss = 1.6076, test_acc = 0.6242
After round 71, test_loss = 1.5969, test_acc = 0.6255
After round 72, test_loss = 1.594, test_acc = 0.6211
After round 73, test_loss = 1.5959, test_acc = 0.6157
After round 74, test_loss = 1.5749, test_acc = 0.6194
After round 75, test_loss = 1.5862, test_acc = 0.6204
After round 76, test_loss = 1.5888, test_acc = 0.6227
After round 77, test_loss = 1.5887, test_acc = 0.6186
After round 78, test_loss = 1.5844, test_acc = 0.6173
After round 79, test_loss = 1.5809, test_acc = 0.6158
After round 80, test_loss = 1.5623, test_acc = 0.6187
After round 81, test_loss = 1.5599, test_acc = 0.6245
After round 82, test_loss = 1.5552, test_acc = 0.6255
After round 83, test_loss = 1.558, test_acc = 0.623
After round 84, test_loss = 1.5494, test_acc = 0.6189
After round 85, test_loss = 1.5477, test_acc = 0.6151
After round 86, test_loss = 1.5436, test_acc = 0.6189
After round 87, test_loss = 1.5283, test_acc = 0.6142
After round 88, test_loss = 1.5211, test_acc = 0.6171
After round 89, test_loss = 1.51, test_acc = 0.6178
After round 90, test_loss = 1.4883, test_acc = 0.6167
After round 91, test_loss = 1.4879, test_acc = 0.6167
After round 92, test_loss = 1.4739, test_acc = 0.6206
After round 93, test_loss = 1.4579, test_acc = 0.6186
After round 94, test_loss = 1.4514, test_acc = 0.6199
After round 95, test_loss = 1.4463, test_acc = 0.6213
After round 96, test_loss = 1.46, test_acc = 0.6181
After round 97, test_loss = 1.4487, test_acc = 0.622
After round 98, test_loss = 1.4405, test_acc = 0.6198
After round 99, test_loss = 1.4395, test_acc = 0.6218
After round 100, test_loss = 1.4393, test_acc = 0.6217
After round 101, test_loss = 1.4357, test_acc = 0.6217
After round 102, test_loss = 1.4134, test_acc = 0.6194
After round 103, test_loss = 1.4219, test_acc = 0.6233
After round 104, test_loss = 1.4166, test_acc = 0.6217
After round 105, test_loss = 1.4222, test_acc = 0.6233
After round 106, test_loss = 1.4145, test_acc = 0.6224
After round 107, test_loss = 1.4142, test_acc = 0.6246
After round 108, test_loss = 1.4102, test_acc = 0.6263
After round 109, test_loss = 1.3919, test_acc = 0.6246
After round 110, test_loss = 1.3936, test_acc = 0.621
After round 111, test_loss = 1.3946, test_acc = 0.6199
After round 112, test_loss = 1.393, test_acc = 0.6212
After round 113, test_loss = 1.3933, test_acc = 0.625
After round 114, test_loss = 1.3936, test_acc = 0.6227
After round 115, test_loss = 1.3919, test_acc = 0.624
After round 116, test_loss = 1.3864, test_acc = 0.6277
After round 117, test_loss = 1.3679, test_acc = 0.6289
After round 118, test_loss = 1.3591, test_acc = 0.6289
After round 119, test_loss = 1.3575, test_acc = 0.6311
After round 120, test_loss = 1.3561, test_acc = 0.6303
After round 121, test_loss = 1.3622, test_acc = 0.6292
After round 122, test_loss = 1.3586, test_acc = 0.6306
After round 123, test_loss = 1.3427, test_acc = 0.6361
After round 124, test_loss = 1.3573, test_acc = 0.6362
After round 125, test_loss = 1.3522, test_acc = 0.6348
After round 126, test_loss = 1.35, test_acc = 0.6385
After round 127, test_loss = 1.3486, test_acc = 0.6447
After round 128, test_loss = 1.3387, test_acc = 0.6652
After round 129, test_loss = 1.3243, test_acc = 0.6558
After round 130, test_loss = 1.3187, test_acc = 0.6507
After round 131, test_loss = 1.3149, test_acc = 0.656
After round 132, test_loss = 1.3023, test_acc = 0.6518
After round 133, test_loss = 1.3064, test_acc = 0.6546
After round 134, test_loss = 1.3079, test_acc = 0.6476
After round 135, test_loss = 1.3129, test_acc = 0.6442
After round 136, test_loss = 1.3103, test_acc = 0.651
After round 137, test_loss = 1.3034, test_acc = 0.6723
After round 138, test_loss = 1.3021, test_acc = 0.663
After round 139, test_loss = 1.3003, test_acc = 0.6659
After round 140, test_loss = 1.2982, test_acc = 0.6572
After round 141, test_loss = 1.2802, test_acc = 0.6613
After round 142, test_loss = 1.2737, test_acc = 0.661
After round 143, test_loss = 1.2718, test_acc = 0.6579
After round 144, test_loss = 1.2767, test_acc = 0.6473
After round 145, test_loss = 1.2802, test_acc = 0.643
After round 146, test_loss = 1.2717, test_acc = 0.6426
After round 147, test_loss = 1.2658, test_acc = 0.6438
After round 148, test_loss = 1.2635, test_acc = 0.6545
After round 149, test_loss = 1.2678, test_acc = 0.6468
After round 150, test_loss = 1.2611, test_acc = 0.6537
After round 151, test_loss = 1.2547, test_acc = 0.6492
After round 152, test_loss = 1.2489, test_acc = 0.6517
After round 153, test_loss = 1.2501, test_acc = 0.6503
After round 154, test_loss = 1.2483, test_acc = 0.6576
After round 155, test_loss = 1.2539, test_acc = 0.6512
After round 156, test_loss = 1.2498, test_acc = 0.6566
After round 157, test_loss = 1.2518, test_acc = 0.658
After round 158, test_loss = 1.2386, test_acc = 0.6678
After round 159, test_loss = 1.2401, test_acc = 0.6628
After round 160, test_loss = 1.2455, test_acc = 0.6619
After round 161, test_loss = 1.2306, test_acc = 0.6605
After round 162, test_loss = 1.2346, test_acc = 0.6644
After round 163, test_loss = 1.2397, test_acc = 0.6581
After round 164, test_loss = 1.2391, test_acc = 0.6599
After round 165, test_loss = 1.2363, test_acc = 0.6611
After round 166, test_loss = 1.2329, test_acc = 0.6607
After round 167, test_loss = 1.2285, test_acc = 0.6614
After round 168, test_loss = 1.226, test_acc = 0.6607
After round 169, test_loss = 1.2245, test_acc = 0.6607
After round 170, test_loss = 1.224, test_acc = 0.6675
After round 171, test_loss = 1.2227, test_acc = 0.6619
After round 172, test_loss = 1.2195, test_acc = 0.6649
After round 173, test_loss = 1.2184, test_acc = 0.6622
After round 174, test_loss = 1.2135, test_acc = 0.6648
After round 175, test_loss = 1.2119, test_acc = 0.6658
After round 176, test_loss = 1.2133, test_acc = 0.6686
After round 177, test_loss = 1.2147, test_acc = 0.6683
After round 178, test_loss = 1.2072, test_acc = 0.6648
After round 179, test_loss = 1.2075, test_acc = 0.6617
After round 180, test_loss = 1.2076, test_acc = 0.6657
After round 181, test_loss = 1.2038, test_acc = 0.6668
After round 182, test_loss = 1.2042, test_acc = 0.6721
After round 183, test_loss = 1.2054, test_acc = 0.6771
After round 184, test_loss = 1.1979, test_acc = 0.6785
After round 185, test_loss = 1.196, test_acc = 0.683
After round 186, test_loss = 1.1914, test_acc = 0.6866
After round 187, test_loss = 1.1795, test_acc = 0.6935
After round 188, test_loss = 1.1841, test_acc = 0.6832
After round 189, test_loss = 1.1874, test_acc = 0.6865
After round 190, test_loss = 1.1807, test_acc = 0.6817
After round 191, test_loss = 1.1761, test_acc = 0.6834
After round 192, test_loss = 1.1733, test_acc = 0.6862
After round 193, test_loss = 1.1604, test_acc = 0.6776
After round 194, test_loss = 1.1585, test_acc = 0.6851
After round 195, test_loss = 1.1549, test_acc = 0.6863
After round 196, test_loss = 1.1547, test_acc = 0.6896
After round 197, test_loss = 1.1599, test_acc = 0.6859
After round 198, test_loss = 1.1551, test_acc = 0.6857
After round 199, test_loss = 1.1587, test_acc = 0.6813
After round 200, test_loss = 1.1537, test_acc = 0.6839
After round 201, test_loss = 1.1587, test_acc = 0.6796
After round 202, test_loss = 1.153, test_acc = 0.6846
After round 203, test_loss = 1.148, test_acc = 0.6819
After round 204, test_loss = 1.148, test_acc = 0.6825
After round 205, test_loss = 1.144, test_acc = 0.6841
After round 206, test_loss = 1.1293, test_acc = 0.6891
After round 207, test_loss = 1.1283, test_acc = 0.6872
After round 208, test_loss = 1.1354, test_acc = 0.6813
After round 209, test_loss = 1.1325, test_acc = 0.685
After round 210, test_loss = 1.1309, test_acc = 0.6819
After round 211, test_loss = 1.1254, test_acc = 0.6798
After round 212, test_loss = 1.1272, test_acc = 0.6755
After round 213, test_loss = 1.1285, test_acc = 0.6755
After round 214, test_loss = 1.1324, test_acc = 0.6715
After round 215, test_loss = 1.1288, test_acc = 0.6777
After round 216, test_loss = 1.1294, test_acc = 0.6805
After round 217, test_loss = 1.1086, test_acc = 0.6941
After round 218, test_loss = 1.119, test_acc = 0.6878
After round 219, test_loss = 1.124, test_acc = 0.6897
After round 220, test_loss = 1.1146, test_acc = 0.6859
After round 221, test_loss = 1.0996, test_acc = 0.6961
After round 222, test_loss = 1.1013, test_acc = 0.6928
After round 223, test_loss = 1.1021, test_acc = 0.6893
After round 224, test_loss = 1.0951, test_acc = 0.6905
After round 225, test_loss = 1.0893, test_acc = 0.6875
After round 226, test_loss = 1.0903, test_acc = 0.6873
After round 227, test_loss = 1.088, test_acc = 0.688
After round 228, test_loss = 1.0956, test_acc = 0.6896
After round 229, test_loss = 1.0944, test_acc = 0.6911
After round 230, test_loss = 1.094, test_acc = 0.6889
After round 231, test_loss = 1.0981, test_acc = 0.6886
After round 232, test_loss = 1.0881, test_acc = 0.687
After round 233, test_loss = 1.094, test_acc = 0.6847
After round 234, test_loss = 1.0898, test_acc = 0.6856
After round 235, test_loss = 1.0833, test_acc = 0.6922
After round 236, test_loss = 1.0857, test_acc = 0.6902
After round 237, test_loss = 1.0764, test_acc = 0.6933
After round 238, test_loss = 1.0757, test_acc = 0.6854
After round 239, test_loss = 1.0748, test_acc = 0.6865
After round 240, test_loss = 1.0769, test_acc = 0.6837
After round 241, test_loss = 1.0767, test_acc = 0.6857
After round 242, test_loss = 1.0655, test_acc = 0.6862
After round 243, test_loss = 1.0599, test_acc = 0.6897
After round 244, test_loss = 1.0594, test_acc = 0.688
After round 245, test_loss = 1.0601, test_acc = 0.6907
After round 246, test_loss = 1.0635, test_acc = 0.6931
After round 247, test_loss = 1.0627, test_acc = 0.6942
After round 248, test_loss = 1.0658, test_acc = 0.6928
After round 249, test_loss = 1.0645, test_acc = 0.6944
After round 250, test_loss = 1.0548, test_acc = 0.6962
After round 251, test_loss = 1.0599, test_acc = 0.6941
After round 252, test_loss = 1.0612, test_acc = 0.6947
After round 253, test_loss = 1.0487, test_acc = 0.7011
After round 254, test_loss = 1.0451, test_acc = 0.7022
After round 255, test_loss = 1.056, test_acc = 0.6967
After round 256, test_loss = 1.056, test_acc = 0.6969
After round 257, test_loss = 1.0604, test_acc = 0.6936
After round 258, test_loss = 1.0605, test_acc = 0.6931
After round 259, test_loss = 1.0659, test_acc = 0.6896
After round 260, test_loss = 1.0662, test_acc = 0.6918
