After round 0, test_loss = 2.3406, test_acc = 0.0917
After round 1, test_loss = 1.6755, test_acc = 0.7316
After round 2, test_loss = 1.3101, test_acc = 0.7877
After round 3, test_loss = 1.0968, test_acc = 0.8125
After round 4, test_loss = 0.9595, test_acc = 0.828
After round 5, test_loss = 0.8656, test_acc = 0.8361
After round 6, test_loss = 0.797, test_acc = 0.8468
After round 7, test_loss = 0.7447, test_acc = 0.851
After round 8, test_loss = 0.7042, test_acc = 0.8545
After round 9, test_loss = 0.6707, test_acc = 0.8587
After round 10, test_loss = 0.6429, test_acc = 0.8608
After round 11, test_loss = 0.6195, test_acc = 0.8636
After round 12, test_loss = 0.5997, test_acc = 0.8648
After round 13, test_loss = 0.5819, test_acc = 0.8685
After round 14, test_loss = 0.5668, test_acc = 0.8694
After round 15, test_loss = 0.5532, test_acc = 0.8705
After round 16, test_loss = 0.5411, test_acc = 0.8722
After round 17, test_loss = 0.5301, test_acc = 0.8732
After round 18, test_loss = 0.5202, test_acc = 0.8751
After round 19, test_loss = 0.5109, test_acc = 0.876
After round 20, test_loss = 0.5025, test_acc = 0.8778
After round 21, test_loss = 0.495, test_acc = 0.8795
After round 22, test_loss = 0.488, test_acc = 0.88
After round 23, test_loss = 0.4815, test_acc = 0.8803
After round 24, test_loss = 0.4756, test_acc = 0.8809
After round 25, test_loss = 0.47, test_acc = 0.8812
After round 26, test_loss = 0.4647, test_acc = 0.8823
After round 27, test_loss = 0.4598, test_acc = 0.8835
After round 28, test_loss = 0.455, test_acc = 0.8845
After round 29, test_loss = 0.4507, test_acc = 0.885
After round 30, test_loss = 0.4464, test_acc = 0.885
After round 31, test_loss = 0.4425, test_acc = 0.8857
After round 32, test_loss = 0.4388, test_acc = 0.8855
After round 33, test_loss = 0.435, test_acc = 0.8874
After round 34, test_loss = 0.4317, test_acc = 0.8878
After round 35, test_loss = 0.4285, test_acc = 0.8886
After round 36, test_loss = 0.4255, test_acc = 0.8903
After round 37, test_loss = 0.4224, test_acc = 0.8913
After round 38, test_loss = 0.4196, test_acc = 0.892
After round 39, test_loss = 0.417, test_acc = 0.8922
After round 40, test_loss = 0.4143, test_acc = 0.8928
After round 41, test_loss = 0.4118, test_acc = 0.8936
After round 42, test_loss = 0.4093, test_acc = 0.8934
After round 43, test_loss = 0.4069, test_acc = 0.8947
