After round 0, test_loss = 2.3406, test_acc = 0.0917
After round 1, test_loss = 2.3162, test_acc = 0.1131
After round 2, test_loss = 2.2938, test_acc = 0.1414
After round 3, test_loss = 2.2723, test_acc = 0.175
After round 4, test_loss = 2.2516, test_acc = 0.2143
After round 5, test_loss = 2.2297, test_acc = 0.2551
After round 6, test_loss = 2.21, test_acc = 0.2911
After round 7, test_loss = 2.1898, test_acc = 0.3285
After round 8, test_loss = 2.1698, test_acc = 0.3625
After round 9, test_loss = 2.1489, test_acc = 0.3978
After round 10, test_loss = 2.13, test_acc = 0.4219
After round 11, test_loss = 2.1114, test_acc = 0.4467
After round 12, test_loss = 2.0916, test_acc = 0.4833
After round 13, test_loss = 2.0724, test_acc = 0.5097
After round 14, test_loss = 2.0539, test_acc = 0.5278
After round 15, test_loss = 2.0368, test_acc = 0.5563
After round 16, test_loss = 2.019, test_acc = 0.5776
After round 17, test_loss = 2.0017, test_acc = 0.5948
After round 18, test_loss = 1.9844, test_acc = 0.6094
After round 19, test_loss = 1.9676, test_acc = 0.624
After round 20, test_loss = 1.9513, test_acc = 0.6411
After round 21, test_loss = 1.9351, test_acc = 0.6495
After round 22, test_loss = 1.9193, test_acc = 0.6567
After round 23, test_loss = 1.9038, test_acc = 0.6637
After round 24, test_loss = 1.8879, test_acc = 0.671
After round 25, test_loss = 1.8725, test_acc = 0.6827
After round 26, test_loss = 1.857, test_acc = 0.6869
After round 27, test_loss = 1.842, test_acc = 0.6879
After round 28, test_loss = 1.8276, test_acc = 0.6892
After round 29, test_loss = 1.8128, test_acc = 0.6938
After round 30, test_loss = 1.7981, test_acc = 0.6939
After round 31, test_loss = 1.7835, test_acc = 0.6995
After round 32, test_loss = 1.7702, test_acc = 0.7033
After round 33, test_loss = 1.7563, test_acc = 0.71
After round 34, test_loss = 1.7425, test_acc = 0.7159
After round 35, test_loss = 1.729, test_acc = 0.7232
After round 36, test_loss = 1.716, test_acc = 0.7251
After round 37, test_loss = 1.703, test_acc = 0.7281
After round 38, test_loss = 1.6904, test_acc = 0.7301
After round 39, test_loss = 1.6783, test_acc = 0.734
After round 40, test_loss = 1.6658, test_acc = 0.7368
After round 41, test_loss = 1.6536, test_acc = 0.7422
After round 42, test_loss = 1.6417, test_acc = 0.7444
After round 43, test_loss = 1.6298, test_acc = 0.7463
After round 44, test_loss = 1.6178, test_acc = 0.7508
After round 45, test_loss = 1.6063, test_acc = 0.7539
After round 46, test_loss = 1.5957, test_acc = 0.7505
After round 47, test_loss = 1.5843, test_acc = 0.7565
After round 48, test_loss = 1.5735, test_acc = 0.7568
After round 49, test_loss = 1.5627, test_acc = 0.7555
After round 50, test_loss = 1.5525, test_acc = 0.7586
After round 51, test_loss = 1.5424, test_acc = 0.7603
After round 52, test_loss = 1.5317, test_acc = 0.7662
After round 53, test_loss = 1.5216, test_acc = 0.7655
After round 54, test_loss = 1.5116, test_acc = 0.7649
After round 55, test_loss = 1.5018, test_acc = 0.7644
After round 56, test_loss = 1.4922, test_acc = 0.767
After round 57, test_loss = 1.4829, test_acc = 0.7686
After round 58, test_loss = 1.4738, test_acc = 0.768
After round 59, test_loss = 1.4648, test_acc = 0.7723
After round 60, test_loss = 1.4548, test_acc = 0.7719
After round 61, test_loss = 1.4461, test_acc = 0.7745
After round 62, test_loss = 1.4371, test_acc = 0.7776
After round 63, test_loss = 1.4289, test_acc = 0.7774
After round 64, test_loss = 1.4201, test_acc = 0.7793
After round 65, test_loss = 1.4116, test_acc = 0.7808
After round 66, test_loss = 1.4029, test_acc = 0.7812
After round 67, test_loss = 1.3947, test_acc = 0.7845
After round 68, test_loss = 1.3866, test_acc = 0.7837
After round 69, test_loss = 1.3786, test_acc = 0.7851
After round 70, test_loss = 1.3709, test_acc = 0.7862
After round 71, test_loss = 1.3631, test_acc = 0.79
After round 72, test_loss = 1.3556, test_acc = 0.7897
After round 73, test_loss = 1.348, test_acc = 0.791
After round 74, test_loss = 1.3405, test_acc = 0.7906
After round 75, test_loss = 1.3332, test_acc = 0.7915
After round 76, test_loss = 1.3261, test_acc = 0.7928
After round 77, test_loss = 1.3193, test_acc = 0.7932
After round 78, test_loss = 1.3121, test_acc = 0.7937
After round 79, test_loss = 1.3051, test_acc = 0.7947
After round 80, test_loss = 1.2982, test_acc = 0.7939
After round 81, test_loss = 1.2911, test_acc = 0.7955
After round 82, test_loss = 1.2842, test_acc = 0.7981
After round 83, test_loss = 1.2776, test_acc = 0.7989
After round 84, test_loss = 1.2712, test_acc = 0.7993
After round 85, test_loss = 1.2648, test_acc = 0.7984
After round 86, test_loss = 1.2582, test_acc = 0.7997
After round 87, test_loss = 1.2521, test_acc = 0.7991
After round 88, test_loss = 1.2457, test_acc = 0.7999
After round 89, test_loss = 1.2398, test_acc = 0.8017
After round 90, test_loss = 1.2337, test_acc = 0.8028
After round 91, test_loss = 1.2278, test_acc = 0.8023
After round 92, test_loss = 1.2219, test_acc = 0.8043
After round 93, test_loss = 1.2163, test_acc = 0.8042
After round 94, test_loss = 1.2106, test_acc = 0.8081
After round 95, test_loss = 1.205, test_acc = 0.8086
After round 96, test_loss = 1.1993, test_acc = 0.8084
After round 97, test_loss = 1.1938, test_acc = 0.8088
After round 98, test_loss = 1.1883, test_acc = 0.8078
After round 99, test_loss = 1.1829, test_acc = 0.8084
After round 100, test_loss = 1.1775, test_acc = 0.8085
After round 101, test_loss = 1.1722, test_acc = 0.8082
After round 102, test_loss = 1.167, test_acc = 0.8085
After round 103, test_loss = 1.1619, test_acc = 0.8097
After round 104, test_loss = 1.1569, test_acc = 0.8133
After round 105, test_loss = 1.152, test_acc = 0.8117
After round 106, test_loss = 1.1471, test_acc = 0.8109
After round 107, test_loss = 1.1423, test_acc = 0.8129
After round 108, test_loss = 1.1375, test_acc = 0.8143
After round 109, test_loss = 1.1328, test_acc = 0.8135
After round 110, test_loss = 1.1283, test_acc = 0.8153
After round 111, test_loss = 1.1238, test_acc = 0.8143
After round 112, test_loss = 1.1193, test_acc = 0.8144
After round 113, test_loss = 1.1145, test_acc = 0.8161
After round 114, test_loss = 1.11, test_acc = 0.816
After round 115, test_loss = 1.1056, test_acc = 0.8161
After round 116, test_loss = 1.1012, test_acc = 0.8176
After round 117, test_loss = 1.0969, test_acc = 0.818
After round 118, test_loss = 1.0926, test_acc = 0.818
After round 119, test_loss = 1.0886, test_acc = 0.8174
After round 120, test_loss = 1.0845, test_acc = 0.8177
After round 121, test_loss = 1.0803, test_acc = 0.8178
After round 122, test_loss = 1.0761, test_acc = 0.8186
After round 123, test_loss = 1.072, test_acc = 0.8195
After round 124, test_loss = 1.0681, test_acc = 0.8199
After round 125, test_loss = 1.0642, test_acc = 0.819
After round 126, test_loss = 1.0602, test_acc = 0.8209
After round 127, test_loss = 1.0563, test_acc = 0.8214
After round 128, test_loss = 1.0525, test_acc = 0.8216
After round 129, test_loss = 1.0488, test_acc = 0.8225
After round 130, test_loss = 1.045, test_acc = 0.8216
After round 131, test_loss = 1.0414, test_acc = 0.8211
After round 132, test_loss = 1.0378, test_acc = 0.8212
After round 133, test_loss = 1.0343, test_acc = 0.8198
After round 134, test_loss = 1.0306, test_acc = 0.8217
After round 135, test_loss = 1.0271, test_acc = 0.8217
After round 136, test_loss = 1.0237, test_acc = 0.8228
After round 137, test_loss = 1.0201, test_acc = 0.824
After round 138, test_loss = 1.0167, test_acc = 0.8245
After round 139, test_loss = 1.0134, test_acc = 0.8241
After round 140, test_loss = 1.0101, test_acc = 0.8247
After round 141, test_loss = 1.007, test_acc = 0.8232
After round 142, test_loss = 1.0038, test_acc = 0.8237
After round 143, test_loss = 1.0008, test_acc = 0.8229
After round 144, test_loss = 0.9975, test_acc = 0.8241
After round 145, test_loss = 0.9941, test_acc = 0.8247
After round 146, test_loss = 0.991, test_acc = 0.8249
After round 147, test_loss = 0.988, test_acc = 0.8233
After round 148, test_loss = 0.9849, test_acc = 0.8228
After round 149, test_loss = 0.982, test_acc = 0.8231
After round 150, test_loss = 0.9789, test_acc = 0.8254
After round 151, test_loss = 0.9757, test_acc = 0.8249
After round 152, test_loss = 0.9727, test_acc = 0.8259
After round 153, test_loss = 0.9696, test_acc = 0.8258
After round 154, test_loss = 0.9666, test_acc = 0.8275
After round 155, test_loss = 0.9637, test_acc = 0.8291
After round 156, test_loss = 0.9608, test_acc = 0.829
After round 157, test_loss = 0.9578, test_acc = 0.8283
After round 158, test_loss = 0.9548, test_acc = 0.8286
