Starting: 15:31:19:643643
round_1_start: 15:31:19:643676
round_1_received_params: 15:31:45:415579
round_1_aggregation: 15:31:46:481908
round_1_end: 15:31:46:517028
round_2_start: 15:31:46:517097
round_2_received_params: 15:31:47:112268
round_2_aggregation: 15:31:47:197280
round_2_end: 15:31:47:210750
round_3_start: 15:31:47:210832
round_3_received_params: 15:31:47:714902
round_3_aggregation: 15:31:47:877304
round_3_end: 15:31:47:899280
round_4_start: 15:31:47:899545
round_4_received_params: 15:31:48:402867
round_4_aggregation: 15:31:48:467474
round_4_end: 15:31:48:478006
round_5_start: 15:31:48:478051
round_5_received_params: 15:31:48:976359
round_5_aggregation: 15:31:49:070304
round_5_end: 15:31:49:080172
round_6_start: 15:31:49:080212
round_6_received_params: 15:31:49:593511
round_6_aggregation: 15:31:49:614788
round_6_end: 15:31:49:623956
round_7_start: 15:31:49:624013
round_7_received_params: 15:31:50:123109
round_7_aggregation: 15:31:50:145888
round_7_end: 15:31:50:154923
round_8_start: 15:31:50:154963
round_8_received_params: 15:31:50:657218
round_8_aggregation: 15:31:50:679237
round_8_end: 15:31:50:689459
round_9_start: 15:31:50:689498
round_9_received_params: 15:31:51:197221
round_9_aggregation: 15:31:51:219168
round_9_end: 15:31:51:227985
round_10_start: 15:31:51:228042
round_10_received_params: 15:31:51:734149
round_10_aggregation: 15:31:51:756470
round_10_end: 15:31:51:765040
round_11_start: 15:31:51:765266
round_11_received_params: 15:31:52:271545
round_11_aggregation: 15:31:52:294128
round_11_end: 15:31:52:304284
round_12_start: 15:31:52:304338
round_12_received_params: 15:31:52:806886
round_12_aggregation: 15:31:52:828876
round_12_end: 15:31:52:837776
round_13_start: 15:31:52:837813
round_13_received_params: 15:31:53:340856
round_13_aggregation: 15:31:53:363867
round_13_end: 15:31:53:376214
round_14_start: 15:31:53:376260
round_14_received_params: 15:31:53:873080
round_14_aggregation: 15:31:53:894590
round_14_end: 15:31:53:903333
round_15_start: 15:31:53:903369
round_15_received_params: 15:31:54:407774
round_15_aggregation: 15:31:54:550796
round_15_end: 15:31:54:563062
round_16_start: 15:31:54:563106
round_16_received_params: 15:31:55:073335
round_16_aggregation: 15:31:55:154533
round_16_end: 15:31:55:170286
round_17_start: 15:31:55:170344
round_17_received_params: 15:31:55:669519
round_17_aggregation: 15:31:55:793628
round_17_end: 15:31:55:809631
round_18_start: 15:31:55:809688
round_18_received_params: 15:31:56:290195
round_18_aggregation: 15:31:56:400113
round_18_end: 15:31:56:409360
round_19_start: 15:31:56:409408
round_19_received_params: 15:31:56:925265
round_19_aggregation: 15:31:56:946812
round_19_end: 15:31:56:961400
round_20_start: 15:31:56:961451
round_20_received_params: 15:31:57:450079
round_20_aggregation: 15:31:57:471451
round_20_end: 15:31:57:480101
round_21_start: 15:31:57:480155
round_21_received_params: 15:31:57:982250
round_21_aggregation: 15:31:58:003240
round_21_end: 15:31:58:015259
round_22_start: 15:31:58:015307
round_22_received_params: 15:31:58:516071
round_22_aggregation: 15:31:58:541103
round_22_end: 15:31:58:556817
round_23_start: 15:31:58:556874
round_23_received_params: 15:31:59:043095
round_23_aggregation: 15:31:59:065983
round_23_end: 15:31:59:075105
round_24_start: 15:31:59:075194
round_24_received_params: 15:31:59:570397
round_24_aggregation: 15:31:59:594130
round_24_end: 15:31:59:602878
round_25_start: 15:31:59:602914
round_25_received_params: 15:32:00:094434
round_25_aggregation: 15:32:00:117438
round_25_end: 15:32:00:126484
round_26_start: 15:32:00:126535
round_26_received_params: 15:32:00:630015
round_26_aggregation: 15:32:00:656162
round_26_end: 15:32:00:665981
round_27_start: 15:32:00:666024
round_27_received_params: 15:32:01:166879
round_27_aggregation: 15:32:01:312448
round_27_end: 15:32:01:328752
round_28_start: 15:32:01:328805
round_28_received_params: 15:32:01:863673
round_28_aggregation: 15:32:02:071051
round_28_end: 15:32:02:079959
round_29_start: 15:32:02:080029
round_29_received_params: 15:32:02:616283
round_29_aggregation: 15:32:02:732714
round_29_end: 15:32:02:744520
round_30_start: 15:32:02:744577
