Starting: 15:31:19:839857
round_1_start: 15:31:19:839890
round_1_received_params: 15:31:45:414377
round_1_aggregation: 15:31:46:495684
round_1_end: 15:31:46:540542
round_2_start: 15:31:46:540596
round_2_received_params: 15:31:47:112886
round_2_aggregation: 15:31:47:195726
round_2_end: 15:31:47:205474
round_3_start: 15:31:47:205523
round_3_received_params: 15:31:47:727232
round_3_aggregation: 15:31:47:885393
round_3_end: 15:31:47:903931
round_4_start: 15:31:47:903999
round_4_received_params: 15:31:48:398553
round_4_aggregation: 15:31:48:463092
round_4_end: 15:31:48:471643
round_5_start: 15:31:48:471700
round_5_received_params: 15:31:48:975588
round_5_aggregation: 15:31:49:070530
round_5_end: 15:31:49:079493
round_6_start: 15:31:49:079547
round_6_received_params: 15:31:49:591237
round_6_aggregation: 15:31:49:612004
round_6_end: 15:31:49:620304
round_7_start: 15:31:49:620334
round_7_received_params: 15:31:50:118774
round_7_aggregation: 15:31:50:140081
round_7_end: 15:31:50:148961
round_8_start: 15:31:50:148994
round_8_received_params: 15:31:50:663612
round_8_aggregation: 15:31:50:694653
round_8_end: 15:31:50:707287
round_9_start: 15:31:50:707329
round_9_received_params: 15:31:51:192178
round_9_aggregation: 15:31:51:213757
round_9_end: 15:31:51:222668
round_10_start: 15:31:51:222713
round_10_received_params: 15:31:51:730997
round_10_aggregation: 15:31:51:754972
round_10_end: 15:31:51:763303
round_11_start: 15:31:51:763334
round_11_received_params: 15:31:52:267713
round_11_aggregation: 15:31:52:288744
round_11_end: 15:31:52:297612
round_12_start: 15:31:52:297651
round_12_received_params: 15:31:52:801814
round_12_aggregation: 15:31:52:823651
round_12_end: 15:31:52:833285
round_13_start: 15:31:52:833318
round_13_received_params: 15:31:53:339434
round_13_aggregation: 15:31:53:362251
round_13_end: 15:31:53:370698
round_14_start: 15:31:53:370744
round_14_received_params: 15:31:53:869330
round_14_aggregation: 15:31:53:890050
round_14_end: 15:31:53:899076
round_15_start: 15:31:53:899121
round_15_received_params: 15:31:54:404715
round_15_aggregation: 15:31:54:546721
round_15_end: 15:31:54:555655
round_16_start: 15:31:54:555687
round_16_received_params: 15:31:55:071451
round_16_aggregation: 15:31:55:158035
round_16_end: 15:31:55:175475
round_17_start: 15:31:55:175540
round_17_received_params: 15:31:55:667830
round_17_aggregation: 15:31:55:786481
round_17_end: 15:31:55:795212
round_18_start: 15:31:55:795246
round_18_received_params: 15:31:56:290130
round_18_aggregation: 15:31:56:408049
round_18_end: 15:31:56:422050
round_19_start: 15:31:56:422108
round_19_received_params: 15:31:56:915501
round_19_aggregation: 15:31:56:936586
round_19_end: 15:31:56:945812
round_20_start: 15:31:56:945844
round_20_received_params: 15:31:57:448650
round_20_aggregation: 15:31:57:469383
round_20_end: 15:31:57:477742
round_21_start: 15:31:57:477772
round_21_received_params: 15:31:57:972826
round_21_aggregation: 15:31:57:995454
round_21_end: 15:31:58:004079
round_22_start: 15:31:58:004111
round_22_received_params: 15:31:58:515255
round_22_aggregation: 15:31:58:536466
round_22_end: 15:31:58:545106
round_23_start: 15:31:58:545151
round_23_received_params: 15:31:59:039742
round_23_aggregation: 15:31:59:061708
round_23_end: 15:31:59:070325
round_24_start: 15:31:59:070356
round_24_received_params: 15:31:59:572045
round_24_aggregation: 15:31:59:594680
round_24_end: 15:31:59:603118
round_25_start: 15:31:59:603150
round_25_received_params: 15:32:00:095420
round_25_aggregation: 15:32:00:118502
round_25_end: 15:32:00:126982
round_26_start: 15:32:00:127013
round_26_received_params: 15:32:00:636770
round_26_aggregation: 15:32:00:658682
round_26_end: 15:32:00:667149
round_27_start: 15:32:00:667182
round_27_received_params: 15:32:01:163967
round_27_aggregation: 15:32:01:312839
round_27_end: 15:32:01:323044
round_28_start: 15:32:01:323083
round_28_received_params: 15:32:01:864052
round_28_aggregation: 15:32:02:073604
round_28_end: 15:32:02:091681
round_29_start: 15:32:02:091743
round_29_received_params: 15:32:02:617244
round_29_aggregation: 15:32:02:732797
round_29_end: 15:32:02:744994
round_30_start: 15:32:02:745075
round_30_received_params: 15:32:03:252708
round_30_aggregation: 15:32:03:273280
round_30_end: 15:32:03:281877
round_31_start: 15:32:03:281927
round_31_received_params: 15:32:03:784881
round_31_aggregation: 15:32:03:877574
round_31_end: 15:32:03:886252
round_32_start: 15:32:03:886300
round_32_received_params: 15:32:04:377827
round_32_aggregation: 15:32:04:491092
round_32_end: 15:32:04:500318
round_33_start: 15:32:04:500353
round_33_received_params: 15:32:04:995822
round_33_aggregation: 15:32:05:083558
round_33_end: 15:32:05:098043
round_34_start: 15:32:05:098087
round_34_received_params: 15:32:05:584083
round_34_aggregation: 15:32:05:607105
round_34_end: 15:32:05:615576
round_35_start: 15:32:05:615628
round_35_received_params: 15:32:06:110800
round_35_aggregation: 15:32:06:222280
round_35_end: 15:32:06:230835
round_36_start: 15:32:06:230867
round_36_received_params: 15:32:06:725437
round_36_aggregation: 15:32:06:834574
round_36_end: 15:32:06:843403
round_37_start: 15:32:06:843453
round_37_received_params: 15:32:07:333589
round_37_aggregation: 15:32:07:438484
round_37_end: 15:32:07:446892
round_38_start: 15:32:07:446926
round_38_received_params: 15:32:07:943437
round_38_aggregation: 15:32:07:966332
round_38_end: 15:32:07:974726
round_39_start: 15:32:07:974755
round_39_received_params: 15:32:08:474792
round_39_aggregation: 15:32:08:495293
round_39_end: 15:32:08:504512
round_40_start: 15:32:08:504555
round_40_received_params: 15:32:09:006222
round_40_aggregation: 15:32:09:110437
round_40_end: 15:32:09:118765
round_41_start: 15:32:09:118799
round_41_received_params: 15:32:09:613597
round_41_aggregation: 15:32:09:634765
round_41_end: 15:32:09:643910
round_42_start: 15:32:09:643956
round_42_received_params: 15:32:10:151718
round_42_aggregation: 15:32:10:173451
round_42_end: 15:32:10:181755
round_43_start: 15:32:10:181784
round_43_received_params: 15:32:10:677611
round_43_aggregation: 15:32:10:779843
