Starting: 17:27:42:009441
round_1_start: 17:27:42:009485
round_1_model_trained: 17:27:42:125983
round_1_model_shared: 17:27:42:142539
round_1_received_params_1: 17:27:42:347016
round_1_end: 17:27:42:347258
round_2_start: 17:27:42:347280
round_2_model_trained: 17:27:42:359291
round_2_model_shared: 17:27:42:366065
round_2_received_params_1: 17:27:42:536340
round_2_end: 17:27:42:536499
round_3_start: 17:27:42:536516
round_3_model_trained: 17:27:42:547528
round_3_model_shared: 17:27:42:554308
round_3_received_params_1: 17:27:42:689488
round_3_end: 17:27:42:689644
round_4_start: 17:27:42:689660
round_4_model_trained: 17:27:42:700638
round_4_model_shared: 17:27:42:707404
round_4_received_params_1: 17:27:42:866137
round_4_end: 17:27:42:866308
round_5_start: 17:27:42:866325
round_5_model_trained: 17:27:42:877137
round_5_model_shared: 17:27:42:883941
round_5_received_params_1: 17:27:43:014007
round_5_end: 17:27:43:014175
round_6_start: 17:27:43:014192
round_6_model_trained: 17:27:43:024934
round_6_model_shared: 17:27:43:031714
round_6_received_params_1: 17:27:43:200831
round_6_end: 17:27:43:200988
round_7_start: 17:27:43:201005
round_7_model_trained: 17:27:43:211790
round_7_model_shared: 17:27:43:218571
round_7_received_params_1: 17:27:43:381720
round_7_end: 17:27:43:381877
round_8_start: 17:27:43:381893
round_8_model_trained: 17:27:43:392719
round_8_model_shared: 17:27:43:399527
round_8_received_params_1: 17:27:43:534679
round_8_end: 17:27:43:534835
round_9_start: 17:27:43:534851
round_9_model_trained: 17:27:43:545473
round_9_model_shared: 17:27:43:552267
round_9_received_params_1: 17:27:43:724340
round_9_end: 17:27:43:724498
round_10_start: 17:27:43:724514
round_10_model_trained: 17:27:43:735191
round_10_model_shared: 17:27:43:742015
round_10_received_params_1: 17:27:43:912359
round_10_end: 17:27:43:912527
round_11_start: 17:27:43:912544
round_11_model_trained: 17:27:43:923305
round_11_model_shared: 17:27:43:930096
round_11_received_params_1: 17:27:44:100221
round_11_end: 17:27:44:100376
round_12_start: 17:27:44:100392
round_12_model_trained: 17:27:44:111108
round_12_model_shared: 17:27:44:117884
round_12_received_params_1: 17:27:44:288276
round_12_end: 17:27:44:288432
round_13_start: 17:27:44:288448
round_13_model_trained: 17:27:44:299115
round_13_model_shared: 17:27:44:305910
round_13_received_params_1: 17:27:44:501364
round_13_end: 17:27:44:501519
round_14_start: 17:27:44:501536
round_14_model_trained: 17:27:44:512207
round_14_model_shared: 17:27:44:518970
round_14_received_params_1: 17:27:44:694535
round_14_end: 17:27:44:694694
round_15_start: 17:27:44:694711
round_15_model_trained: 17:27:44:705346
round_15_model_shared: 17:27:44:712137
round_15_received_params_1: 17:27:44:884232
round_15_end: 17:27:44:884386
round_16_start: 17:27:44:884402
round_16_model_trained: 17:27:44:895044
round_16_model_shared: 17:27:44:901835
round_16_received_params_1: 17:27:45:072275
round_16_end: 17:27:45:072432
round_17_start: 17:27:45:072449
round_17_model_trained: 17:27:45:083126
round_17_model_shared: 17:27:45:089911
round_17_received_params_1: 17:27:45:260242
round_17_end: 17:27:45:260398
round_18_start: 17:27:45:260414
round_18_model_trained: 17:27:45:271060
round_18_model_shared: 17:27:45:277841
round_18_received_params_1: 17:27:45:448218
round_18_end: 17:27:45:448375
round_19_start: 17:27:45:448392
round_19_model_trained: 17:27:45:459093
round_19_model_shared: 17:27:45:465974
round_19_received_params_1: 17:27:45:638967
round_19_end: 17:27:45:639124
round_20_start: 17:27:45:639140
round_20_model_trained: 17:27:45:649797
round_20_model_shared: 17:27:45:656579
round_20_received_params_1: 17:27:45:828257
round_20_end: 17:27:45:828414
round_21_start: 17:27:45:828430
round_21_model_trained: 17:27:45:839094
round_21_model_shared: 17:27:45:845881
round_21_received_params_1: 17:27:46:016344
round_21_end: 17:27:46:016499
round_22_start: 17:27:46:016515
round_22_model_trained: 17:27:46:027239
round_22_model_shared: 17:27:46:034035
round_22_received_params_1: 17:27:46:204226
round_22_end: 17:27:46:204382
round_23_start: 17:27:46:204398
round_23_model_trained: 17:27:46:215103
round_23_model_shared: 17:27:46:221890
round_23_received_params_1: 17:27:46:392202
round_23_end: 17:27:46:392358
round_24_start: 17:27:46:392373
round_24_model_trained: 17:27:46:403124
round_24_model_shared: 17:27:46:409909
round_24_received_params_1: 17:27:46:580322
round_24_end: 17:27:46:580477
round_25_start: 17:27:46:580493
round_25_model_trained: 17:27:46:591179
round_25_model_shared: 17:27:46:597955
round_25_received_params_1: 17:27:46:771976
round_25_end: 17:27:46:772132
round_26_start: 17:27:46:772148
round_26_model_trained: 17:27:46:782877
round_26_model_shared: 17:27:46:789649
round_26_received_params_1: 17:27:46:960264
round_26_end: 17:27:46:960420
round_27_start: 17:27:46:960436
round_27_model_trained: 17:27:46:971223
round_27_model_shared: 17:27:46:978012
round_27_received_params_1: 17:27:47:148275
round_27_end: 17:27:47:148432
round_28_start: 17:27:47:148448
round_28_model_trained: 17:27:47:159093
round_28_model_shared: 17:27:47:165877
round_28_received_params_1: 17:27:47:336302
round_28_end: 17:27:47:336457
round_29_start: 17:27:47:336473
round_29_model_trained: 17:27:47:347104
round_29_model_shared: 17:27:47:353875
round_29_received_params_1: 17:27:47:524225
round_29_end: 17:27:47:524381
round_30_start: 17:27:47:524397
round_30_model_trained: 17:27:47:535051
round_30_model_shared: 17:27:47:541829
round_30_received_params_1: 17:27:47:714445
round_30_end: 17:27:47:714601
round_31_start: 17:27:47:714618
round_31_model_trained: 17:27:47:725224
round_31_model_shared: 17:27:47:731990
round_31_received_params_1: 17:27:47:906262
round_31_end: 17:27:47:906431
round_32_start: 17:27:47:906448
round_32_model_trained: 17:27:47:917236
round_32_model_shared: 17:27:47:924030
round_32_received_params_1: 17:27:48:077081
round_32_end: 17:27:48:077239
round_33_start: 17:27:48:077256
round_33_model_trained: 17:27:48:087987
round_33_model_shared: 17:27:48:094800
round_33_received_params_1: 17:27:48:266548
round_33_end: 17:27:48:266708
round_34_start: 17:27:48:266725
round_34_model_trained: 17:27:48:277384
round_34_model_shared: 17:27:48:284165
round_34_received_params_1: 17:27:48:429885
round_34_end: 17:27:48:430043
round_35_start: 17:27:48:430060
round_35_model_trained: 17:27:48:440708
round_35_model_shared: 17:27:48:447522
round_35_received_params_1: 17:27:48:620350
round_35_end: 17:27:48:620506
round_36_start: 17:27:48:620523
round_36_model_trained: 17:27:48:631141
round_36_model_shared: 17:27:48:637906
round_36_received_params_1: 17:27:48:808287
round_36_end: 17:27:48:808443
round_37_start: 17:27:48:808459
round_37_model_trained: 17:27:48:819109
round_37_model_shared: 17:27:48:825892
round_37_received_params_1: 17:27:48:996353
round_37_end: 17:27:48:996510
round_38_start: 17:27:48:996527
round_38_model_trained: 17:27:49:007254
round_38_model_shared: 17:27:49:014031
round_38_received_params_1: 17:27:49:184234
round_38_end: 17:27:49:184389
round_39_start: 17:27:49:184406
round_39_model_trained: 17:27:49:195154
round_39_model_shared: 17:27:49:201924
round_39_received_params_1: 17:27:49:372249
round_39_end: 17:27:49:372402
round_40_start: 17:27:49:372418
round_40_model_trained: 17:27:49:383111
round_40_model_shared: 17:27:49:389883
round_40_received_params_1: 17:27:49:559048
round_40_end: 17:27:49:559203
round_41_start: 17:27:49:559220
round_41_model_trained: 17:27:49:569844
round_41_model_shared: 17:27:49:576633
round_41_received_params_1: 17:27:49:744585
round_41_end: 17:27:49:744751
round_42_start: 17:27:49:744769
round_42_model_trained: 17:27:49:755386
round_42_model_shared: 17:27:49:762163
round_42_received_params_1: 17:27:49:932342
round_42_end: 17:27:49:932496
round_43_start: 17:27:49:932513
round_43_model_trained: 17:27:49:943207
round_43_model_shared: 17:27:49:950005
round_43_received_params_1: 17:27:50:120243
round_43_end: 17:27:50:120400
round_44_start: 17:27:50:120417
round_44_model_trained: 17:27:50:131124
round_44_model_shared: 17:27:50:137894
round_44_received_params_1: 17:27:50:308278
round_44_end: 17:27:50:308433
round_45_start: 17:27:50:308450
round_45_model_trained: 17:27:50:319094
round_45_model_shared: 17:27:50:325862
round_45_received_params_1: 17:27:50:496223
round_45_end: 17:27:50:496377
round_46_start: 17:27:50:496394
round_46_model_trained: 17:27:50:507029
round_46_model_shared: 17:27:50:513808
round_46_received_params_1: 17:27:50:684238
round_46_end: 17:27:50:684391
round_47_start: 17:27:50:684408
round_47_model_trained: 17:27:50:694138
round_47_model_shared: 17:27:50:700947
round_47_received_params_1: 17:27:50:872293
round_47_end: 17:27:50:872445
round_48_start: 17:27:50:872462
round_48_model_trained: 17:27:50:883508
round_48_model_shared: 17:27:50:890276
round_48_received_params_1: 17:27:51:064209
round_48_end: 17:27:51:064361
round_49_start: 17:27:51:064378
round_49_model_trained: 17:27:51:075093
round_49_model_shared: 17:27:51:081852
round_49_received_params_1: 17:27:51:252237
round_49_end: 17:27:51:252390
round_50_start: 17:27:51:252406
round_50_model_trained: 17:27:51:263084
round_50_model_shared: 17:27:51:269904
round_50_received_params_1: 17:27:51:440331
round_50_end: 17:27:51:440485
round_51_start: 17:27:51:440502
round_51_model_trained: 17:27:51:451246
round_51_model_shared: 17:27:51:458109
round_51_received_params_1: 17:27:51:628203
round_51_end: 17:27:51:628356
round_52_start: 17:27:51:628372
round_52_model_trained: 17:27:51:639077
round_52_model_shared: 17:27:51:645850
round_52_received_params_1: 17:27:51:816210
round_52_end: 17:27:51:816363
round_53_start: 17:27:51:816380
round_53_model_trained: 17:27:51:826989
round_53_model_shared: 17:27:51:833749
round_53_received_params_1: 17:27:52:004214
round_53_end: 17:27:52:004366
round_54_start: 17:27:52:004382
round_54_model_trained: 17:27:52:015059
round_54_model_shared: 17:27:52:021828
round_54_received_params_1: 17:27:52:192213
round_54_end: 17:27:52:192371
round_55_start: 17:27:52:192389
round_55_model_trained: 17:27:52:203104
round_55_model_shared: 17:27:52:209871
round_55_received_params_1: 17:27:52:380226
round_55_end: 17:27:52:380379
round_56_start: 17:27:52:380396
round_56_model_trained: 17:27:52:391070
round_56_model_shared: 17:27:52:397833
round_56_received_params_1: 17:27:52:568286
round_56_end: 17:27:52:568439
round_57_start: 17:27:52:568456
round_57_model_trained: 17:27:52:579138
round_57_model_shared: 17:27:52:585926
round_57_received_params_1: 17:27:52:756227
round_57_end: 17:27:52:756380
round_58_start: 17:27:52:756396
round_58_model_trained: 17:27:52:767077
round_58_model_shared: 17:27:52:773867
round_58_received_params_1: 17:27:52:947808
round_58_end: 17:27:52:947962
round_59_start: 17:27:52:947980
round_59_model_trained: 17:27:52:958691
round_59_model_shared: 17:27:52:965498
round_59_received_params_1: 17:27:53:139980
round_59_end: 17:27:53:140137
round_60_start: 17:27:53:140153
round_60_model_trained: 17:27:53:150881
round_60_model_shared: 17:27:53:157643
round_60_received_params_1: 17:27:53:328279
round_60_end: 17:27:53:328432
round_61_start: 17:27:53:328449
round_61_model_trained: 17:27:53:339110
round_61_model_shared: 17:27:53:345866
round_61_received_params_1: 17:27:53:516227
