Starting: 17:27:42:001343
round_1_start: 17:27:42:001390
round_1_model_trained: 17:27:42:116139
round_1_model_shared: 17:27:42:132710
round_1_received_params_1: 17:27:42:328517
round_1_end: 17:27:42:328762
round_2_start: 17:27:42:328783
round_2_model_trained: 17:27:42:340869
round_2_model_shared: 17:27:42:347676
round_2_received_params_1: 17:27:42:474489
round_2_end: 17:27:42:474649
round_3_start: 17:27:42:474667
round_3_model_trained: 17:27:42:485612
round_3_model_shared: 17:27:42:492417
round_3_received_params_1: 17:27:42:648272
round_3_end: 17:27:42:648430
round_4_start: 17:27:42:648447
round_4_model_trained: 17:27:42:659256
round_4_model_shared: 17:27:42:666083
round_4_received_params_1: 17:27:42:795429
round_4_end: 17:27:42:795594
round_5_start: 17:27:42:795611
round_5_model_trained: 17:27:42:806666
round_5_model_shared: 17:27:42:813468
round_5_received_params_1: 17:27:42:950667
round_5_end: 17:27:42:950824
round_6_start: 17:27:42:950841
round_6_model_trained: 17:27:42:961728
round_6_model_shared: 17:27:42:968548
round_6_received_params_1: 17:27:43:128478
round_6_end: 17:27:43:128638
round_7_start: 17:27:43:128655
round_7_model_trained: 17:27:43:139591
round_7_model_shared: 17:27:43:146374
round_7_received_params_1: 17:27:43:308379
round_7_end: 17:27:43:308538
round_8_start: 17:27:43:308554
round_8_model_trained: 17:27:43:319377
round_8_model_shared: 17:27:43:326213
round_8_received_params_1: 17:27:43:474585
round_8_end: 17:27:43:474756
round_9_start: 17:27:43:474775
round_9_model_trained: 17:27:43:485570
round_9_model_shared: 17:27:43:492407
round_9_received_params_1: 17:27:43:642456
round_9_end: 17:27:43:642613
round_10_start: 17:27:43:642631
round_10_model_trained: 17:27:43:653405
round_10_model_shared: 17:27:43:660225
round_10_received_params_1: 17:27:43:826212
round_10_end: 17:27:43:826368
round_11_start: 17:27:43:826385
round_11_model_trained: 17:27:43:837205
round_11_model_shared: 17:27:43:843988
round_11_received_params_1: 17:27:44:016885
round_11_end: 17:27:44:017043
round_12_start: 17:27:44:017061
round_12_model_trained: 17:27:44:027816
round_12_model_shared: 17:27:44:034615
round_12_received_params_1: 17:27:44:200529
round_12_end: 17:27:44:200686
round_13_start: 17:27:44:200704
round_13_model_trained: 17:27:44:211458
round_13_model_shared: 17:27:44:218240
round_13_received_params_1: 17:27:44:366971
round_13_end: 17:27:44:367127
round_14_start: 17:27:44:367144
round_14_model_trained: 17:27:44:377978
