After round 0, test_loss = 2.3406, test_acc = 0.0917
After round 1, test_loss = 1.6771, test_acc = 0.7341
After round 2, test_loss = 1.3108, test_acc = 0.7946
After round 3, test_loss = 1.0964, test_acc = 0.8164
After round 4, test_loss = 0.9618, test_acc = 0.8269
After round 5, test_loss = 0.8672, test_acc = 0.8368
After round 6, test_loss = 0.7986, test_acc = 0.8458
After round 7, test_loss = 0.7469, test_acc = 0.8511
After round 8, test_loss = 0.7061, test_acc = 0.856
After round 9, test_loss = 0.6727, test_acc = 0.8581
After round 10, test_loss = 0.6448, test_acc = 0.8634
After round 11, test_loss = 0.6212, test_acc = 0.8649
After round 12, test_loss = 0.6009, test_acc = 0.8664
After round 13, test_loss = 0.5829, test_acc = 0.8689
After round 14, test_loss = 0.5673, test_acc = 0.87
After round 15, test_loss = 0.5535, test_acc = 0.8716
After round 16, test_loss = 0.5412, test_acc = 0.8727
After round 17, test_loss = 0.5301, test_acc = 0.8736
After round 18, test_loss = 0.5201, test_acc = 0.8751
After round 19, test_loss = 0.5108, test_acc = 0.8766
After round 20, test_loss = 0.5025, test_acc = 0.8788
After round 21, test_loss = 0.495, test_acc = 0.8799
After round 22, test_loss = 0.4879, test_acc = 0.8811
After round 23, test_loss = 0.4815, test_acc = 0.8818
After round 24, test_loss = 0.4754, test_acc = 0.8826
After round 25, test_loss = 0.4698, test_acc = 0.883
After round 26, test_loss = 0.4643, test_acc = 0.8841
After round 27, test_loss = 0.4594, test_acc = 0.8845
After round 28, test_loss = 0.4547, test_acc = 0.8866
After round 29, test_loss = 0.4504, test_acc = 0.886
After round 30, test_loss = 0.4462, test_acc = 0.8862
After round 31, test_loss = 0.4422, test_acc = 0.8867
After round 32, test_loss = 0.4385, test_acc = 0.8884
After round 33, test_loss = 0.4349, test_acc = 0.8878
After round 34, test_loss = 0.4317, test_acc = 0.8883
After round 35, test_loss = 0.4284, test_acc = 0.8894
After round 36, test_loss = 0.4254, test_acc = 0.8889
After round 37, test_loss = 0.4226, test_acc = 0.8904
After round 38, test_loss = 0.4198, test_acc = 0.8908
After round 39, test_loss = 0.4173, test_acc = 0.8901
After round 40, test_loss = 0.4147, test_acc = 0.892
After round 41, test_loss = 0.4122, test_acc = 0.8934
After round 42, test_loss = 0.4098, test_acc = 0.8939
After round 43, test_loss = 0.4075, test_acc = 0.8948
After round 44, test_loss = 0.4053, test_acc = 0.895
After round 45, test_loss = 0.4033, test_acc = 0.8952
After round 46, test_loss = 0.4011, test_acc = 0.896
After round 47, test_loss = 0.3993, test_acc = 0.8959
After round 48, test_loss = 0.3973, test_acc = 0.8963
After round 49, test_loss = 0.3957, test_acc = 0.897
After round 50, test_loss = 0.3939, test_acc = 0.8972
After round 51, test_loss = 0.3921, test_acc = 0.8978
After round 52, test_loss = 0.3904, test_acc = 0.8984
After round 53, test_loss = 0.389, test_acc = 0.8989
After round 54, test_loss = 0.3873, test_acc = 0.8982
After round 55, test_loss = 0.3857, test_acc = 0.8988
After round 56, test_loss = 0.3843, test_acc = 0.899
After round 57, test_loss = 0.3829, test_acc = 0.8989
After round 58, test_loss = 0.3816, test_acc = 0.8988
After round 59, test_loss = 0.3802, test_acc = 0.8992
After round 60, test_loss = 0.3788, test_acc = 0.8997
After round 61, test_loss = 0.3776, test_acc = 0.8999
After round 62, test_loss = 0.3764, test_acc = 0.8999
After round 63, test_loss = 0.3752, test_acc = 0.9006
