Starting: 11:12:14:349531
round_1_start: 11:12:14:349567
round_1_received_params: 11:12:14:987172
received_params: 11:12:14:993089
round_1_aggregation: 11:12:14:993105
round_1_end: 11:12:14:996328
round_2_start: 11:12:14:996355
round_2_received_params: 11:12:15:512014
received_params: 11:12:15:532207
round_2_aggregation: 11:12:15:532224
round_2_end: 11:12:15:534771
round_3_start: 11:12:15:534797
round_3_received_params: 11:12:16:049927
received_params: 11:12:16:098643
round_3_aggregation: 11:12:16:098660
round_3_end: 11:12:16:100972
round_4_start: 11:12:16:100999
round_4_received_params: 11:12:16:615927
received_params: 11:12:16:667679
round_4_aggregation: 11:12:16:667695
round_4_end: 11:12:16:670176
round_5_start: 11:12:16:670203
round_5_received_params: 11:12:17:184718
received_params: 11:12:17:234657
round_5_aggregation: 11:12:17:234676
round_5_end: 11:12:17:237070
round_6_start: 11:12:17:237097
round_6_received_params: 11:12:17:751404
received_params: 11:12:17:801671
round_6_aggregation: 11:12:17:801702
round_6_end: 11:12:17:804194
round_7_start: 11:12:17:804221
round_7_received_params: 11:12:18:317386
received_params: 11:12:18:372538
round_7_aggregation: 11:12:18:372556
round_7_end: 11:12:18:374922
round_8_start: 11:12:18:374948
round_8_received_params: 11:12:18:888144
received_params: 11:12:18:942407
round_8_aggregation: 11:12:18:942424
round_8_end: 11:12:18:944690
round_9_start: 11:12:18:944717
round_9_received_params: 11:12:19:457735
received_params: 11:12:19:510568
round_9_aggregation: 11:12:19:510585
round_9_end: 11:12:19:513055
round_10_start: 11:12:19:513082
round_10_received_params: 11:12:20:027884
received_params: 11:12:20:079109
round_10_aggregation: 11:12:20:079126
round_10_end: 11:12:20:081452
round_11_start: 11:12:20:081478
round_11_received_params: 11:12:20:596771
received_params: 11:12:20:651700
round_11_aggregation: 11:12:20:651717
round_11_end: 11:12:20:654043
round_12_start: 11:12:20:654069
round_12_received_params: 11:12:21:168213
received_params: 11:12:21:219992
round_12_aggregation: 11:12:21:220008
round_12_end: 11:12:21:222309
round_13_start: 11:12:21:222336
round_13_received_params: 11:12:21:737251
received_params: 11:12:21:795171
round_13_aggregation: 11:12:21:795188
round_13_end: 11:12:21:797461
round_14_start: 11:12:21:797488
round_14_received_params: 11:12:22:311062
received_params: 11:12:22:362900
round_14_aggregation: 11:12:22:362917
round_14_end: 11:12:22:365244
round_15_start: 11:12:22:365271
round_15_received_params: 11:12:22:879190
received_params: 11:12:22:932537
round_15_aggregation: 11:12:22:932555
round_15_end: 11:12:22:934922
round_16_start: 11:12:22:934949
round_16_received_params: 11:12:23:449188
received_params: 11:12:23:506265
round_16_aggregation: 11:12:23:506283
round_16_end: 11:12:23:508574
round_17_start: 11:12:23:508601
round_17_received_params: 11:12:24:022176
received_params: 11:12:24:079811
round_17_aggregation: 11:12:24:079828
round_17_end: 11:12:24:082130
round_18_start: 11:12:24:082157
round_18_received_params: 11:12:24:596280
received_params: 11:12:24:653059
round_18_aggregation: 11:12:24:653075
round_18_end: 11:12:24:655363
round_19_start: 11:12:24:655390
round_19_received_params: 11:12:25:170138
received_params: 11:12:25:221707
round_19_aggregation: 11:12:25:221725
round_19_end: 11:12:25:224055
round_20_start: 11:12:25:224083
round_20_received_params: 11:12:25:738292
received_params: 11:12:25:795731
round_20_aggregation: 11:12:25:795748
round_20_end: 11:12:25:798083
round_21_start: 11:12:25:798110
round_21_received_params: 11:12:26:312627
received_params: 11:12:26:369850
round_21_aggregation: 11:12:26:369869
round_21_end: 11:12:26:372130
round_22_start: 11:12:26:372157
round_22_received_params: 11:12:26:887143
received_params: 11:12:26:944145
round_22_aggregation: 11:12:26:944162
round_22_end: 11:12:26:946514
round_23_start: 11:12:26:946541
round_23_received_params: 11:12:27:460599
received_params: 11:12:27:517159
round_23_aggregation: 11:12:27:517177
round_23_end: 11:12:27:519486
round_24_start: 11:12:27:519513
round_24_received_params: 11:12:28:034197
received_params: 11:12:28:090164
round_24_aggregation: 11:12:28:090182
round_24_end: 11:12:28:092623
round_25_start: 11:12:28:092650
round_25_received_params: 11:12:28:606756
received_params: 11:12:28:662531
round_25_aggregation: 11:12:28:662549
round_25_end: 11:12:28:664789
round_26_start: 11:12:28:664816
round_26_received_params: 11:12:29:179073
received_params: 11:12:29:234586
round_26_aggregation: 11:12:29:234605
round_26_end: 11:12:29:236980
round_27_start: 11:12:29:237007
round_27_received_params: 11:12:29:751633
received_params: 11:12:29:805536
round_27_aggregation: 11:12:29:805553
round_27_end: 11:12:29:807911
round_28_start: 11:12:29:807939
round_28_received_params: 11:12:30:322640
