Starting: 11:14:20:999844
round_1_start: 11:14:20:999875
round_1_received_params: 11:14:46:101291
round_1_aggregation: 11:14:47:910350
round_1_end: 11:14:47:942956
round_2_start: 11:14:47:943016
round_2_received_params: 11:14:48:495029
round_2_aggregation: 11:14:48:670195
round_2_end: 11:14:48:687056
round_3_start: 11:14:48:687113
round_3_received_params: 11:14:49:217959
round_3_aggregation: 11:14:49:385673
round_3_end: 11:14:49:405636
round_4_start: 11:14:49:405701
round_4_received_params: 11:14:49:912938
round_4_aggregation: 11:14:50:049008
round_4_end: 11:14:50:062165
round_5_start: 11:14:50:062226
round_5_received_params: 11:14:50:578975
round_5_aggregation: 11:14:50:747085
round_5_end: 11:14:50:764479
round_6_start: 11:14:50:764547
round_6_received_params: 11:14:51:289388
round_6_aggregation: 11:14:51:312308
round_6_end: 11:14:51:323098
round_7_start: 11:14:51:323138
round_7_received_params: 11:14:51:841301
round_7_aggregation: 11:14:51:855990
round_7_end: 11:14:51:866843
round_8_start: 11:14:51:866894
round_8_received_params: 11:14:52:372536
round_8_aggregation: 11:14:52:389572
round_8_end: 11:14:52:400181
round_9_start: 11:14:52:400228
round_9_received_params: 11:14:52:917530
round_9_aggregation: 11:14:52:933512
round_9_end: 11:14:52:944066
round_10_start: 11:14:52:944115
round_10_received_params: 11:14:53:430422
round_10_aggregation: 11:14:53:455152
round_10_end: 11:14:53:465176
round_11_start: 11:14:53:465243
round_11_received_params: 11:14:54:020958
round_11_aggregation: 11:14:54:047730
round_11_end: 11:14:54:058572
round_12_start: 11:14:54:058623
round_12_received_params: 11:14:54:545236
round_12_aggregation: 11:14:54:578596
round_12_end: 11:14:54:594952
round_13_start: 11:14:54:595009
round_13_received_params: 11:14:55:110492
round_13_aggregation: 11:14:55:135820
round_13_end: 11:14:55:154970
round_14_start: 11:14:55:155042
round_14_received_params: 11:14:55:665119
round_14_aggregation: 11:14:55:712600
round_14_end: 11:14:55:723455
round_15_start: 11:14:55:723493
round_15_received_params: 11:14:56:240523
round_15_aggregation: 11:14:56:266708
round_15_end: 11:14:56:278347
round_16_start: 11:14:56:278399
round_16_received_params: 11:14:56:756498
round_16_aggregation: 11:14:56:771842
round_16_end: 11:14:56:783182
round_17_start: 11:14:56:783235
round_17_received_params: 11:14:57:279769
round_17_aggregation: 11:14:57:297714
round_17_end: 11:14:57:309232
round_18_start: 11:14:57:309286
round_18_received_params: 11:14:57:829711
round_18_aggregation: 11:14:57:845236
round_18_end: 11:14:57:854906
round_19_start: 11:14:57:854941
round_19_received_params: 11:14:58:362429
round_19_aggregation: 11:14:58:383039
round_19_end: 11:14:58:397018
round_20_start: 11:14:58:397053
round_20_received_params: 11:14:58:880192
round_20_aggregation: 11:14:58:896105
round_20_end: 11:14:58:911363
round_21_start: 11:14:58:911408
round_21_received_params: 11:14:59:408982
round_21_aggregation: 11:14:59:424689
round_21_end: 11:14:59:435711
round_22_start: 11:14:59:435754
round_22_received_params: 11:14:59:935445
round_22_aggregation: 11:14:59:950729
round_22_end: 11:14:59:961447
round_23_start: 11:14:59:961496
round_23_received_params: 11:15:00:475683
round_23_aggregation: 11:15:00:494108
round_23_end: 11:15:00:509157
round_24_start: 11:15:00:509197
round_24_received_params: 11:15:00:999842
round_24_aggregation: 11:15:01:016903
round_24_end: 11:15:01:032297
round_25_start: 11:15:01:032339
round_25_received_params: 11:15:01:520381
round_25_aggregation: 11:15:01:535549
round_25_end: 11:15:01:546869
round_26_start: 11:15:01:546922
round_26_received_params: 11:15:02:054112
round_26_aggregation: 11:15:02:069587
round_26_end: 11:15:02:080162
round_27_start: 11:15:02:080213
round_27_received_params: 11:15:02:614082
round_27_aggregation: 11:15:02:631011
round_27_end: 11:15:02:646614
round_28_start: 11:15:02:646658
round_28_received_params: 11:15:03:150227
round_28_aggregation: 11:15:03:165121
round_28_end: 11:15:03:175859
round_29_start: 11:15:03:175910
round_29_received_params: 11:15:03:683897
round_29_aggregation: 11:15:03:698951
round_29_end: 11:15:03:708341
round_30_start: 11:15:03:708373
round_30_received_params: 11:15:04:202717
round_30_aggregation: 11:15:04:218061
round_30_end: 11:15:04:234419
round_31_start: 11:15:04:234469
