Starting: 11:14:21:082758
round_1_start: 11:14:21:082790
round_1_received_params: 11:14:46:037213
round_1_aggregation: 11:14:47:906036
round_1_end: 11:14:48:048579
round_2_start: 11:14:48:048634
round_2_received_params: 11:14:48:520040
round_2_aggregation: 11:14:48:683122
round_2_end: 11:14:48:713377
round_3_start: 11:14:48:713444
round_3_received_params: 11:14:49:227346
round_3_aggregation: 11:14:49:384609
round_3_end: 11:14:49:396195
round_4_start: 11:14:49:396231
round_4_received_params: 11:14:49:903610
round_4_aggregation: 11:14:50:053003
round_4_end: 11:14:50:062702
round_5_start: 11:14:50:062750
round_5_received_params: 11:14:50:582501
round_5_aggregation: 11:14:50:744098
round_5_end: 11:14:50:763742
round_6_start: 11:14:50:763809
round_6_received_params: 11:14:51:292449
round_6_aggregation: 11:14:51:308478
round_6_end: 11:14:51:319764
round_7_start: 11:14:51:319822
round_7_received_params: 11:14:51:835199
round_7_aggregation: 11:14:51:851235
round_7_end: 11:14:51:860672
round_8_start: 11:14:51:860717
round_8_received_params: 11:14:52:358169
round_8_aggregation: 11:14:52:373789
round_8_end: 11:14:52:384932
round_9_start: 11:14:52:384980
round_9_received_params: 11:14:52:901237
round_9_aggregation: 11:14:52:916225
round_9_end: 11:14:52:926330
round_10_start: 11:14:52:926372
round_10_received_params: 11:14:53:424681
round_10_aggregation: 11:14:53:458767
round_10_end: 11:14:53:474812
round_11_start: 11:14:53:474856
round_11_received_params: 11:14:53:977494
round_11_aggregation: 11:14:54:024921
round_11_end: 11:14:54:036663
round_12_start: 11:14:54:036713
round_12_received_params: 11:14:54:549030
round_12_aggregation: 11:14:54:574500
round_12_end: 11:14:54:584555
round_13_start: 11:14:54:584600
round_13_received_params: 11:14:55:097970
round_13_aggregation: 11:14:55:130228
round_13_end: 11:14:55:139344
round_14_start: 11:14:55:139398
round_14_received_params: 11:14:55:644190
round_14_aggregation: 11:14:55:706671
round_14_end: 11:14:55:719324
round_15_start: 11:14:55:719372
round_15_received_params: 11:14:56:220117
round_15_aggregation: 11:14:56:239769
round_15_end: 11:14:56:248583
round_16_start: 11:14:56:248614
round_16_received_params: 11:14:56:755513
round_16_aggregation: 11:14:56:770072
round_16_end: 11:14:56:780683
round_17_start: 11:14:56:780728
round_17_received_params: 11:14:57:271959
round_17_aggregation: 11:14:57:292281
round_17_end: 11:14:57:302338
round_18_start: 11:14:57:302368
round_18_received_params: 11:14:57:801319
round_18_aggregation: 11:14:57:830882
round_18_end: 11:14:57:839707
round_19_start: 11:14:57:839752
round_19_received_params: 11:14:58:348708
round_19_aggregation: 11:14:58:363336
round_19_end: 11:14:58:374165
round_20_start: 11:14:58:374204
round_20_received_params: 11:14:58:863870
round_20_aggregation: 11:14:58:879083
round_20_end: 11:14:58:889718
round_21_start: 11:14:58:889758
round_21_received_params: 11:14:59:396287
round_21_aggregation: 11:14:59:412737
round_21_end: 11:14:59:423552
round_22_start: 11:14:59:423594
round_22_received_params: 11:14:59:926677
round_22_aggregation: 11:14:59:941413
round_22_end: 11:14:59:951624
round_23_start: 11:14:59:951667
round_23_received_params: 11:15:00:454622
round_23_aggregation: 11:15:00:469255
round_23_end: 11:15:00:478161
round_24_start: 11:15:00:478191
round_24_received_params: 11:15:00:980986
round_24_aggregation: 11:15:00:996866
round_24_end: 11:15:01:005615
round_25_start: 11:15:01:005661
round_25_received_params: 11:15:01:508909
round_25_aggregation: 11:15:01:526404
round_25_end: 11:15:01:535086
round_26_start: 11:15:01:535115
round_26_received_params: 11:15:02:052190
round_26_aggregation: 11:15:02:067960
round_26_end: 11:15:02:076971
round_27_start: 11:15:02:077004
round_27_received_params: 11:15:02:607322
round_27_aggregation: 11:15:02:623121
round_27_end: 11:15:02:633589
round_28_start: 11:15:02:633621
round_28_received_params: 11:15:03:120193
round_28_aggregation: 11:15:03:165435
round_28_end: 11:15:03:184086
round_29_start: 11:15:03:184137
round_29_received_params: 11:15:03:678220
round_29_aggregation: 11:15:03:691825
round_29_end: 11:15:03:707779
round_30_start: 11:15:03:707835
round_30_received_params: 11:15:04:197533
round_30_aggregation: 11:15:04:211747
round_30_end: 11:15:04:221794
round_31_start: 11:15:04:221824
round_31_received_params: 11:15:04:713758
round_31_aggregation: 11:15:04:737274
round_31_end: 11:15:04:747405
round_32_start: 11:15:04:747454
round_32_received_params: 11:15:05:235539
round_32_aggregation: 11:15:05:262550
round_32_end: 11:15:05:271282
round_33_start: 11:15:05:271324
round_33_received_params: 11:15:05:776579
round_33_aggregation: 11:15:05:795634
round_33_end: 11:15:05:804463
round_34_start: 11:15:05:804493
round_34_received_params: 11:15:06:298672
round_34_aggregation: 11:15:06:315288
round_34_end: 11:15:06:324817
round_35_start: 11:15:06:324866
round_35_received_params: 11:15:06:826698
round_35_aggregation: 11:15:06:842751
round_35_end: 11:15:06:851565
round_36_start: 11:15:06:851594
round_36_received_params: 11:15:07:352241
round_36_aggregation: 11:15:07:379756
round_36_end: 11:15:07:395809
round_37_start: 11:15:07:395854
round_37_received_params: 11:15:07:895419
round_37_aggregation: 11:15:07:909755
round_37_end: 11:15:07:918834
round_38_start: 11:15:07:918863
round_38_received_params: 11:15:08:423955
round_38_aggregation: 11:15:08:438288
round_38_end: 11:15:08:448490
round_39_start: 11:15:08:448520
round_39_received_params: 11:15:08:940984
round_39_aggregation: 11:15:08:956973
round_39_end: 11:15:08:966136
round_40_start: 11:15:08:966338
round_40_received_params: 11:15:09:458473
round_40_aggregation: 11:15:09:473124
round_40_end: 11:15:09:483298
round_41_start: 11:15:09:483342
round_41_received_params: 11:15:09:990703
round_41_aggregation: 11:15:10:006042
round_41_end: 11:15:10:014770
round_42_start: 11:15:10:014799
round_42_received_params: 11:15:10:545237
round_42_aggregation: 11:15:10:565204
round_42_end: 11:15:10:575208
round_43_start: 11:15:10:575255
round_43_received_params: 11:15:11:046100
round_43_aggregation: 11:15:11:065938
round_43_end: 11:15:11:076548
round_44_start: 11:15:11:076585
round_44_received_params: 11:15:11:572637
round_44_aggregation: 11:15:11:587855
round_44_end: 11:15:11:597860
round_45_start: 11:15:11:597889
round_45_received_params: 11:15:12:100367
round_45_aggregation: 11:15:12:117920
round_45_end: 11:15:12:126665
round_46_start: 11:15:12:126694
round_46_received_params: 11:15:12:620396
round_46_aggregation: 11:15:12:646318
round_46_end: 11:15:12:655067
round_47_start: 11:15:12:655109
round_47_received_params: 11:15:13:155657
round_47_aggregation: 11:15:13:170952
round_47_end: 11:15:13:181163
round_48_start: 11:15:13:181194
round_48_received_params: 11:15:13:674622
round_48_aggregation: 11:15:13:689634
round_48_end: 11:15:13:699860
round_49_start: 11:15:13:699905
round_49_received_params: 11:15:14:203850
round_49_aggregation: 11:15:14:219049
round_49_end: 11:15:14:228100
round_50_start: 11:15:14:228131
round_50_received_params: 11:15:14:721732
round_50_aggregation: 11:15:14:736272
round_50_end: 11:15:14:746890
round_51_start: 11:15:14:746920
round_51_received_params: 11:15:15:248513
round_51_aggregation: 11:15:15:263138
round_51_end: 11:15:15:273303
round_52_start: 11:15:15:273332
round_52_received_params: 11:15:15:774687
round_52_aggregation: 11:15:15:790667
round_52_end: 11:15:15:799680
round_53_start: 11:15:15:799709
round_53_received_params: 11:15:16:299506
round_53_aggregation: 11:15:16:314175
round_53_end: 11:15:16:323126
round_54_start: 11:15:16:323171
round_54_received_params: 11:15:16:818013
round_54_aggregation: 11:15:16:838262
round_54_end: 11:15:16:847174
round_55_start: 11:15:16:847232
round_55_received_params: 11:15:17:352031
round_55_aggregation: 11:15:17:478079
round_55_end: 11:15:17:493562
round_56_start: 11:15:17:493605
round_56_received_params: 11:15:17:989801
round_56_aggregation: 11:15:18:005079
round_56_end: 11:15:18:014392
round_57_start: 11:15:18:014423
