Client 9 started! ... 
Client 9 connected to the server!
Client 9 initialized!
Loss = 2.3351945877075195, Accuracy = 0.0546875
Loss = 1.0851927995681763, Accuracy = 0.859375
Loss = 1.1569944620132446, Accuracy = 0.8203125
Loss = 1.1831939220428467, Accuracy = 0.8359375
Loss = 1.1397300958633423, Accuracy = 0.8046875
Loss = 1.1760621070861816, Accuracy = 0.796875
Loss = 1.0810546875, Accuracy = 0.8515625
Loss = 1.1387159824371338, Accuracy = 0.7890625
Loss = 1.187543511390686, Accuracy = 0.7578125
Loss = 1.1341667175292969, Accuracy = 0.796875
Loss = 1.0166913270950317, Accuracy = 0.8671875
Loss = 1.1162368059158325, Accuracy = 0.7890625
Loss = 1.2013901472091675, Accuracy = 0.765625
Loss = 0.9974476099014282, Accuracy = 0.828125
Loss = 1.140852928161621, Accuracy = 0.7421875
Loss = 1.1200823783874512, Accuracy = 0.828125
Loss = 1.1625663042068481, Accuracy = 0.8046875
Loss = 1.1819660663604736, Accuracy = 0.8046875
Loss = 1.0693304538726807, Accuracy = 0.8359375
Loss = 1.0803302526474, Accuracy = 0.8125
Loss = 1.0236114263534546, Accuracy = 0.7890625
Loss = 1.1041909456253052, Accuracy = 0.765625
Loss = 1.0245507955551147, Accuracy = 0.859375
Loss = 1.069434404373169, Accuracy = 0.7890625
Loss = 1.0102849006652832, Accuracy = 0.8515625
Loss = 1.084162712097168, Accuracy = 0.84375
Loss = 1.0878065824508667, Accuracy = 0.828125
Loss = 1.098404884338379, Accuracy = 0.7734375
Loss = 1.1384987831115723, Accuracy = 0.7734375
Loss = 0.998551070690155, Accuracy = 0.8671875
Loss = 1.0293855667114258, Accuracy = 0.84375
Loss = 0.9962056279182434, Accuracy = 0.875
Loss = 1.026645541191101, Accuracy = 0.828125
Loss = 1.0825796127319336, Accuracy = 0.78125
Loss = 0.9317469000816345, Accuracy = 0.8671875
Loss = 1.0127778053283691, Accuracy = 0.7946428656578064
Loss = 1.0171016454696655, Accuracy = 0.828125
Loss = 1.0815008878707886, Accuracy = 0.8046875
Loss = 0.972445011138916, Accuracy = 0.8671875
Loss = 1.045174241065979, Accuracy = 0.84375
Loss = 1.09244704246521, Accuracy = 0.7578125
Loss = 1.0671091079711914, Accuracy = 0.8046875
Loss = 0.9360877275466919, Accuracy = 0.84375
Loss = 1.1052409410476685, Accuracy = 0.78125
Loss = 0.9381959438323975, Accuracy = 0.8125
Loss = 1.006821870803833, Accuracy = 0.7890625
Loss = 0.9899374842643738, Accuracy = 0.8359375
Loss = 1.0264205932617188, Accuracy = 0.78125
Loss = 0.984616756439209, Accuracy = 0.796875
Loss = 0.9818571209907532, Accuracy = 0.8125
Loss = 0.9742000102996826, Accuracy = 0.8203125
Loss = 0.957717776298523, Accuracy = 0.859375
Loss = 0.9846252202987671, Accuracy = 0.8125
Loss = 0.986094057559967, Accuracy = 0.828125
Loss = 0.9550487399101257, Accuracy = 0.8359375
Loss = 0.9979254007339478, Accuracy = 0.8515625
Loss = 0.9547528028488159, Accuracy = 0.859375
Loss = 0.9619527459144592, Accuracy = 0.8515625
Loss = 0.9348565340042114, Accuracy = 0.8203125
Loss = 0.9879611730575562, Accuracy = 0.8046875
Loss = 0.9015460014343262, Accuracy = 0.859375
Loss = 0.97071373462677, Accuracy = 0.8046875
Loss = 0.9158342480659485, Accuracy = 0.84375
Loss = 0.9166523218154907, Accuracy = 0.796875
Loss = 0.9862499237060547, Accuracy = 0.828125
Loss = 1.0001115798950195, Accuracy = 0.796875
Loss = 0.9422282576560974, Accuracy = 0.8515625
Loss = 0.9809901118278503, Accuracy = 0.8203125
Loss = 0.9356762170791626, Accuracy = 0.8203125
Loss = 0.8532965779304504, Accuracy = 0.875
Loss = 0.959164023399353, Accuracy = 0.8125
Loss = 0.8214133977890015, Accuracy = 0.8515625
Loss = 0.8768921494483948, Accuracy = 0.8515625
Loss = 0.9362801313400269, Accuracy = 0.8125
Loss = 0.9119066596031189, Accuracy = 0.84375
Loss = 0.9021656513214111, Accuracy = 0.828125
Loss = 0.8223142623901367, Accuracy = 0.8828125
Loss = 0.8321855664253235, Accuracy = 0.84375
Loss = 0.9285520315170288, Accuracy = 0.8359375
Loss = 0.8341791033744812, Accuracy = 0.8671875
Loss = 0.8608092665672302, Accuracy = 0.8515625
Loss = 0.9467283487319946, Accuracy = 0.796875
Loss = 0.946022629737854, Accuracy = 0.8035714030265808
Loss = 0.9134359955787659, Accuracy = 0.8046875
Loss = 0.8513527512550354, Accuracy = 0.828125
Loss = 0.8860471248626709, Accuracy = 0.8359375
Loss = 0.8543313145637512, Accuracy = 0.8671875
Loss = 0.900939404964447, Accuracy = 0.8203125
Loss = 0.9983415603637695, Accuracy = 0.8125
Loss = 0.9299951195716858, Accuracy = 0.8125
Loss = 0.8406406044960022, Accuracy = 0.8515625
Loss = 0.8683066964149475, Accuracy = 0.859375
Loss = 0.9339373707771301, Accuracy = 0.78125
Loss = 0.8365972638130188, Accuracy = 0.828125
Loss = 0.9296377301216125, Accuracy = 0.8515625
Loss = 0.9275885820388794, Accuracy = 0.828125
Loss = 0.8955903053283691, Accuracy = 0.84375
Loss = 0.8326722979545593, Accuracy = 0.8359375
Loss = 0.8499323725700378, Accuracy = 0.8359375
Loss = 0.8319903016090393, Accuracy = 0.8515625
Loss = 0.8582081198692322, Accuracy = 0.8515625
Loss = 0.8606476187705994, Accuracy = 0.8671875
Loss = 0.868098258972168, Accuracy = 0.8125
Loss = 0.8568779230117798, Accuracy = 0.8515625
Loss = 0.8815350532531738, Accuracy = 0.84375
Loss = 0.9362208247184753, Accuracy = 0.765625
Loss = 0.8610326051712036, Accuracy = 0.8359375
Loss = 0.8605346083641052, Accuracy = 0.796875
Loss = 0.7760541439056396, Accuracy = 0.8671875
Loss = 0.8191450834274292, Accuracy = 0.875
Loss = 0.8432408571243286, Accuracy = 0.8515625
Loss = 0.8457319140434265, Accuracy = 0.8125
Loss = 0.8859015703201294, Accuracy = 0.8359375
Loss = 0.8370884656906128, Accuracy = 0.84375
Loss = 0.7909998893737793, Accuracy = 0.8359375
Loss = 0.8980902433395386, Accuracy = 0.796875
Loss = 0.820399284362793, Accuracy = 0.859375
Loss = 0.8463550806045532, Accuracy = 0.8515625
Loss = 0.7451162934303284, Accuracy = 0.890625
Loss = 0.8262899518013, Accuracy = 0.84375
Loss = 0.804101288318634, Accuracy = 0.8671875
Loss = 0.8493123054504395, Accuracy = 0.8515625
Loss = 0.822196900844574, Accuracy = 0.8203125
Loss = 0.7893186807632446, Accuracy = 0.890625
Loss = 0.7745281457901001, Accuracy = 0.875
Loss = 0.8184090256690979, Accuracy = 0.8046875
Loss = 0.793980062007904, Accuracy = 0.84375
Loss = 0.754784345626831, Accuracy = 0.8515625
Loss = 0.8763238787651062, Accuracy = 0.78125
Loss = 0.7860555648803711, Accuracy = 0.8482142686843872
Loss = 0.7841542363166809, Accuracy = 0.84375
Loss = 0.7193111181259155, Accuracy = 0.8984375
Loss = 0.7733749151229858, Accuracy = 0.8515625
Loss = 0.8082425594329834, Accuracy = 0.8359375
Loss = 0.827153742313385, Accuracy = 0.8359375
Loss = 0.7472769618034363, Accuracy = 0.875
Loss = 0.7812583446502686, Accuracy = 0.8359375
Loss = 0.8857512474060059, Accuracy = 0.8046875
Loss = 0.7800083160400391, Accuracy = 0.8515625
Loss = 0.8062812685966492, Accuracy = 0.8359375
Loss = 0.837627649307251, Accuracy = 0.8125
Loss = 0.6784524321556091, Accuracy = 0.890625
Loss = 0.8545101284980774, Accuracy = 0.8125
Loss = 0.7657834887504578, Accuracy = 0.8984375
Loss = 0.7281184792518616, Accuracy = 0.8671875
Loss = 0.925322413444519, Accuracy = 0.8046875
Loss = 0.8410270810127258, Accuracy = 0.8671875
Loss = 0.8429226279258728, Accuracy = 0.8203125
Loss = 0.758751630783081, Accuracy = 0.8515625
Loss = 0.8694397211074829, Accuracy = 0.8359375
Loss = 0.7202247381210327, Accuracy = 0.8515625
Loss = 0.7670406699180603, Accuracy = 0.8359375
Loss = 0.8913049697875977, Accuracy = 0.78125
Loss = 0.8197710514068604, Accuracy = 0.796875
Loss = 0.6906350255012512, Accuracy = 0.8828125
Client 9 terminated! ...
