Client 3 started! ... 
Client 3 connected to the server!
Client 3 initialized!
Loss = 2.267876386642456, Accuracy = 0.1640625
Loss = 1.3077001571655273, Accuracy = 0.6015625
Loss = 1.3170479536056519, Accuracy = 0.6015625
Loss = 1.2683321237564087, Accuracy = 0.5703125
Loss = 1.2359529733657837, Accuracy = 0.625
Loss = 1.249534249305725, Accuracy = 0.65625
Loss = 1.2240138053894043, Accuracy = 0.625
Loss = 1.271281361579895, Accuracy = 0.6484375
Loss = 1.2363190650939941, Accuracy = 0.65625
Loss = 1.2926617860794067, Accuracy = 0.5625
Loss = 1.1422297954559326, Accuracy = 0.6953125
Loss = 1.1557130813598633, Accuracy = 0.7265625
Loss = 1.2217779159545898, Accuracy = 0.6796875
Loss = 1.1808059215545654, Accuracy = 0.65625
Loss = 1.1839715242385864, Accuracy = 0.640625
Loss = 1.1735198497772217, Accuracy = 0.6640625
Loss = 1.1827890872955322, Accuracy = 0.65625
Loss = 1.1643925905227661, Accuracy = 0.625
Loss = 1.127698540687561, Accuracy = 0.734375
Loss = 1.2900495529174805, Accuracy = 0.5625
Loss = 1.174261212348938, Accuracy = 0.65625
Loss = 1.0993210077285767, Accuracy = 0.6953125
Loss = 1.0747264623641968, Accuracy = 0.7109375
Loss = 1.1768989562988281, Accuracy = 0.609375
Loss = 1.14460027217865, Accuracy = 0.671875
Loss = 1.1343716382980347, Accuracy = 0.6875
Loss = 1.149598240852356, Accuracy = 0.6640625
Loss = 1.0343157052993774, Accuracy = 0.7578125
Loss = 1.1125811338424683, Accuracy = 0.703125
Loss = 1.1047930717468262, Accuracy = 0.6875
Loss = 1.017221212387085, Accuracy = 0.75
Loss = 1.060721516609192, Accuracy = 0.75
Loss = 1.0652565956115723, Accuracy = 0.734375
Loss = 1.1148346662521362, Accuracy = 0.6484375
Loss = 1.019240379333496, Accuracy = 0.7578125
Loss = 1.067733883857727, Accuracy = 0.75
Loss = 1.0970174074172974, Accuracy = 0.71875
Loss = 1.1700621843338013, Accuracy = 0.625
Loss = 1.0983877182006836, Accuracy = 0.6015625
Loss = 1.066977620124817, Accuracy = 0.7109375
Loss = 1.0800204277038574, Accuracy = 0.671875
Loss = 1.1242971420288086, Accuracy = 0.671875
Loss = 1.082419991493225, Accuracy = 0.6953125
Loss = 1.0478254556655884, Accuracy = 0.71875
Loss = 0.9997374415397644, Accuracy = 0.7734375
Loss = 1.0678730010986328, Accuracy = 0.6796875
Loss = 1.0127772092819214, Accuracy = 0.7578125
Loss = 1.0302834510803223, Accuracy = 0.7421875
Loss = 1.059944987297058, Accuracy = 0.7109375
Loss = 1.0953890085220337, Accuracy = 0.6796875
Loss = 1.0232316255569458, Accuracy = 0.7265625
Loss = 1.0030096769332886, Accuracy = 0.734375
Loss = 1.0079635381698608, Accuracy = 0.7734375
Loss = 0.9998701214790344, Accuracy = 0.734375
Loss = 1.0988904237747192, Accuracy = 0.7317073345184326
Loss = 1.0481518507003784, Accuracy = 0.71875
Loss = 1.0539056062698364, Accuracy = 0.71875
Loss = 0.9953500032424927, Accuracy = 0.765625
Loss = 1.0346473455429077, Accuracy = 0.734375
Loss = 0.940866231918335, Accuracy = 0.8046875
Loss = 0.996917188167572, Accuracy = 0.7265625
Loss = 1.0167993307113647, Accuracy = 0.7109375
Loss = 1.0229041576385498, Accuracy = 0.7890625
Loss = 0.960889995098114, Accuracy = 0.765625
Loss = 0.958808958530426, Accuracy = 0.7734375
Loss = 0.9364200830459595, Accuracy = 0.7734375
Loss = 0.9877580404281616, Accuracy = 0.6953125
Loss = 0.9222988486289978, Accuracy = 0.7578125
Loss = 0.9444066286087036, Accuracy = 0.7734375
Loss = 0.8828537464141846, Accuracy = 0.7890625
Loss = 1.00823974609375, Accuracy = 0.765625
Loss = 0.9582940340042114, Accuracy = 0.78125
Loss = 0.9961988925933838, Accuracy = 0.703125
Loss = 1.0373023748397827, Accuracy = 0.65625
Loss = 0.9178645014762878, Accuracy = 0.75
Loss = 0.9945200085639954, Accuracy = 0.7265625
Loss = 0.9162111282348633, Accuracy = 0.734375
Loss = 0.9081483483314514, Accuracy = 0.734375
Loss = 0.9784830808639526, Accuracy = 0.7109375
Loss = 1.0350295305252075, Accuracy = 0.703125
Loss = 0.9891569018363953, Accuracy = 0.71875
Loss = 0.8735882639884949, Accuracy = 0.7890625
Loss = 0.895169198513031, Accuracy = 0.796875
Loss = 0.9687050580978394, Accuracy = 0.71875
Loss = 1.0491169691085815, Accuracy = 0.6171875
Loss = 0.9578227400779724, Accuracy = 0.796875
Loss = 0.8273544907569885, Accuracy = 0.8125
Loss = 0.9376265406608582, Accuracy = 0.734375
Loss = 0.8922011256217957, Accuracy = 0.8046875
Loss = 0.9679846167564392, Accuracy = 0.7734375
Loss = 0.9101204872131348, Accuracy = 0.78125
Loss = 0.9246697425842285, Accuracy = 0.7421875
Loss = 0.9116001129150391, Accuracy = 0.7265625
Loss = 0.869901716709137, Accuracy = 0.7890625
Loss = 0.8820862770080566, Accuracy = 0.734375
Loss = 0.8776715397834778, Accuracy = 0.8203125
Loss = 0.9265573620796204, Accuracy = 0.765625
Loss = 0.9605617523193359, Accuracy = 0.7421875
Loss = 0.931039571762085, Accuracy = 0.7421875
Loss = 0.9356669783592224, Accuracy = 0.7421875
Loss = 0.8185725212097168, Accuracy = 0.7890625
Loss = 0.8273671269416809, Accuracy = 0.84375
Loss = 0.9088552594184875, Accuracy = 0.7421875
Loss = 0.8628895282745361, Accuracy = 0.7890625
Loss = 0.9297711253166199, Accuracy = 0.71875
Loss = 0.8963629007339478, Accuracy = 0.75
Loss = 0.8787556886672974, Accuracy = 0.7578125
Loss = 0.9091070890426636, Accuracy = 0.7578125
Loss = 0.884662389755249, Accuracy = 0.7421875
Loss = 0.9131402373313904, Accuracy = 0.78125
Loss = 0.8582369685173035, Accuracy = 0.796875
Loss = 0.8831162452697754, Accuracy = 0.7734375
Loss = 0.8444563150405884, Accuracy = 0.796875
Loss = 0.8730216026306152, Accuracy = 0.7578125
Loss = 0.821329653263092, Accuracy = 0.7734375
Loss = 0.7885050177574158, Accuracy = 0.828125
Loss = 0.8072565197944641, Accuracy = 0.8359375
Loss = 0.9179578423500061, Accuracy = 0.7421875
Loss = 0.8331937789916992, Accuracy = 0.8203125
Loss = 0.905646026134491, Accuracy = 0.765625
Loss = 0.8534775972366333, Accuracy = 0.8046875
Loss = 0.8352572321891785, Accuracy = 0.7886179089546204
Loss = 0.8363680839538574, Accuracy = 0.8359375
Loss = 0.9056586027145386, Accuracy = 0.7734375
Loss = 0.7600002884864807, Accuracy = 0.7890625
Loss = 0.8183224201202393, Accuracy = 0.7734375
Loss = 0.8421521186828613, Accuracy = 0.828125
Loss = 0.7499045729637146, Accuracy = 0.8125
Loss = 0.8357547521591187, Accuracy = 0.78125
Loss = 0.7493499517440796, Accuracy = 0.84375
Loss = 0.8139824867248535, Accuracy = 0.7890625
Loss = 0.8080281019210815, Accuracy = 0.8125
Loss = 0.8224889039993286, Accuracy = 0.796875
Loss = 0.8979175686836243, Accuracy = 0.703125
Loss = 0.8121048212051392, Accuracy = 0.828125
Loss = 0.8375284075737, Accuracy = 0.765625
Loss = 0.8433555960655212, Accuracy = 0.7734375
Loss = 0.8060804605484009, Accuracy = 0.828125
Loss = 0.8974564671516418, Accuracy = 0.7734375
Loss = 0.7924222946166992, Accuracy = 0.8046875
Loss = 0.7564963698387146, Accuracy = 0.796875
Loss = 0.8311270475387573, Accuracy = 0.8046875
Loss = 0.7644063234329224, Accuracy = 0.8203125
Loss = 0.7671159505844116, Accuracy = 0.8203125
Loss = 0.7800963521003723, Accuracy = 0.765625
Loss = 0.7973989844322205, Accuracy = 0.796875
Loss = 0.8434637784957886, Accuracy = 0.7890625
Loss = 0.7572302222251892, Accuracy = 0.8203125
Loss = 0.7817696332931519, Accuracy = 0.7890625
Loss = 0.8427848219871521, Accuracy = 0.7734375
Loss = 0.7687896490097046, Accuracy = 0.84375
Loss = 0.7523112893104553, Accuracy = 0.8515625
Loss = 0.7282463312149048, Accuracy = 0.8359375
Loss = 0.7437217235565186, Accuracy = 0.828125
Loss = 0.7662492990493774, Accuracy = 0.78125
Loss = 0.8204424381256104, Accuracy = 0.7890625
Loss = 0.7946046590805054, Accuracy = 0.765625
Loss = 0.8331429362297058, Accuracy = 0.765625
Loss = 0.8113910555839539, Accuracy = 0.84375
Loss = 0.6610293984413147, Accuracy = 0.8515625
Loss = 0.8152421712875366, Accuracy = 0.78125
Loss = 0.8582630753517151, Accuracy = 0.7421875
Loss = 0.7428977489471436, Accuracy = 0.8203125
Loss = 0.8706820607185364, Accuracy = 0.734375
Loss = 0.7851932048797607, Accuracy = 0.8203125
Loss = 0.7527556419372559, Accuracy = 0.8359375
Loss = 0.796863853931427, Accuracy = 0.7734375
Loss = 0.8695278763771057, Accuracy = 0.71875
Loss = 0.7217913866043091, Accuracy = 0.8046875
Loss = 0.7834742069244385, Accuracy = 0.7578125
Loss = 0.7381945848464966, Accuracy = 0.8125
Loss = 0.6969309449195862, Accuracy = 0.828125
Loss = 0.8073042035102844, Accuracy = 0.78125
Loss = 0.753131628036499, Accuracy = 0.7578125
Loss = 0.7669628262519836, Accuracy = 0.8125
Loss = 0.7857533097267151, Accuracy = 0.8046875
Loss = 0.7256369590759277, Accuracy = 0.796875
Loss = 0.748934805393219, Accuracy = 0.8359375
Loss = 0.7744086980819702, Accuracy = 0.796875
Loss = 0.8511443734169006, Accuracy = 0.7265625
Loss = 0.7035123705863953, Accuracy = 0.8515625
Client 3 terminated! ...
