Client 8 started! ... 
Client 8 connected to the server!
Client 8 initialized!
Loss = 2.3506052494049072, Accuracy = 0.0859375
Loss = 1.319969654083252, Accuracy = 0.7578125
Loss = 1.2866235971450806, Accuracy = 0.8046875
Loss = 1.317323088645935, Accuracy = 0.8046875
Loss = 1.2924377918243408, Accuracy = 0.8125
Loss = 1.3549317121505737, Accuracy = 0.796875
Loss = 1.365120768547058, Accuracy = 0.75
Loss = 1.327588438987732, Accuracy = 0.828125
Loss = 1.35866117477417, Accuracy = 0.78125
Loss = 1.3514747619628906, Accuracy = 0.7421875
Loss = 1.2871191501617432, Accuracy = 0.8203125
Loss = 1.3320223093032837, Accuracy = 0.7734375
Loss = 1.3436251878738403, Accuracy = 0.8125
Loss = 1.3048878908157349, Accuracy = 0.7578125
Loss = 1.2910076379776, Accuracy = 0.7890625
Loss = 1.2508012056350708, Accuracy = 0.765625
Loss = 1.2638651132583618, Accuracy = 0.78125
Loss = 1.2409535646438599, Accuracy = 0.828125
Loss = 1.2364767789840698, Accuracy = 0.796875
Loss = 1.21550714969635, Accuracy = 0.8359375
Loss = 1.2445290088653564, Accuracy = 0.7734375
Loss = 1.2547054290771484, Accuracy = 0.796875
Loss = 1.2470653057098389, Accuracy = 0.7734375
Loss = 1.3180679082870483, Accuracy = 0.7589285969734192
Loss = 1.2474607229232788, Accuracy = 0.796875
Loss = 1.2162432670593262, Accuracy = 0.796875
Loss = 1.2558759450912476, Accuracy = 0.75
Loss = 1.2107501029968262, Accuracy = 0.7578125
Loss = 1.1603184938430786, Accuracy = 0.828125
Loss = 1.2112764120101929, Accuracy = 0.8046875
Loss = 1.1512539386749268, Accuracy = 0.828125
Loss = 1.1605455875396729, Accuracy = 0.828125
Loss = 1.2557231187820435, Accuracy = 0.7734375
Loss = 1.2114205360412598, Accuracy = 0.78125
Loss = 1.2095187902450562, Accuracy = 0.7421875
Loss = 1.1719545125961304, Accuracy = 0.7890625
Loss = 1.1564730405807495, Accuracy = 0.796875
Loss = 1.215245246887207, Accuracy = 0.75
Loss = 1.1187527179718018, Accuracy = 0.8046875
Loss = 1.1715806722640991, Accuracy = 0.796875
Loss = 1.0896179676055908, Accuracy = 0.8125
Loss = 1.1411389112472534, Accuracy = 0.828125
Loss = 1.1885381937026978, Accuracy = 0.78125
Loss = 1.2137281894683838, Accuracy = 0.7890625
Loss = 1.0434272289276123, Accuracy = 0.7890625
Loss = 1.1128753423690796, Accuracy = 0.8125
Loss = 1.1548584699630737, Accuracy = 0.7890625
Loss = 1.0938807725906372, Accuracy = 0.796875
Loss = 1.1088131666183472, Accuracy = 0.8125
Loss = 1.1139527559280396, Accuracy = 0.796875
Loss = 1.0916894674301147, Accuracy = 0.7890625
Loss = 1.0744833946228027, Accuracy = 0.8203125
Loss = 1.0501103401184082, Accuracy = 0.8515625
Loss = 1.1639907360076904, Accuracy = 0.8046875
Loss = 1.1180928945541382, Accuracy = 0.8203125
Loss = 1.091007113456726, Accuracy = 0.828125
Loss = 1.1507679224014282, Accuracy = 0.8046875
Loss = 1.063504695892334, Accuracy = 0.8359375
Loss = 1.1480560302734375, Accuracy = 0.8125
Loss = 1.0627110004425049, Accuracy = 0.8125
Loss = 1.0887261629104614, Accuracy = 0.8203125
Loss = 1.1136689186096191, Accuracy = 0.796875
Loss = 0.9831176996231079, Accuracy = 0.875
Loss = 1.0420247316360474, Accuracy = 0.8671875
Loss = 1.025805950164795, Accuracy = 0.7734375
Loss = 1.0441877841949463, Accuracy = 0.8125
Loss = 1.028091311454773, Accuracy = 0.8828125
Loss = 1.0103367567062378, Accuracy = 0.8671875
Loss = 1.0138142108917236, Accuracy = 0.8671875
Loss = 0.9967705607414246, Accuracy = 0.796875
Loss = 1.0885177850723267, Accuracy = 0.8035714030265808
Loss = 0.9525713920593262, Accuracy = 0.8671875
Loss = 1.031799077987671, Accuracy = 0.8125
Loss = 1.1357529163360596, Accuracy = 0.7578125
Loss = 1.0515222549438477, Accuracy = 0.796875
Loss = 1.01017165184021, Accuracy = 0.7734375
Loss = 1.0535297393798828, Accuracy = 0.796875
Loss = 0.998089075088501, Accuracy = 0.8671875
Loss = 0.9823694825172424, Accuracy = 0.8515625
Loss = 0.9723714590072632, Accuracy = 0.859375
Loss = 0.9958534836769104, Accuracy = 0.828125
Loss = 1.027811050415039, Accuracy = 0.765625
Loss = 0.9486962556838989, Accuracy = 0.875
Loss = 1.0645612478256226, Accuracy = 0.8125
Loss = 0.9644677639007568, Accuracy = 0.875
Loss = 1.0177547931671143, Accuracy = 0.796875
Loss = 0.9743636846542358, Accuracy = 0.8203125
Loss = 0.978334903717041, Accuracy = 0.8359375
Loss = 1.0451889038085938, Accuracy = 0.796875
Loss = 1.0385043621063232, Accuracy = 0.8203125
Loss = 0.9728888869285583, Accuracy = 0.84375
Loss = 0.9280221462249756, Accuracy = 0.8203125
Loss = 1.0025509595870972, Accuracy = 0.828125
Loss = 0.9524831175804138, Accuracy = 0.8515625
Loss = 0.9734572172164917, Accuracy = 0.78125
Loss = 0.9675151109695435, Accuracy = 0.7734375
Loss = 0.9683781266212463, Accuracy = 0.828125
Loss = 0.9777639508247375, Accuracy = 0.7890625
Loss = 1.034765601158142, Accuracy = 0.765625
Loss = 0.9692603945732117, Accuracy = 0.84375
Loss = 0.8458284735679626, Accuracy = 0.859375
Loss = 0.9827441573143005, Accuracy = 0.8046875
Loss = 0.9529314637184143, Accuracy = 0.8046875
Loss = 0.9086823463439941, Accuracy = 0.8046875
Loss = 0.9654512405395508, Accuracy = 0.8359375
Loss = 0.9000545144081116, Accuracy = 0.8671875
Loss = 0.9021419882774353, Accuracy = 0.84375
Loss = 0.9266716837882996, Accuracy = 0.828125
Loss = 0.8435541987419128, Accuracy = 0.8671875
Loss = 0.8969181776046753, Accuracy = 0.859375
Loss = 0.8922467231750488, Accuracy = 0.8671875
Loss = 0.9314941167831421, Accuracy = 0.8046875
Loss = 0.937642514705658, Accuracy = 0.78125
Loss = 0.9081872701644897, Accuracy = 0.78125
Loss = 0.9208053350448608, Accuracy = 0.84375
Loss = 0.9385091066360474, Accuracy = 0.8046875
Loss = 0.8763730525970459, Accuracy = 0.875
Loss = 0.8193565607070923, Accuracy = 0.8839285969734192
Loss = 0.9448274970054626, Accuracy = 0.7734375
Loss = 0.9384439587593079, Accuracy = 0.796875
Loss = 0.7722901701927185, Accuracy = 0.828125
Loss = 0.9014564156532288, Accuracy = 0.796875
Loss = 0.928316056728363, Accuracy = 0.8359375
Loss = 0.9746581315994263, Accuracy = 0.828125
Loss = 0.7723618149757385, Accuracy = 0.8671875
Loss = 0.8411005139350891, Accuracy = 0.8203125
Loss = 0.9898020029067993, Accuracy = 0.828125
Loss = 0.8944379687309265, Accuracy = 0.859375
Loss = 0.8682042956352234, Accuracy = 0.8125
Loss = 0.9499042630195618, Accuracy = 0.796875
Loss = 0.897315263748169, Accuracy = 0.8515625
Loss = 0.966715931892395, Accuracy = 0.828125
Loss = 0.8539697527885437, Accuracy = 0.8203125
Loss = 0.7651563882827759, Accuracy = 0.875
Loss = 0.8232720494270325, Accuracy = 0.84375
Loss = 0.9614329934120178, Accuracy = 0.8359375
Loss = 0.9053301215171814, Accuracy = 0.796875
Loss = 0.9205564856529236, Accuracy = 0.8203125
Loss = 0.8948124051094055, Accuracy = 0.828125
Loss = 0.8588327765464783, Accuracy = 0.7734375
Loss = 0.8395606279373169, Accuracy = 0.859375
Loss = 0.8902561068534851, Accuracy = 0.828125
Loss = 0.8724268674850464, Accuracy = 0.8671875
Loss = 0.8672601580619812, Accuracy = 0.8671875
Loss = 0.8829981684684753, Accuracy = 0.8125
Loss = 0.9039923548698425, Accuracy = 0.8359375
Loss = 0.8533456921577454, Accuracy = 0.8125
Loss = 0.8386246562004089, Accuracy = 0.8203125
Loss = 0.8882058262825012, Accuracy = 0.828125
Loss = 0.7776358127593994, Accuracy = 0.859375
Loss = 0.8290517330169678, Accuracy = 0.8515625
Loss = 0.8697961568832397, Accuracy = 0.8203125
Loss = 0.7856957912445068, Accuracy = 0.875
Loss = 0.8166957497596741, Accuracy = 0.796875
Loss = 0.7223740816116333, Accuracy = 0.9140625
Loss = 0.8395268321037292, Accuracy = 0.828125
Loss = 0.8673683404922485, Accuracy = 0.78125
Loss = 0.8987526297569275, Accuracy = 0.7890625
Loss = 0.7740042805671692, Accuracy = 0.8671875
Loss = 0.740099310874939, Accuracy = 0.8671875
Loss = 0.835475742816925, Accuracy = 0.828125
Loss = 0.8767642378807068, Accuracy = 0.8046875
Loss = 0.7923815250396729, Accuracy = 0.828125
Loss = 0.8128907084465027, Accuracy = 0.8515625
Loss = 0.8294673562049866, Accuracy = 0.8392857313156128
Loss = 0.8340305685997009, Accuracy = 0.8671875
Loss = 0.8836670517921448, Accuracy = 0.796875
Loss = 0.8495215177536011, Accuracy = 0.8203125
Loss = 0.7598875164985657, Accuracy = 0.890625
Loss = 0.9399703145027161, Accuracy = 0.8203125
Loss = 0.705668568611145, Accuracy = 0.8828125
Loss = 0.8566716909408569, Accuracy = 0.8203125
Loss = 0.7192060351371765, Accuracy = 0.875
Loss = 0.7935824990272522, Accuracy = 0.8671875
Loss = 0.8458994030952454, Accuracy = 0.8125
Loss = 0.8799178600311279, Accuracy = 0.7890625
Loss = 0.8600192666053772, Accuracy = 0.8046875
Loss = 0.855538010597229, Accuracy = 0.78125
Loss = 0.7238001227378845, Accuracy = 0.859375
Loss = 0.703540027141571, Accuracy = 0.8828125
Loss = 0.7014705538749695, Accuracy = 0.890625
Loss = 0.8167455792427063, Accuracy = 0.8359375
Loss = 0.8510101437568665, Accuracy = 0.765625
Loss = 0.8298701643943787, Accuracy = 0.796875
Loss = 0.7780408263206482, Accuracy = 0.84375
Loss = 0.9007567763328552, Accuracy = 0.8359375
Loss = 0.9380816221237183, Accuracy = 0.7734375
Loss = 0.7740450501441956, Accuracy = 0.8671875
Loss = 0.7229921817779541, Accuracy = 0.875
Loss = 0.7752490043640137, Accuracy = 0.84375
Client 8 terminated! ...
