Client 4 started! ... 
Client 4 connected to the server!
Client 4 initialized!
Loss = 2.3367741107940674, Accuracy = 0.0546875
Loss = 3.8616011142730713, Accuracy = 0.21875
Loss = 4.141890525817871, Accuracy = 0.15625
Loss = 3.7357912063598633, Accuracy = 0.234375
Loss = 4.027700901031494, Accuracy = 0.2109375
Loss = 3.8213489055633545, Accuracy = 0.1953125
Loss = 3.9485766887664795, Accuracy = 0.2109375
Loss = 3.6232659816741943, Accuracy = 0.25
Loss = 3.8258795738220215, Accuracy = 0.2421875
Loss = 3.67392897605896, Accuracy = 0.234375
Loss = 3.780927896499634, Accuracy = 0.28125
Loss = 3.566558837890625, Accuracy = 0.2926829159259796
Loss = 3.8174149990081787, Accuracy = 0.2578125
Loss = 3.8247134685516357, Accuracy = 0.2421875
Loss = 3.9251697063446045, Accuracy = 0.21875
Loss = 3.9850616455078125, Accuracy = 0.2109375
Loss = 3.7896533012390137, Accuracy = 0.2265625
Loss = 3.8158702850341797, Accuracy = 0.203125
Loss = 3.9828858375549316, Accuracy = 0.2109375
Loss = 3.8725361824035645, Accuracy = 0.2421875
Loss = 3.7791199684143066, Accuracy = 0.25
Loss = 3.838703155517578, Accuracy = 0.234375
Loss = 3.9766290187835693, Accuracy = 0.2421875
Loss = 3.9502532482147217, Accuracy = 0.21875
Loss = 3.6950249671936035, Accuracy = 0.28125
Loss = 3.9069368839263916, Accuracy = 0.25
Loss = 4.065041542053223, Accuracy = 0.1953125
Loss = 3.819284200668335, Accuracy = 0.234375
Loss = 4.157107830047607, Accuracy = 0.1953125
Loss = 4.022519111633301, Accuracy = 0.2109375
Loss = 3.9906842708587646, Accuracy = 0.25
Loss = 3.7383697032928467, Accuracy = 0.296875
Loss = 4.1346330642700195, Accuracy = 0.234375
Loss = 3.998572826385498, Accuracy = 0.2421875
Loss = 3.7770228385925293, Accuracy = 0.25
Loss = 3.949506998062134, Accuracy = 0.2265625
Loss = 4.16111421585083, Accuracy = 0.1953125
Loss = 3.9711506366729736, Accuracy = 0.2265625
Loss = 3.7455599308013916, Accuracy = 0.25
Loss = 4.2166523933410645, Accuracy = 0.1484375
Loss = 3.6690452098846436, Accuracy = 0.2578125
Loss = 4.0989670753479, Accuracy = 0.234375
Loss = 4.009989261627197, Accuracy = 0.203125
Loss = 3.9723494052886963, Accuracy = 0.2421875
Loss = 3.8051886558532715, Accuracy = 0.234375
Loss = 4.094818115234375, Accuracy = 0.2421875
Loss = 4.1090569496154785, Accuracy = 0.1875
Loss = 3.692657947540283, Accuracy = 0.2578125
Loss = 4.080894470214844, Accuracy = 0.234375
Loss = 3.8819665908813477, Accuracy = 0.2421875
Loss = 3.9750287532806396, Accuracy = 0.2734375
Loss = 3.818342924118042, Accuracy = 0.265625
Loss = 4.008526802062988, Accuracy = 0.203125
Loss = 3.9552862644195557, Accuracy = 0.296875
Loss = 3.8883180618286133, Accuracy = 0.28125
Loss = 3.7640388011932373, Accuracy = 0.296875
Loss = 4.034025192260742, Accuracy = 0.2265625
Loss = 3.9312191009521484, Accuracy = 0.2734375
Loss = 4.408136367797852, Accuracy = 0.1953125
Loss = 4.065064907073975, Accuracy = 0.2578125
Loss = 4.260710716247559, Accuracy = 0.15625
Loss = 4.058897972106934, Accuracy = 0.296875
Loss = 4.1425089836120605, Accuracy = 0.21875
Loss = 4.258813381195068, Accuracy = 0.2265625
Loss = 3.38362979888916, Accuracy = 0.34375
Loss = 4.121757507324219, Accuracy = 0.2421875
Loss = 4.074313163757324, Accuracy = 0.234375
Loss = 3.8830130100250244, Accuracy = 0.234375
Loss = 3.9591071605682373, Accuracy = 0.3046875
Loss = 4.0091352462768555, Accuracy = 0.2265625
Loss = 4.027271747589111, Accuracy = 0.203125
Loss = 3.9668972492218018, Accuracy = 0.25
Loss = 4.093740940093994, Accuracy = 0.21875
Loss = 4.438918113708496, Accuracy = 0.15625
Loss = 4.241006851196289, Accuracy = 0.203125
Loss = 3.8950276374816895, Accuracy = 0.234375
Loss = 4.615362167358398, Accuracy = 0.1875
Loss = 4.191135406494141, Accuracy = 0.2265625
Loss = 4.08184289932251, Accuracy = 0.26829269528388977
Loss = 3.7402937412261963, Accuracy = 0.3046875
Loss = 3.8479316234588623, Accuracy = 0.2734375
Loss = 4.259538650512695, Accuracy = 0.2265625
Loss = 4.657851696014404, Accuracy = 0.15625
Loss = 3.9805376529693604, Accuracy = 0.2578125
Loss = 3.6368672847747803, Accuracy = 0.3203125
Loss = 4.341102123260498, Accuracy = 0.203125
Loss = 4.212652683258057, Accuracy = 0.2265625
Loss = 4.016419410705566, Accuracy = 0.28125
Loss = 3.976149320602417, Accuracy = 0.296875
Loss = 3.9041101932525635, Accuracy = 0.28125
Loss = 4.229590892791748, Accuracy = 0.2109375
Loss = 3.9684324264526367, Accuracy = 0.265625
Loss = 4.313540458679199, Accuracy = 0.1875
Loss = 4.4818572998046875, Accuracy = 0.2109375
Loss = 4.1080002784729, Accuracy = 0.2265625
Loss = 3.932633638381958, Accuracy = 0.28125
Loss = 3.9378092288970947, Accuracy = 0.3125
Loss = 3.8700878620147705, Accuracy = 0.2890625
Loss = 4.012454032897949, Accuracy = 0.3046875
Loss = 4.312532901763916, Accuracy = 0.2265625
Loss = 4.314708232879639, Accuracy = 0.2421875
Loss = 4.133886337280273, Accuracy = 0.265625
Loss = 4.602996826171875, Accuracy = 0.1796875
Loss = 4.6022491455078125, Accuracy = 0.1953125
Loss = 4.169471263885498, Accuracy = 0.2578125
Loss = 4.363017559051514, Accuracy = 0.2265625
Loss = 3.8420872688293457, Accuracy = 0.28125
Loss = 4.436857223510742, Accuracy = 0.2109375
Loss = 4.193373203277588, Accuracy = 0.265625
Loss = 4.501346588134766, Accuracy = 0.2265625
Loss = 4.16519021987915, Accuracy = 0.2578125
Loss = 4.07703161239624, Accuracy = 0.2890625
Loss = 4.143148422241211, Accuracy = 0.2734375
Loss = 4.289333820343018, Accuracy = 0.21875
Loss = 4.208878993988037, Accuracy = 0.2421875
Loss = 4.392114162445068, Accuracy = 0.1953125
Loss = 4.148237705230713, Accuracy = 0.296875
Loss = 4.104963302612305, Accuracy = 0.2578125
Loss = 3.97937273979187, Accuracy = 0.28125
Loss = 4.151747226715088, Accuracy = 0.234375
Loss = 4.469305038452148, Accuracy = 0.21875
Loss = 4.392457962036133, Accuracy = 0.234375
Loss = 4.345975875854492, Accuracy = 0.234375
Loss = 4.516482830047607, Accuracy = 0.2265625
Loss = 4.144140243530273, Accuracy = 0.234375
Loss = 4.315084934234619, Accuracy = 0.21875
Loss = 4.3933000564575195, Accuracy = 0.203125
Loss = 4.4647955894470215, Accuracy = 0.1875
Loss = 4.0506391525268555, Accuracy = 0.265625
Loss = 4.340031147003174, Accuracy = 0.234375
Loss = 3.7262260913848877, Accuracy = 0.3515625
Loss = 3.9748382568359375, Accuracy = 0.265625
Loss = 4.482398509979248, Accuracy = 0.1796875
Loss = 3.9091341495513916, Accuracy = 0.265625
Loss = 4.547813415527344, Accuracy = 0.2109375
Loss = 4.073919773101807, Accuracy = 0.2734375
Loss = 4.259365081787109, Accuracy = 0.2578125
Loss = 4.533156394958496, Accuracy = 0.171875
Client 4 terminated! ...
