After round 0, test_loss = 2.3406, test_acc = 0.0917
After round 1, test_loss = 1.6752, test_acc = 0.7327
After round 2, test_loss = 1.3105, test_acc = 0.7883
After round 3, test_loss = 1.0976, test_acc = 0.8143
After round 4, test_loss = 0.9617, test_acc = 0.8245
After round 5, test_loss = 0.8678, test_acc = 0.8344
After round 6, test_loss = 0.7996, test_acc = 0.8443
After round 7, test_loss = 0.7472, test_acc = 0.8501
After round 8, test_loss = 0.7062, test_acc = 0.8541
After round 9, test_loss = 0.6726, test_acc = 0.8594
After round 10, test_loss = 0.6446, test_acc = 0.8611
After round 11, test_loss = 0.6211, test_acc = 0.8643
After round 12, test_loss = 0.6009, test_acc = 0.8677
After round 13, test_loss = 0.5833, test_acc = 0.8687
After round 14, test_loss = 0.5678, test_acc = 0.8705
After round 15, test_loss = 0.5541, test_acc = 0.8714
After round 16, test_loss = 0.5419, test_acc = 0.8723
After round 17, test_loss = 0.531, test_acc = 0.8731
After round 18, test_loss = 0.5209, test_acc = 0.8745
After round 19, test_loss = 0.5116, test_acc = 0.875
After round 20, test_loss = 0.5033, test_acc = 0.8773
After round 21, test_loss = 0.4958, test_acc = 0.878
After round 22, test_loss = 0.4886, test_acc = 0.8795
After round 23, test_loss = 0.4821, test_acc = 0.88
After round 24, test_loss = 0.476, test_acc = 0.8818
After round 25, test_loss = 0.4703, test_acc = 0.8822
After round 26, test_loss = 0.4649, test_acc = 0.8834
After round 27, test_loss = 0.4599, test_acc = 0.8849
After round 28, test_loss = 0.4552, test_acc = 0.886
After round 29, test_loss = 0.4507, test_acc = 0.887
After round 30, test_loss = 0.4466, test_acc = 0.8867
After round 31, test_loss = 0.4425, test_acc = 0.8881
After round 32, test_loss = 0.4389, test_acc = 0.8878
After round 33, test_loss = 0.4353, test_acc = 0.8884
After round 34, test_loss = 0.4319, test_acc = 0.8889
After round 35, test_loss = 0.4287, test_acc = 0.8891
After round 36, test_loss = 0.4256, test_acc = 0.8899
After round 37, test_loss = 0.4227, test_acc = 0.8908
After round 38, test_loss = 0.4198, test_acc = 0.8912
After round 39, test_loss = 0.4171, test_acc = 0.8915
After round 40, test_loss = 0.4145, test_acc = 0.8923
After round 41, test_loss = 0.412, test_acc = 0.8927
After round 42, test_loss = 0.4096, test_acc = 0.8925
After round 43, test_loss = 0.4073, test_acc = 0.8926
After round 44, test_loss = 0.4051, test_acc = 0.8933
After round 45, test_loss = 0.4031, test_acc = 0.8932
After round 46, test_loss = 0.401, test_acc = 0.8952
After round 47, test_loss = 0.3991, test_acc = 0.8952
After round 48, test_loss = 0.3971, test_acc = 0.8973
After round 49, test_loss = 0.3954, test_acc = 0.8969
After round 50, test_loss = 0.3937, test_acc = 0.8971
After round 51, test_loss = 0.392, test_acc = 0.8976
After round 52, test_loss = 0.3902, test_acc = 0.8988
After round 53, test_loss = 0.3887, test_acc = 0.8991
After round 54, test_loss = 0.3872, test_acc = 0.8997
After round 55, test_loss = 0.3857, test_acc = 0.8995
After round 56, test_loss = 0.3842, test_acc = 0.9004
After round 57, test_loss = 0.3828, test_acc = 0.9008
After round 58, test_loss = 0.3815, test_acc = 0.9009
After round 59, test_loss = 0.3801, test_acc = 0.9018
After round 60, test_loss = 0.3788, test_acc = 0.9019
After round 61, test_loss = 0.3775, test_acc = 0.9022
After round 62, test_loss = 0.3763, test_acc = 0.9024
After round 63, test_loss = 0.3751, test_acc = 0.9023
After round 64, test_loss = 0.3739, test_acc = 0.9022
After round 65, test_loss = 0.3727, test_acc = 0.9029
After round 66, test_loss = 0.3716, test_acc = 0.9026
After round 67, test_loss = 0.3706, test_acc = 0.9026
After round 68, test_loss = 0.3695, test_acc = 0.9026
After round 69, test_loss = 0.3684, test_acc = 0.9029
After round 70, test_loss = 0.3675, test_acc = 0.9035
After round 71, test_loss = 0.3665, test_acc = 0.9033
After round 72, test_loss = 0.3655, test_acc = 0.9034
After round 73, test_loss = 0.3646, test_acc = 0.9035
After round 74, test_loss = 0.3636, test_acc = 0.9036
After round 75, test_loss = 0.3626, test_acc = 0.9035
After round 76, test_loss = 0.3618, test_acc = 0.9038
After round 77, test_loss = 0.3609, test_acc = 0.9045
After round 78, test_loss = 0.36, test_acc = 0.9042
After round 79, test_loss = 0.3592, test_acc = 0.9041
After round 80, test_loss = 0.3584, test_acc = 0.9041
After round 81, test_loss = 0.3576, test_acc = 0.904
After round 82, test_loss = 0.3568, test_acc = 0.9043
After round 83, test_loss = 0.3561, test_acc = 0.9043
After round 84, test_loss = 0.3553, test_acc = 0.9045
After round 85, test_loss = 0.3546, test_acc = 0.9049
After round 86, test_loss = 0.3538, test_acc = 0.9048
After round 87, test_loss = 0.3531, test_acc = 0.9053
After round 88, test_loss = 0.3524, test_acc = 0.9056
After round 89, test_loss = 0.3518, test_acc = 0.9055
After round 90, test_loss = 0.3511, test_acc = 0.9058
After round 91, test_loss = 0.3504, test_acc = 0.9058
After round 92, test_loss = 0.3498, test_acc = 0.9061
After round 93, test_loss = 0.3492, test_acc = 0.906
After round 94, test_loss = 0.3484, test_acc = 0.9065
After round 95, test_loss = 0.3477, test_acc = 0.9065
After round 96, test_loss = 0.3471, test_acc = 0.9066
After round 97, test_loss = 0.3464, test_acc = 0.9066
After round 98, test_loss = 0.3458, test_acc = 0.9069
After round 99, test_loss = 0.3452, test_acc = 0.9075
After round 100, test_loss = 0.3447, test_acc = 0.9075
After round 101, test_loss = 0.3441, test_acc = 0.9079
After round 102, test_loss = 0.3436, test_acc = 0.9078
After round 103, test_loss = 0.343, test_acc = 0.9079
After round 104, test_loss = 0.3424, test_acc = 0.9075
After round 105, test_loss = 0.3419, test_acc = 0.9077
After round 106, test_loss = 0.3414, test_acc = 0.9077
After round 107, test_loss = 0.3409, test_acc = 0.9078
After round 108, test_loss = 0.3405, test_acc = 0.9076
After round 109, test_loss = 0.34, test_acc = 0.9075
After round 110, test_loss = 0.3396, test_acc = 0.9079
After round 111, test_loss = 0.3391, test_acc = 0.9078
After round 112, test_loss = 0.3387, test_acc = 0.9076
After round 113, test_loss = 0.3382, test_acc = 0.9076
After round 114, test_loss = 0.3377, test_acc = 0.9081
After round 115, test_loss = 0.3373, test_acc = 0.9089
After round 116, test_loss = 0.3368, test_acc = 0.9088
After round 117, test_loss = 0.3363, test_acc = 0.9093
After round 118, test_loss = 0.3357, test_acc = 0.9089
After round 119, test_loss = 0.3353, test_acc = 0.9093
After round 120, test_loss = 0.3349, test_acc = 0.9089
