Starting: 17:34:28:742293
round_1_start: 17:34:35:014089
round_1_model_trained: 17:34:35:136442
round_1_model_shared: 17:34:35:155194
round_1_end: 17:34:35:492121
round_2_start: 17:34:35:492171
round_2_model_trained: 17:34:35:513074
round_2_model_shared: 17:34:35:526348
round_2_end: 17:34:35:756733
round_3_start: 17:34:35:756784
round_3_model_trained: 17:34:35:777151
round_3_model_shared: 17:34:35:784626
round_3_end: 17:34:35:987341
round_4_start: 17:34:35:987385
round_4_model_trained: 17:34:35:999842
round_4_model_shared: 17:34:36:007012
round_4_end: 17:34:36:186538
round_5_start: 17:34:36:186578
round_5_model_trained: 17:34:36:199397
round_5_model_shared: 17:34:36:206719
round_5_end: 17:34:36:388260
round_6_start: 17:34:36:388296
round_6_model_trained: 17:34:36:400268
round_6_model_shared: 17:34:36:407511
round_6_end: 17:34:36:584331
round_7_start: 17:34:36:584389
round_7_model_trained: 17:34:36:597619
round_7_model_shared: 17:34:36:604851
round_7_end: 17:34:36:793764
round_8_start: 17:34:36:793800
round_8_model_trained: 17:34:36:806197
round_8_model_shared: 17:34:36:813369
round_8_end: 17:34:36:992360
round_9_start: 17:34:36:992393
round_9_model_trained: 17:34:37:004154
round_9_model_shared: 17:34:37:011274
round_9_end: 17:34:37:196042
round_10_start: 17:34:37:196083
round_10_model_trained: 17:34:37:208260
round_10_model_shared: 17:34:37:215326
round_10_end: 17:34:37:391107
round_11_start: 17:34:37:391142
round_11_model_trained: 17:34:37:402840
round_11_model_shared: 17:34:37:409962
round_11_end: 17:34:37:584210
round_12_start: 17:34:37:584247
round_12_model_trained: 17:34:37:596117
round_12_model_shared: 17:34:37:603260
round_12_end: 17:34:37:777168
round_13_start: 17:34:37:777203
round_13_model_trained: 17:34:37:788860
round_13_model_shared: 17:34:37:795995
round_13_end: 17:34:37:969163
round_14_start: 17:34:37:969198
round_14_model_trained: 17:34:37:981159
round_14_model_shared: 17:34:37:988296
round_14_end: 17:34:38:163072
round_15_start: 17:34:38:163113
round_15_model_trained: 17:34:38:175439
round_15_model_shared: 17:34:38:182506
round_15_end: 17:34:38:355943
round_16_start: 17:34:38:355989
round_16_model_trained: 17:34:38:369247
round_16_model_shared: 17:34:38:376329
round_16_end: 17:34:38:542796
round_17_start: 17:34:38:542831
round_17_model_trained: 17:34:38:554825
round_17_model_shared: 17:34:38:561965
round_17_end: 17:34:38:737767
round_18_start: 17:34:38:737802
round_18_model_trained: 17:34:38:749876
round_18_model_shared: 17:34:38:757048
round_18_end: 17:34:38:932738
round_19_start: 17:34:38:932772
round_19_model_trained: 17:34:38:944583
round_19_model_shared: 17:34:38:951686
round_19_end: 17:34:39:122965
round_20_start: 17:34:39:123001
round_20_model_trained: 17:34:39:135154
round_20_model_shared: 17:34:39:142289
round_20_end: 17:34:39:321705
round_21_start: 17:34:39:321744
round_21_model_trained: 17:34:39:333845
round_21_model_shared: 17:34:39:341094
round_21_end: 17:34:39:511935
round_22_start: 17:34:39:511969
round_22_model_trained: 17:34:39:523864
round_22_model_shared: 17:34:39:531906
round_22_end: 17:34:39:706199
round_23_start: 17:34:39:706235
round_23_model_trained: 17:34:39:718235
round_23_model_shared: 17:34:39:725411
round_23_end: 17:34:39:898781
round_24_start: 17:34:39:898820
round_24_model_trained: 17:34:39:910866
round_24_model_shared: 17:34:39:918034
round_24_end: 17:34:40:104106
round_25_start: 17:34:40:104149
round_25_model_trained: 17:34:40:120780
round_25_model_shared: 17:34:40:134312
round_25_end: 17:34:40:297574
round_26_start: 17:34:40:297612
