Starting: 17:34:10:713424
round_1_start: 17:34:10:713451
round_1_received_params: 17:34:35:443846
round_1_aggregation: 17:34:35:444029
round_1_end: 17:34:35:473324
round_2_start: 17:34:35:473362
round_2_received_params: 17:34:35:723176
round_2_aggregation: 17:34:35:723302
round_2_end: 17:34:35:733895
round_3_start: 17:34:35:733929
round_3_received_params: 17:34:35:967197
round_3_aggregation: 17:34:35:967300
round_3_end: 17:34:35:977705
round_4_start: 17:34:35:977736
round_4_received_params: 17:34:36:166307
round_4_aggregation: 17:34:36:166403
round_4_end: 17:34:36:175147
round_5_start: 17:34:36:175177
round_5_received_params: 17:34:36:369349
round_5_aggregation: 17:34:36:369428
round_5_end: 17:34:36:378292
round_6_start: 17:34:36:378322
round_6_received_params: 17:34:36:569912
round_6_aggregation: 17:34:36:570006
round_6_end: 17:34:36:580354
round_7_start: 17:34:36:580395
round_7_received_params: 17:34:36:777167
round_7_aggregation: 17:34:36:777259
round_7_end: 17:34:36:786063
round_8_start: 17:34:36:786092
round_8_received_params: 17:34:36:975428
round_8_aggregation: 17:34:36:975510
round_8_end: 17:34:36:984109
round_9_start: 17:34:36:984136
round_9_received_params: 17:34:37:180815
round_9_aggregation: 17:34:37:180897
round_9_end: 17:34:37:189577
round_10_start: 17:34:37:189606
round_10_received_params: 17:34:37:374259
round_10_aggregation: 17:34:37:374339
round_10_end: 17:34:37:383160
round_11_start: 17:34:37:383199
round_11_received_params: 17:34:37:574443
round_11_aggregation: 17:34:37:574503
round_11_end: 17:34:37:583280
round_12_start: 17:34:37:583310
round_12_received_params: 17:34:37:759792
round_12_aggregation: 17:34:37:759858
round_12_end: 17:34:37:768528
round_13_start: 17:34:37:768556
round_13_received_params: 17:34:37:953644
round_13_aggregation: 17:34:37:953713
round_13_end: 17:34:37:962328
round_14_start: 17:34:37:962357
round_14_received_params: 17:34:38:145034
round_14_aggregation: 17:34:38:145085
round_14_end: 17:34:38:153647
round_15_start: 17:34:38:153677
round_15_received_params: 17:34:38:339156
round_15_aggregation: 17:34:38:339209
round_15_end: 17:34:38:347797
round_16_start: 17:34:38:347825
round_16_received_params: 17:34:38:525473
round_16_aggregation: 17:34:38:525524
round_16_end: 17:34:38:534132
round_17_start: 17:34:38:534160
round_17_received_params: 17:34:38:717527
round_17_aggregation: 17:34:38:717579
round_17_end: 17:34:38:727612
round_18_start: 17:34:38:727641
round_18_received_params: 17:34:38:912945
round_18_aggregation: 17:34:38:913013
round_18_end: 17:34:38:921522
round_19_start: 17:34:38:921549
round_19_received_params: 17:34:39:104134
round_19_aggregation: 17:34:39:104187
round_19_end: 17:34:39:112848
round_20_start: 17:34:39:112876
round_20_received_params: 17:34:39:298101
round_20_aggregation: 17:34:39:298177
round_20_end: 17:34:39:306861
round_21_start: 17:34:39:306891
round_21_received_params: 17:34:39:494757
round_21_aggregation: 17:34:39:494812
round_21_end: 17:34:39:503540
round_22_start: 17:34:39:503568
round_22_received_params: 17:34:39:686892
