Starting: 17:34:31:917297
round_1_start: 17:34:35:067687
round_1_model_trained: 17:34:35:193404
round_1_model_shared: 17:34:35:211874
round_1_end: 17:34:35:505888
round_2_start: 17:34:35:505940
round_2_model_trained: 17:34:35:520939
round_2_model_shared: 17:34:35:528890
round_2_end: 17:34:35:762537
round_3_start: 17:34:35:762608
round_3_model_trained: 17:34:35:777806
round_3_model_shared: 17:34:35:785451
round_3_end: 17:34:35:998166
round_4_start: 17:34:35:998216
round_4_model_trained: 17:34:36:012190
round_4_model_shared: 17:34:36:019849
round_4_end: 17:34:36:199622
round_5_start: 17:34:36:199674
round_5_model_trained: 17:34:36:213810
round_5_model_shared: 17:34:36:221344
round_5_end: 17:34:36:398918
round_6_start: 17:34:36:398964
round_6_model_trained: 17:34:36:412443
round_6_model_shared: 17:34:36:424678
round_6_end: 17:34:36:617045
round_7_start: 17:34:36:617095
round_7_model_trained: 17:34:36:630077
round_7_model_shared: 17:34:36:638061
round_7_end: 17:34:36:812847
round_8_start: 17:34:36:812894
round_8_model_trained: 17:34:36:826079
round_8_model_shared: 17:34:36:834514
round_8_end: 17:34:37:010511
round_9_start: 17:34:37:010558
round_9_model_trained: 17:34:37:023987
round_9_model_shared: 17:34:37:031426
round_9_end: 17:34:37:209355
round_10_start: 17:34:37:209404
round_10_model_trained: 17:34:37:222573
round_10_model_shared: 17:34:37:230287
round_10_end: 17:34:37:404533
round_11_start: 17:34:37:404578
round_11_model_trained: 17:34:37:417483
round_11_model_shared: 17:34:37:426158
round_11_end: 17:34:37:601269
round_12_start: 17:34:37:601318
round_12_model_trained: 17:34:37:614387
round_12_model_shared: 17:34:37:623033
round_12_end: 17:34:37:792572
round_13_start: 17:34:37:792622
round_13_model_trained: 17:34:37:805364
round_13_model_shared: 17:34:37:813862
round_13_end: 17:34:37:991244
round_14_start: 17:34:37:991297
round_14_model_trained: 17:34:38:006318
round_14_model_shared: 17:34:38:014076
round_14_end: 17:34:38:177946
round_15_start: 17:34:38:177996
round_15_model_trained: 17:34:38:191422
round_15_model_shared: 17:34:38:199519
round_15_end: 17:34:38:368496
round_16_start: 17:34:38:368555
round_16_model_trained: 17:34:38:382424
round_16_model_shared: 17:34:38:390663
round_16_end: 17:34:38:556202
round_17_start: 17:34:38:556250
round_17_model_trained: 17:34:38:569477
round_17_model_shared: 17:34:38:577223
round_17_end: 17:34:38:748117
round_18_start: 17:34:38:748166
round_18_model_trained: 17:34:38:761036
round_18_model_shared: 17:34:38:768400
round_18_end: 17:34:38:942520
round_19_start: 17:34:38:942570
round_19_model_trained: 17:34:38:955291
round_19_model_shared: 17:34:38:962944
round_19_end: 17:34:39:135435
round_20_start: 17:34:39:135485
round_20_model_trained: 17:34:39:147856
round_20_model_shared: 17:34:39:155545
round_20_end: 17:34:39:334257
round_21_start: 17:34:39:334306
round_21_model_trained: 17:34:39:347017
round_21_model_shared: 17:34:39:355775
round_21_end: 17:34:39:524472
round_22_start: 17:34:39:524521
round_22_model_trained: 17:34:39:538173
round_22_model_shared: 17:34:39:545728
round_22_end: 17:34:39:717848
round_23_start: 17:34:39:717902
round_23_model_trained: 17:34:39:730864
round_23_model_shared: 17:34:39:738552
