Starting: 17:34:26:697645
round_1_start: 17:34:35:014131
round_1_model_trained: 17:34:35:133183
round_1_model_shared: 17:34:35:150084
round_1_end: 17:34:35:487628
round_2_start: 17:34:35:487676
round_2_model_trained: 17:34:35:505315
round_2_model_shared: 17:34:35:512529
round_2_end: 17:34:35:748762
round_3_start: 17:34:35:748821
round_3_model_trained: 17:34:35:769907
round_3_model_shared: 17:34:35:777447
round_3_end: 17:34:35:993176
round_4_start: 17:34:35:993236
round_4_model_trained: 17:34:36:008106
round_4_model_shared: 17:34:36:015359
round_4_end: 17:34:36:189161
round_5_start: 17:34:36:189205
round_5_model_trained: 17:34:36:201811
round_5_model_shared: 17:34:36:208869
round_5_end: 17:34:36:386082
round_6_start: 17:34:36:386155
round_6_model_trained: 17:34:36:397995
round_6_model_shared: 17:34:36:406357
round_6_end: 17:34:36:595614
round_7_start: 17:34:36:595671
round_7_model_trained: 17:34:36:611260
round_7_model_shared: 17:34:36:619432
round_7_end: 17:34:36:796766
round_8_start: 17:34:36:796813
round_8_model_trained: 17:34:36:811821
round_8_model_shared: 17:34:36:819013
round_8_end: 17:34:36:991292
round_9_start: 17:34:36:991337
round_9_model_trained: 17:34:37:005568
round_9_model_shared: 17:34:37:012605
round_9_end: 17:34:37:194788
round_10_start: 17:34:37:194831
round_10_model_trained: 17:34:37:206651
round_10_model_shared: 17:34:37:213661
round_10_end: 17:34:37:391118
round_11_start: 17:34:37:391162
round_11_model_trained: 17:34:37:405579
round_11_model_shared: 17:34:37:412737
round_11_end: 17:34:37:586132
round_12_start: 17:34:37:586179
round_12_model_trained: 17:34:37:600295
round_12_model_shared: 17:34:37:607527
round_12_end: 17:34:37:776059
round_13_start: 17:34:37:776102
round_13_model_trained: 17:34:37:787988
round_13_model_shared: 17:34:37:794948
round_13_end: 17:34:37:969250
round_14_start: 17:34:37:969318
round_14_model_trained: 17:34:37:983878
round_14_model_shared: 17:34:37:991132
round_14_end: 17:34:38:171351
round_15_start: 17:34:38:171393
round_15_model_trained: 17:34:38:183276
round_15_model_shared: 17:34:38:190325
round_15_end: 17:34:38:354530
round_16_start: 17:34:38:354579
round_16_model_trained: 17:34:38:367469
round_16_model_shared: 17:34:38:374493
round_16_end: 17:34:38:542505
round_17_start: 17:34:38:542556
round_17_model_trained: 17:34:38:556787
round_17_model_shared: 17:34:38:563814
round_17_end: 17:34:38:733270
round_18_start: 17:34:38:733336
round_18_model_trained: 17:34:38:745219
round_18_model_shared: 17:34:38:752216
round_18_end: 17:34:38:929861
round_19_start: 17:34:38:929916
round_19_model_trained: 17:34:38:944109
round_19_model_shared: 17:34:38:951134
round_19_end: 17:34:39:120571
round_20_start: 17:34:39:120616
round_20_model_trained: 17:34:39:135004
round_20_model_shared: 17:34:39:142015
round_20_end: 17:34:39:313641
round_21_start: 17:34:39:313683
round_21_model_trained: 17:34:39:325497
round_21_model_shared: 17:34:39:332491
round_21_end: 17:34:39:508340
round_22_start: 17:34:39:508384
round_22_model_trained: 17:34:39:520252
round_22_model_shared: 17:34:39:527214
round_22_end: 17:34:39:702490
round_23_start: 17:34:39:702532
round_23_model_trained: 17:34:39:714468
round_23_model_shared: 17:34:39:721505
round_23_end: 17:34:39:912828
round_24_start: 17:34:39:912871
round_24_model_trained: 17:34:39:925124
round_24_model_shared: 17:34:39:932683
round_24_end: 17:34:40:099716
round_25_start: 17:34:40:099762
round_25_model_trained: 17:34:40:114126
round_25_model_shared: 17:34:40:121045
round_25_end: 17:34:40:295696
round_26_start: 17:34:40:295740
round_26_model_trained: 17:34:40:307793
round_26_model_shared: 17:34:40:314767
round_26_end: 17:34:40:495553
round_27_start: 17:34:40:495598
round_27_model_trained: 17:34:40:507642
round_27_model_shared: 17:34:40:514548
round_27_end: 17:34:40:690034
round_28_start: 17:34:40:690075
round_28_model_trained: 17:34:40:701968
round_28_model_shared: 17:34:40:708948
round_28_end: 17:34:40:881391
round_29_start: 17:34:40:881452
round_29_model_trained: 17:34:40:894545
round_29_model_shared: 17:34:40:901702
round_29_end: 17:34:41:069584
round_30_start: 17:34:41:069630
round_30_model_trained: 17:34:41:083933
round_30_model_shared: 17:34:41:090996
round_30_end: 17:34:41:285819
round_31_start: 17:34:41:285878
round_31_model_trained: 17:34:41:300545
round_31_model_shared: 17:34:41:307652
round_31_end: 17:34:41:488296
round_32_start: 17:34:41:488341
round_32_model_trained: 17:34:41:500071
round_32_model_shared: 17:34:41:507502
round_32_end: 17:34:41:661766
round_33_start: 17:34:41:661811
round_33_model_trained: 17:34:41:676078
round_33_model_shared: 17:34:41:683105
round_33_end: 17:34:41:861276
round_34_start: 17:34:41:861348
round_34_model_trained: 17:34:41:875517
round_34_model_shared: 17:34:41:882818
round_34_end: 17:34:42:063988
round_35_start: 17:34:42:064032
round_35_model_trained: 17:34:42:075944
round_35_model_shared: 17:34:42:082935
round_35_end: 17:34:42:260407
round_36_start: 17:34:42:260449
round_36_model_trained: 17:34:42:272599
round_36_model_shared: 17:34:42:279676
round_36_end: 17:34:42:449834
round_37_start: 17:34:42:449876
round_37_model_trained: 17:34:42:461762
round_37_model_shared: 17:34:42:468830
round_37_end: 17:34:42:639369
round_38_start: 17:34:42:639416
round_38_model_trained: 17:34:42:653742
round_38_model_shared: 17:34:42:660745
round_38_end: 17:34:42:831472
round_39_start: 17:34:42:831516
round_39_model_trained: 17:34:42:843339
round_39_model_shared: 17:34:42:850355
round_39_end: 17:34:43:028338
round_40_start: 17:34:43:028386
round_40_model_trained: 17:34:43:043228
round_40_model_shared: 17:34:43:050620
round_40_end: 17:34:43:215336
round_41_start: 17:34:43:215437
round_41_model_trained: 17:34:43:230405
round_41_model_shared: 17:34:43:237369
round_41_end: 17:34:43:418031
round_42_start: 17:34:43:418078
round_42_model_trained: 17:34:43:430051
round_42_model_shared: 17:34:43:437270
round_42_end: 17:34:43:595576
round_43_start: 17:34:43:595621
round_43_model_trained: 17:34:43:607505
round_43_model_shared: 17:34:43:614459
round_43_end: 17:34:43:784035
round_44_start: 17:34:43:784078
round_44_model_trained: 17:34:43:796278
round_44_model_shared: 17:34:43:803311
round_44_end: 17:34:43:979486
round_45_start: 17:34:43:979570
round_45_model_trained: 17:34:43:995504
round_45_model_shared: 17:34:44:002723
round_45_end: 17:34:44:173242
round_46_start: 17:34:44:173309
round_46_model_trained: 17:34:44:185099
round_46_model_shared: 17:34:44:192001
round_46_end: 17:34:44:383132
round_47_start: 17:34:44:383178
round_47_model_trained: 17:34:44:396620
round_47_model_shared: 17:34:44:403587
round_47_end: 17:34:44:563422
round_48_start: 17:34:44:563465
round_48_model_trained: 17:34:44:575591
round_48_model_shared: 17:34:44:582632
round_48_end: 17:34:44:752650
round_49_start: 17:34:44:752698
round_49_model_trained: 17:34:44:766943
round_49_model_shared: 17:34:44:774078
round_49_end: 17:34:44:940721
round_50_start: 17:34:44:940768
round_50_model_trained: 17:34:44:954918
round_50_model_shared: 17:34:44:962286
round_50_end: 17:34:45:128247
round_51_start: 17:34:45:128290
round_51_model_trained: 17:34:45:140089
round_51_model_shared: 17:34:45:147066
round_51_end: 17:34:45:317157
round_52_start: 17:34:45:317204
round_52_model_trained: 17:34:45:331359
round_52_model_shared: 17:34:45:338740
round_52_end: 17:34:45:505021
round_53_start: 17:34:45:505069
round_53_model_trained: 17:34:45:519128
round_53_model_shared: 17:34:45:526222
round_53_end: 17:34:45:691261
round_54_start: 17:34:45:691304
round_54_model_trained: 17:34:45:705491
round_54_model_shared: 17:34:45:712448
round_54_end: 17:34:45:885385
round_55_start: 17:34:45:885442
round_55_model_trained: 17:34:45:899546
round_55_model_shared: 17:34:45:906567
round_55_end: 17:34:46:074432
round_56_start: 17:34:46:074477
round_56_model_trained: 17:34:46:086396
round_56_model_shared: 17:34:46:093412
round_56_end: 17:34:46:264327
round_57_start: 17:34:46:264372
round_57_model_trained: 17:34:46:278519
round_57_model_shared: 17:34:46:285510
round_57_end: 17:34:46:454453
round_58_start: 17:34:46:454506
round_58_model_trained: 17:34:46:468824
round_58_model_shared: 17:34:46:475871
round_58_end: 17:34:46:641386
round_59_start: 17:34:46:641438
round_59_model_trained: 17:34:46:653266
round_59_model_shared: 17:34:46:660206
round_59_end: 17:34:46:831613
round_60_start: 17:34:46:831658
round_60_model_trained: 17:34:46:843634
round_60_model_shared: 17:34:46:850598
round_60_end: 17:34:47:034404
round_61_start: 17:34:47:034450
round_61_model_trained: 17:34:47:046222
round_61_model_shared: 17:34:47:053110
round_61_end: 17:34:47:222986
round_62_start: 17:34:47:223027
round_62_model_trained: 17:34:47:235174
round_62_model_shared: 17:34:47:242111
round_62_end: 17:34:47:421164
round_63_start: 17:34:47:421210
round_63_model_trained: 17:34:47:435556
round_63_model_shared: 17:34:47:442637
round_63_end: 17:34:47:607643
round_64_start: 17:34:47:607687
round_64_model_trained: 17:34:47:619653
round_64_model_shared: 17:34:47:626628
round_64_end: 17:34:47:797221
round_65_start: 17:34:47:797273
round_65_model_trained: 17:34:47:809088
round_65_model_shared: 17:34:47:816110
round_65_end: 17:34:47:986139
round_66_start: 17:34:47:986182
round_66_model_trained: 17:34:47:997876
round_66_model_shared: 17:34:48:004842
round_66_end: 17:34:48:175589
round_67_start: 17:34:48:175637
round_67_model_trained: 17:34:48:190045
round_67_model_shared: 17:34:48:197126
round_67_end: 17:34:48:365988
round_68_start: 17:34:48:366033
round_68_model_trained: 17:34:48:380353
round_68_model_shared: 17:34:48:387794
round_68_end: 17:34:48:563849
round_69_start: 17:34:48:563896
round_69_model_trained: 17:34:48:576077
round_69_model_shared: 17:34:48:583154
round_69_end: 17:34:48:759364
round_70_start: 17:34:48:759411
round_70_model_trained: 17:34:48:773813
round_70_model_shared: 17:34:48:780871
round_70_end: 17:34:48:955209
round_71_start: 17:34:48:955275
round_71_model_trained: 17:34:48:967626
round_71_model_shared: 17:34:48:974605
round_71_end: 17:34:49:141703
round_72_start: 17:34:49:141750
round_72_model_trained: 17:34:49:156068
round_72_model_shared: 17:34:49:163107
round_72_end: 17:34:49:328858
round_73_start: 17:34:49:328899
round_73_model_trained: 17:34:49:340804
round_73_model_shared: 17:34:49:347744
round_73_end: 17:34:49:518975
round_74_start: 17:34:49:519021
round_74_model_trained: 17:34:49:533648
round_74_model_shared: 17:34:49:540669
round_74_end: 17:34:49:707734
round_75_start: 17:34:49:707779
round_75_model_trained: 17:34:49:722102
round_75_model_shared: 17:34:49:729278
round_75_end: 17:34:49:895972
round_76_start: 17:34:49:896014
