After round 0, test_loss = 2.3406, test_acc = 0.0917
After round 1, test_loss = 2.3166, test_acc = 0.1445
After round 2, test_loss = 2.2917, test_acc = 0.1902
After round 3, test_loss = 2.2742, test_acc = 0.2408
After round 4, test_loss = 2.2575, test_acc = 0.2892
After round 5, test_loss = 2.2441, test_acc = 0.3127
After round 6, test_loss = 2.2311, test_acc = 0.3366
After round 7, test_loss = 2.2142, test_acc = 0.3407
After round 8, test_loss = 2.2042, test_acc = 0.347
After round 9, test_loss = 2.1946, test_acc = 0.3605
After round 10, test_loss = 2.181, test_acc = 0.359
After round 11, test_loss = 2.1694, test_acc = 0.3677
After round 12, test_loss = 2.161, test_acc = 0.3751
After round 13, test_loss = 2.1534, test_acc = 0.3815
After round 14, test_loss = 2.1432, test_acc = 0.39
After round 15, test_loss = 2.1369, test_acc = 0.4049
After round 16, test_loss = 2.1278, test_acc = 0.4091
After round 17, test_loss = 2.1209, test_acc = 0.4181
After round 18, test_loss = 2.1157, test_acc = 0.4158
After round 19, test_loss = 2.1085, test_acc = 0.4241
After round 20, test_loss = 2.1029, test_acc = 0.4338
After round 21, test_loss = 2.0826, test_acc = 0.4128
After round 22, test_loss = 2.0783, test_acc = 0.422
After round 23, test_loss = 2.0716, test_acc = 0.4169
After round 24, test_loss = 2.068, test_acc = 0.4323
After round 25, test_loss = 2.0635, test_acc = 0.441
After round 26, test_loss = 2.0607, test_acc = 0.4484
After round 27, test_loss = 2.0573, test_acc = 0.4561
After round 28, test_loss = 2.0556, test_acc = 0.4641
After round 29, test_loss = 2.054, test_acc = 0.4701
After round 30, test_loss = 2.0527, test_acc = 0.475
After round 31, test_loss = 2.0416, test_acc = 0.4777
After round 32, test_loss = 2.0391, test_acc = 0.4826
After round 33, test_loss = 2.0397, test_acc = 0.4845
After round 34, test_loss = 2.039, test_acc = 0.4884
After round 35, test_loss = 2.0217, test_acc = 0.4861
After round 36, test_loss = 2.0219, test_acc = 0.4891
After round 37, test_loss = 2.0104, test_acc = 0.4958
After round 38, test_loss = 2.0106, test_acc = 0.4978
After round 39, test_loss = 2.0101, test_acc = 0.5011
After round 40, test_loss = 2.0009, test_acc = 0.5035
After round 41, test_loss = 2.0007, test_acc = 0.5064
After round 42, test_loss = 1.9919, test_acc = 0.5089
After round 43, test_loss = 1.9911, test_acc = 0.5121
After round 44, test_loss = 1.9845, test_acc = 0.5129
After round 45, test_loss = 1.9835, test_acc = 0.515
After round 46, test_loss = 1.9837, test_acc = 0.5168
After round 47, test_loss = 1.9823, test_acc = 0.5181
After round 48, test_loss = 1.9822, test_acc = 0.5189
After round 49, test_loss = 1.9832, test_acc = 0.5188
After round 50, test_loss = 1.9748, test_acc = 0.5216
After round 51, test_loss = 1.9756, test_acc = 0.5218
After round 52, test_loss = 1.9766, test_acc = 0.5216
After round 53, test_loss = 1.9778, test_acc = 0.5223
After round 54, test_loss = 1.9595, test_acc = 0.5242
After round 55, test_loss = 1.9603, test_acc = 0.5242
After round 56, test_loss = 1.9622, test_acc = 0.5239
After round 57, test_loss = 1.9517, test_acc = 0.5283
After round 58, test_loss = 1.9442, test_acc = 0.5333
After round 59, test_loss = 1.9449, test_acc = 0.5312
After round 60, test_loss = 1.9457, test_acc = 0.5294
After round 61, test_loss = 1.9466, test_acc = 0.5297
After round 62, test_loss = 1.9315, test_acc = 0.5343
After round 63, test_loss = 1.9248, test_acc = 0.5429
After round 64, test_loss = 1.9189, test_acc = 0.556
