After round 0, test_loss = 2.3406, test_acc = 0.0917
After round 1, test_loss = 2.3211, test_acc = 0.1159
After round 2, test_loss = 2.3021, test_acc = 0.163
After round 3, test_loss = 2.2831, test_acc = 0.2345
After round 4, test_loss = 2.2665, test_acc = 0.2757
After round 5, test_loss = 2.2523, test_acc = 0.3001
After round 6, test_loss = 2.2341, test_acc = 0.309
After round 7, test_loss = 2.2225, test_acc = 0.3291
After round 8, test_loss = 2.2085, test_acc = 0.3341
After round 9, test_loss = 2.1964, test_acc = 0.3346
After round 10, test_loss = 2.1867, test_acc = 0.3335
After round 11, test_loss = 2.1787, test_acc = 0.3377
After round 12, test_loss = 2.1719, test_acc = 0.345
After round 13, test_loss = 2.165, test_acc = 0.3578
After round 14, test_loss = 2.1593, test_acc = 0.3755
After round 15, test_loss = 2.1539, test_acc = 0.3927
After round 16, test_loss = 2.1493, test_acc = 0.4119
After round 17, test_loss = 2.1462, test_acc = 0.4202
After round 18, test_loss = 2.1429, test_acc = 0.4267
After round 19, test_loss = 2.1398, test_acc = 0.4315
After round 20, test_loss = 2.1372, test_acc = 0.4373
After round 21, test_loss = 2.1348, test_acc = 0.442
After round 22, test_loss = 2.1324, test_acc = 0.4463
After round 23, test_loss = 2.1302, test_acc = 0.4498
After round 24, test_loss = 2.1295, test_acc = 0.4538
After round 25, test_loss = 2.1272, test_acc = 0.4621
After round 26, test_loss = 2.1257, test_acc = 0.4661
After round 27, test_loss = 2.1237, test_acc = 0.4685
After round 28, test_loss = 2.1227, test_acc = 0.4753
After round 29, test_loss = 2.1215, test_acc = 0.4807
After round 30, test_loss = 2.1206, test_acc = 0.4824
After round 31, test_loss = 2.1192, test_acc = 0.4871
After round 32, test_loss = 2.1176, test_acc = 0.4885
After round 33, test_loss = 2.1179, test_acc = 0.4904
After round 34, test_loss = 2.1172, test_acc = 0.4931
After round 35, test_loss = 2.1164, test_acc = 0.4963
After round 36, test_loss = 2.116, test_acc = 0.4982
After round 37, test_loss = 2.1149, test_acc = 0.5013
After round 38, test_loss = 2.1148, test_acc = 0.5028
After round 39, test_loss = 2.1141, test_acc = 0.5049
After round 40, test_loss = 2.1141, test_acc = 0.5053
After round 41, test_loss = 2.1132, test_acc = 0.5093
After round 42, test_loss = 2.1123, test_acc = 0.5116
After round 43, test_loss = 2.1112, test_acc = 0.5148
After round 44, test_loss = 2.1113, test_acc = 0.5152
After round 45, test_loss = 2.1115, test_acc = 0.5157
After round 46, test_loss = 2.1116, test_acc = 0.5173
After round 47, test_loss = 2.1096, test_acc = 0.5192
After round 48, test_loss = 2.1097, test_acc = 0.519
After round 49, test_loss = 2.1103, test_acc = 0.5195
After round 50, test_loss = 2.1104, test_acc = 0.5198
After round 51, test_loss = 2.1108, test_acc = 0.5212
After round 52, test_loss = 2.1112, test_acc = 0.5212
After round 53, test_loss = 2.1117, test_acc = 0.5223
After round 54, test_loss = 2.1111, test_acc = 0.5224
After round 55, test_loss = 2.1112, test_acc = 0.523
After round 56, test_loss = 2.1122, test_acc = 0.5236
After round 57, test_loss = 2.1129, test_acc = 0.5238
After round 58, test_loss = 2.1127, test_acc = 0.5239
After round 59, test_loss = 2.113, test_acc = 0.5242
After round 60, test_loss = 2.1139, test_acc = 0.5241
After round 61, test_loss = 2.1141, test_acc = 0.525
After round 62, test_loss = 2.1142, test_acc = 0.5264
After round 63, test_loss = 2.1149, test_acc = 0.5266
After round 64, test_loss = 2.1157, test_acc = 0.527
After round 65, test_loss = 2.1151, test_acc = 0.5271
After round 66, test_loss = 2.1154, test_acc = 0.5282
After round 67, test_loss = 2.1171, test_acc = 0.5284
After round 68, test_loss = 2.1185, test_acc = 0.5287
After round 69, test_loss = 2.1189, test_acc = 0.5293
After round 70, test_loss = 2.1198, test_acc = 0.53
After round 71, test_loss = 2.1196, test_acc = 0.5306
After round 72, test_loss = 2.1194, test_acc = 0.5309
After round 73, test_loss = 2.1206, test_acc = 0.5312
After round 74, test_loss = 2.12, test_acc = 0.5324
After round 75, test_loss = 2.121, test_acc = 0.5326
After round 76, test_loss = 2.0953, test_acc = 0.5337
After round 77, test_loss = 2.0716, test_acc = 0.5351
After round 78, test_loss = 2.0473, test_acc = 0.5356
After round 79, test_loss = 2.0256, test_acc = 0.5347
After round 80, test_loss = 2.0048, test_acc = 0.5348
After round 81, test_loss = 1.984, test_acc = 0.5356
After round 82, test_loss = 1.9662, test_acc = 0.5375
After round 83, test_loss = 1.9484, test_acc = 0.5444
After round 84, test_loss = 1.9325, test_acc = 0.555
After round 85, test_loss = 1.9168, test_acc = 0.5634
After round 86, test_loss = 1.9037, test_acc = 0.57
After round 87, test_loss = 1.8925, test_acc = 0.5759
After round 88, test_loss = 1.8802, test_acc = 0.5789
After round 89, test_loss = 1.8707, test_acc = 0.5815
After round 90, test_loss = 1.8622, test_acc = 0.5836
