Starting: 15:12:23:598385
round_1_start: 15:12:23:598424
round_1_received_params: 15:12:23:667824
received_params: 15:12:24:269405
round_1_aggregation: 15:12:24:269414
round_1_end: 15:12:24:361382
round_2_start: 15:12:24:361426
round_2_received_params: 15:12:25:007554
received_params: 15:12:25:016232
received_params: 15:12:25:020525
round_2_aggregation: 15:12:25:020535
round_2_end: 15:12:25:099339
round_3_start: 15:12:25:099382
round_3_received_params: 15:12:25:716406
received_params: 15:12:25:730597
received_params: 15:12:25:747289
received_params: 15:12:25:751544
round_3_aggregation: 15:12:25:751552
round_3_end: 15:12:25:808448
round_4_start: 15:12:25:808490
round_4_received_params: 15:12:26:445699
received_params: 15:12:26:452057
received_params: 15:12:26:458333
received_params: 15:12:26:482950
round_4_aggregation: 15:12:26:482963
round_4_end: 15:12:26:554573
round_5_start: 15:12:26:554620
round_5_received_params: 15:12:27:174142
received_params: 15:12:27:201359
received_params: 15:12:27:209751
round_5_aggregation: 15:12:27:209761
round_5_end: 15:12:27:278060
round_6_start: 15:12:27:278107
round_6_received_params: 15:12:27:891116
received_params: 15:12:27:907396
received_params: 15:12:27:923799
received_params: 15:12:27:934371
round_6_aggregation: 15:12:27:934380
round_6_end: 15:12:27:990481
round_7_start: 15:12:27:990525
round_7_received_params: 15:12:28:645933
received_params: 15:12:28:658619
received_params: 15:12:28:663061
received_params: 15:12:28:667428
round_7_aggregation: 15:12:28:667437
round_7_end: 15:12:28:748170
round_8_start: 15:12:28:748214
round_8_received_params: 15:12:29:359268
received_params: 15:12:29:376256
received_params: 15:12:29:383004
received_params: 15:12:29:408415
round_8_aggregation: 15:12:29:408425
round_8_end: 15:12:29:486656
round_9_start: 15:12:29:486699
round_9_received_params: 15:12:30:105029
received_params: 15:12:30:110637
received_params: 15:12:30:141088
received_params: 15:12:30:155972
round_9_aggregation: 15:12:30:155981
round_9_end: 15:12:30:207728
round_10_start: 15:12:30:207773
round_10_received_params: 15:12:30:846569
received_params: 15:12:30:850839
received_params: 15:12:30:861982
received_params: 15:12:30:866205
round_10_aggregation: 15:12:30:866213
round_10_end: 15:12:30:925166
end: 15:12:30:925232
