Starting: 11:03:41:185474
round_1_start: 11:03:41:185515
round_1_received_params: 11:03:41:860100
round_1_aggregation: 11:03:41:860118
round_1_end: 11:03:42:128247
round_2_start: 11:03:42:128275
round_2_received_params: 11:03:42:672920
round_2_aggregation: 11:03:42:672937
round_2_end: 11:03:42:674744
round_3_start: 11:03:42:674771
round_3_received_params: 11:03:43:218025
round_3_aggregation: 11:03:43:218042
round_3_end: 11:03:43:219907
round_4_start: 11:03:43:219935
round_4_received_params: 11:03:43:763757
round_4_aggregation: 11:03:43:763775
round_4_end: 11:03:43:765609
round_5_start: 11:03:43:765637
round_5_received_params: 11:03:44:303053
received_params: 11:03:44:309219
round_5_aggregation: 11:03:44:309238
round_5_end: 11:03:44:311047
round_6_start: 11:03:44:311074
round_6_received_params: 11:03:44:848340
received_params: 11:03:44:854479
round_6_aggregation: 11:03:44:854496
round_6_end: 11:03:44:856397
round_7_start: 11:03:44:856426
round_7_received_params: 11:03:45:393574
received_params: 11:03:45:399696
round_7_aggregation: 11:03:45:399714
round_7_end: 11:03:45:401583
round_8_start: 11:03:45:401612
round_8_received_params: 11:03:45:939565
received_params: 11:03:45:953000
round_8_aggregation: 11:03:45:953017
round_8_end: 11:03:45:954889
round_9_start: 11:03:45:954917
round_9_received_params: 11:03:46:486046
received_params: 11:03:46:492385
received_params: 11:03:46:518490
round_9_aggregation: 11:03:46:518509
round_9_end: 11:03:46:520380
round_10_start: 11:03:46:520408
round_10_received_params: 11:03:47:051878
received_params: 11:03:47:058022
received_params: 11:03:47:081695
round_10_aggregation: 11:03:47:081713
round_10_end: 11:03:47:083550
round_11_start: 11:03:47:083579
round_11_received_params: 11:03:47:615013
received_params: 11:03:47:621183
received_params: 11:03:47:642933
round_11_aggregation: 11:03:47:642952
round_11_end: 11:03:47:644933
round_12_start: 11:03:47:644964
round_12_received_params: 11:03:48:184750
received_params: 11:03:48:203981
round_12_aggregation: 11:03:48:203999
round_12_end: 11:03:48:205953
round_13_start: 11:03:48:205983
round_13_received_params: 11:03:48:744853
received_params: 11:03:48:765197
round_13_aggregation: 11:03:48:765217
round_13_end: 11:03:48:767063
round_14_start: 11:03:48:767092
round_14_received_params: 11:03:49:299383
received_params: 11:03:49:305530
received_params: 11:03:49:328125
round_14_aggregation: 11:03:49:328143
round_14_end: 11:03:49:329992
round_15_start: 11:03:49:330021
round_15_received_params: 11:03:49:862500
received_params: 11:03:49:868660
received_params: 11:03:49:893150
round_15_aggregation: 11:03:49:893169
round_15_end: 11:03:49:895026
round_16_start: 11:03:49:895056
round_16_received_params: 11:03:50:427603
received_params: 11:03:50:433744
received_params: 11:03:50:455461
round_16_aggregation: 11:03:50:455479
round_16_end: 11:03:50:457379
round_17_start: 11:03:50:457407
round_17_received_params: 11:03:50:988978
received_params: 11:03:50:995080
received_params: 11:03:51:016837
round_17_aggregation: 11:03:51:016855
round_17_end: 11:03:51:018680
round_18_start: 11:03:51:018709
round_18_received_params: 11:03:51:551225
received_params: 11:03:51:557399
received_params: 11:03:51:578767
round_18_aggregation: 11:03:51:578784
round_18_end: 11:03:51:580658
round_19_start: 11:03:51:580687
round_19_received_params: 11:03:52:113197
received_params: 11:03:52:119299
received_params: 11:03:52:144333
round_19_aggregation: 11:03:52:144351
round_19_end: 11:03:52:146207
round_20_start: 11:03:52:146235
round_20_received_params: 11:03:52:679681
received_params: 11:03:52:685815
received_params: 11:03:52:707273
round_20_aggregation: 11:03:52:707290
round_20_end: 11:03:52:709188
round_21_start: 11:03:52:709217
round_21_received_params: 11:03:53:241260
received_params: 11:03:53:247366
received_params: 11:03:53:270937
round_21_aggregation: 11:03:53:270955
round_21_end: 11:03:53:272813
round_22_start: 11:03:53:272842
round_22_received_params: 11:03:53:812255
received_params: 11:03:53:832722
round_22_aggregation: 11:03:53:832744
round_22_end: 11:03:53:834749
round_23_start: 11:03:53:834782
round_23_received_params: 11:03:54:375319
received_params: 11:03:54:396166
round_23_aggregation: 11:03:54:396185
round_23_end: 11:03:54:398093
round_24_start: 11:03:54:398124
round_24_received_params: 11:03:54:930621
received_params: 11:03:54:936766
received_params: 11:03:54:963082
round_24_aggregation: 11:03:54:963100
round_24_end: 11:03:54:965023
round_25_start: 11:03:54:965051
round_25_received_params: 11:03:55:497672
received_params: 11:03:55:503790
received_params: 11:03:55:526116
round_25_aggregation: 11:03:55:526133
round_25_end: 11:03:55:528000
round_26_start: 11:03:55:528029
round_26_received_params: 11:03:56:060004
received_params: 11:03:56:066182
received_params: 11:03:56:088245
round_26_aggregation: 11:03:56:088263
round_26_end: 11:03:56:090160
round_27_start: 11:03:56:090189
round_27_received_params: 11:03:56:622083
received_params: 11:03:56:628213
received_params: 11:03:56:647161
round_27_aggregation: 11:03:56:647179
round_27_end: 11:03:56:649105
round_28_start: 11:03:56:649134
round_28_received_params: 11:03:57:179664
received_params: 11:03:57:185781
received_params: 11:03:57:208916
round_28_aggregation: 11:03:57:208934
