Starting: 11:18:50:822506
round_1_start: 11:18:53:667526
round_1_end: 11:18:55:405370
round_2_start: 11:18:55:405414
round_2_end: 11:18:56:124711
round_3_start: 11:18:56:124760
round_3_end: 11:18:56:673009
round_4_start: 11:18:56:673058
round_4_end: 11:18:57:198511
round_5_start: 11:18:57:198554
round_5_end: 11:18:57:753556
round_6_start: 11:18:57:753596
round_6_end: 11:18:58:286134
round_7_start: 11:18:58:286174
round_7_end: 11:18:58:811503
round_8_start: 11:18:58:811543
round_8_end: 11:18:59:338695
round_9_start: 11:18:59:338737
round_9_end: 11:18:59:870418
round_10_start: 11:18:59:870457
round_10_end: 11:19:00:412848
round_11_start: 11:19:00:412895
round_11_end: 11:19:00:949926
round_12_start: 11:19:00:949966
round_12_end: 11:19:01:489751
round_13_start: 11:19:01:489809
round_13_end: 11:19:02:011824
round_14_start: 11:19:02:011861
round_14_end: 11:19:02:560469
round_15_start: 11:19:02:560510
round_15_end: 11:19:03:091746
round_16_start: 11:19:03:091783
round_16_end: 11:19:03:620743
round_17_start: 11:19:03:620781
round_17_end: 11:19:04:158016
round_18_start: 11:19:04:158053
round_18_end: 11:19:04:686978
round_19_start: 11:19:04:687015
round_19_end: 11:19:05:220465
round_20_start: 11:19:05:220510
round_20_end: 11:19:05:747571
round_21_start: 11:19:05:747608
round_21_end: 11:19:06:278728
round_22_start: 11:19:06:278770
round_22_end: 11:19:06:821704
round_23_start: 11:19:06:821755
round_23_end: 11:19:07:355585
round_24_start: 11:19:07:355623
round_24_end: 11:19:07:899349
round_25_start: 11:19:07:899400
round_25_end: 11:19:08:424862
round_26_start: 11:19:08:424900
round_26_end: 11:19:08:958533
round_27_start: 11:19:08:958571
round_27_end: 11:19:09:498723
round_28_start: 11:19:09:498763
round_28_end: 11:19:10:032206
round_29_start: 11:19:10:032247
round_29_end: 11:19:10:566198
round_30_start: 11:19:10:566247
round_30_end: 11:19:11:090219
round_31_start: 11:19:11:090303
round_31_end: 11:19:11:633916
round_32_start: 11:19:11:633956
round_32_end: 11:19:12:153120
round_33_start: 11:19:12:153157
round_33_end: 11:19:12:676646
round_34_start: 11:19:12:676683
round_34_end: 11:19:13:206962
round_35_start: 11:19:13:207015
round_35_end: 11:19:13:730859
round_36_start: 11:19:13:730896
round_36_end: 11:19:14:251989
round_37_start: 11:19:14:252024
round_37_end: 11:19:14:772454
round_38_start: 11:19:14:772490
round_38_end: 11:19:15:293121
round_39_start: 11:19:15:293158
