Starting: 11:16:24:534061
round_1_start: 11:16:24:534088
round_1_received_params: 11:16:50:703829
round_1_aggregation: 11:16:51:068651
round_1_end: 11:16:51:159389
round_2_start: 11:16:51:159440
round_2_received_params: 11:16:51:626834
round_2_aggregation: 11:16:51:824968
round_2_end: 11:16:51:835782
round_3_start: 11:16:51:835848
round_3_received_params: 11:16:52:347114
round_3_aggregation: 11:16:52:728694
round_3_end: 11:16:52:812993
round_4_start: 11:16:52:813031
round_4_received_params: 11:16:53:285204
round_4_aggregation: 11:16:53:465228
round_4_end: 11:16:53:481354
round_5_start: 11:16:53:481416
round_5_received_params: 11:16:53:999147
round_5_aggregation: 11:16:54:014712
round_5_end: 11:16:54:025239
round_6_start: 11:16:54:025271
round_6_received_params: 11:16:54:553695
round_6_aggregation: 11:16:54:579223
round_6_end: 11:16:54:625303
round_7_start: 11:16:54:625354
round_7_received_params: 11:16:55:098613
round_7_aggregation: 11:16:55:182526
round_7_end: 11:16:55:192510
round_8_start: 11:16:55:192558
round_8_received_params: 11:16:55:705981
round_8_aggregation: 11:16:55:721396
round_8_end: 11:16:55:730825
round_9_start: 11:16:55:730869
round_9_received_params: 11:16:56:267848
round_9_aggregation: 11:16:56:290858
round_9_end: 11:16:56:301443
round_10_start: 11:16:56:301473
round_10_received_params: 11:16:56:765835
round_10_aggregation: 11:16:56:781174
round_10_end: 11:16:56:791523
round_11_start: 11:16:56:791554
round_11_received_params: 11:16:57:298001
round_11_aggregation: 11:16:57:312904
round_11_end: 11:16:57:323647
round_12_start: 11:16:57:323688
round_12_received_params: 11:16:57:832612
round_12_aggregation: 11:16:57:848008
round_12_end: 11:16:57:857532
round_13_start: 11:16:57:857562
round_13_received_params: 11:16:58:368464
round_13_aggregation: 11:16:58:386763
round_13_end: 11:16:58:395933
round_14_start: 11:16:58:395976
round_14_received_params: 11:16:58:896385
round_14_aggregation: 11:16:58:912319
round_14_end: 11:16:58:921554
round_15_start: 11:16:58:921595
round_15_received_params: 11:16:59:419863
round_15_aggregation: 11:16:59:434584
round_15_end: 11:16:59:445115
round_16_start: 11:16:59:445155
round_16_received_params: 11:16:59:955944
round_16_aggregation: 11:16:59:970468
round_16_end: 11:16:59:979639
round_17_start: 11:16:59:979668
round_17_received_params: 11:17:00:486927
round_17_aggregation: 11:17:00:501994
round_17_end: 11:17:00:511307
round_18_start: 11:17:00:511339
round_18_received_params: 11:17:01:021582
round_18_aggregation: 11:17:01:036081
round_18_end: 11:17:01:047816
round_19_start: 11:17:01:047855
round_19_received_params: 11:17:01:547055
round_19_aggregation: 11:17:01:562878
round_19_end: 11:17:01:572196
round_20_start: 11:17:01:572227
round_20_received_params: 11:17:02:075361
round_20_aggregation: 11:17:02:090047
round_20_end: 11:17:02:100451
round_21_start: 11:17:02:100481
round_21_received_params: 11:17:02:616961
round_21_aggregation: 11:17:02:632493
round_21_end: 11:17:02:642780
round_22_start: 11:17:02:642814
round_22_received_params: 11:17:03:139508
round_22_aggregation: 11:17:03:154064
round_22_end: 11:17:03:163634
round_23_start: 11:17:03:163663
round_23_received_params: 11:17:03:663709
round_23_aggregation: 11:17:03:678822
round_23_end: 11:17:03:689492
round_24_start: 11:17:03:689536
round_24_received_params: 11:17:04:196755
round_24_aggregation: 11:17:04:212712
round_24_end: 11:17:04:223455
round_25_start: 11:17:04:223502
round_25_received_params: 11:17:04:725500
round_25_aggregation: 11:17:04:741499
round_25_end: 11:17:04:751970
round_26_start: 11:17:04:752004
round_26_received_params: 11:17:05:255082
round_26_aggregation: 11:17:05:268990
round_26_end: 11:17:05:279580
round_27_start: 11:17:05:279611
round_27_received_params: 11:17:05:803380
round_27_aggregation: 11:17:05:819855
round_27_end: 11:17:05:830318
round_28_start: 11:17:05:830366
round_28_received_params: 11:17:06:344661
round_28_aggregation: 11:17:06:359872
round_28_end: 11:17:06:370591
round_29_start: 11:17:06:370630
round_29_received_params: 11:17:06:861942
round_29_aggregation: 11:17:06:911731
round_29_end: 11:17:06:928610
round_30_start: 11:17:06:928654
round_30_received_params: 11:17:07:422033
round_30_aggregation: 11:17:07:436166
round_30_end: 11:17:07:446348
round_31_start: 11:17:07:446381
round_31_received_params: 11:17:07:961362
round_31_aggregation: 11:17:07:975189
round_31_end: 11:17:07:986534
round_32_start: 11:17:07:986569
round_32_received_params: 11:17:08:481777
round_32_aggregation: 11:17:08:496642
round_32_end: 11:17:08:506398
round_33_start: 11:17:08:506455
round_33_received_params: 11:17:09:009312
round_33_aggregation: 11:17:09:024798
round_33_end: 11:17:09:035998
round_34_start: 11:17:09:036046
round_34_received_params: 11:17:09:528135
round_34_aggregation: 11:17:09:547866
round_34_end: 11:17:09:557226
round_35_start: 11:17:09:557271
round_35_received_params: 11:17:10:051568
round_35_aggregation: 11:17:10:068327
round_35_end: 11:17:10:078301
round_36_start: 11:17:10:078349
round_36_received_params: 11:17:10:601104
round_36_aggregation: 11:17:10:628343
round_36_end: 11:17:10:638500
round_37_start: 11:17:10:638549
round_37_received_params: 11:17:11:139155
round_37_aggregation: 11:17:11:153855
round_37_end: 11:17:11:165697
round_38_start: 11:17:11:165731
round_38_received_params: 11:17:11:662377
round_38_aggregation: 11:17:11:677071
round_38_end: 11:17:11:686395
round_39_start: 11:17:11:686435
round_39_received_params: 11:17:12:192662
round_39_aggregation: 11:17:12:207699
round_39_end: 11:17:12:217628
round_40_start: 11:17:12:217670
round_40_received_params: 11:17:12:717916
round_40_aggregation: 11:17:12:732661
round_40_end: 11:17:12:742216
round_41_start: 11:17:12:742248
round_41_received_params: 11:17:13:239444
round_41_aggregation: 11:17:13:254959
round_41_end: 11:17:13:264808
round_42_start: 11:17:13:264835
round_42_received_params: 11:17:13:779101
round_42_aggregation: 11:17:13:794309
round_42_end: 11:17:13:805240
round_43_start: 11:17:13:805284
round_43_received_params: 11:17:14:301513
round_43_aggregation: 11:17:14:315747
round_43_end: 11:17:14:326401
round_44_start: 11:17:14:326434
round_44_received_params: 11:17:14:822543
round_44_aggregation: 11:17:14:837913
round_44_end: 11:17:14:847385
round_45_start: 11:17:14:847415
round_45_received_params: 11:17:15:353086
round_45_aggregation: 11:17:15:367612
round_45_end: 11:17:15:377335
round_46_start: 11:17:15:377365
round_46_received_params: 11:17:15:896921
round_46_aggregation: 11:17:15:910916
round_46_end: 11:17:15:927538
round_47_start: 11:17:15:927576
round_47_received_params: 11:17:16:408260
round_47_aggregation: 11:17:16:424193
round_47_end: 11:17:16:433698
round_48_start: 11:17:16:433728
round_48_received_params: 11:17:16:931452
round_48_aggregation: 11:17:16:948561
round_48_end: 11:17:16:959040
round_49_start: 11:17:16:959073
round_49_received_params: 11:17:17:466131
round_49_aggregation: 11:17:17:496755
round_49_end: 11:17:17:507295
round_50_start: 11:17:17:507327
round_50_received_params: 11:17:18:004287
round_50_aggregation: 11:17:18:019585
round_50_end: 11:17:18:028907
round_51_start: 11:17:18:028991
round_51_received_params: 11:17:18:542752
round_51_aggregation: 11:17:18:556967
round_51_end: 11:17:18:566697
round_52_start: 11:17:18:566742
round_52_received_params: 11:17:19:057770
round_52_aggregation: 11:17:19:072041
round_52_end: 11:17:19:082960
round_53_start: 11:17:19:082990
round_53_received_params: 11:17:19:586446
round_53_aggregation: 11:17:19:601178
round_53_end: 11:17:19:610429
round_54_start: 11:17:19:610471
round_54_received_params: 11:17:20:110287
round_54_aggregation: 11:17:20:124606
round_54_end: 11:17:20:134681
round_55_start: 11:17:20:134725
round_55_received_params: 11:17:20:639606
round_55_aggregation: 11:17:20:653804
round_55_end: 11:17:20:663138
round_56_start: 11:17:20:663169
round_56_received_params: 11:17:21:161386
round_56_aggregation: 11:17:21:176094
round_56_end: 11:17:21:186895
round_57_start: 11:17:21:186926
round_57_received_params: 11:17:21:690562
round_57_aggregation: 11:17:21:705246
round_57_end: 11:17:21:715711
round_58_start: 11:17:21:715753
round_58_received_params: 11:17:22:216532
round_58_aggregation: 11:17:22:230889
round_58_end: 11:17:22:240148
round_59_start: 11:17:22:240178
round_59_received_params: 11:17:22:748963
round_59_aggregation: 11:17:22:762931
round_59_end: 11:17:22:774443
round_60_start: 11:17:22:774481
round_60_received_params: 11:17:23:263975
round_60_aggregation: 11:17:23:278350
round_60_end: 11:17:23:288907
round_61_start: 11:17:23:288937
round_61_received_params: 11:17:23:788315
round_61_aggregation: 11:17:23:802536
round_61_end: 11:17:23:811885
round_62_start: 11:17:23:811915
round_62_received_params: 11:17:24:312469
round_62_aggregation: 11:17:24:328690
round_62_end: 11:17:24:338076
round_63_start: 11:17:24:338107
round_63_received_params: 11:17:24:839181
round_63_aggregation: 11:17:24:853730
round_63_end: 11:17:24:863367
round_64_start: 11:17:24:863397
round_64_received_params: 11:17:25:370589
round_64_aggregation: 11:17:25:385717
round_64_end: 11:17:25:394956
round_65_start: 11:17:25:394994
round_65_received_params: 11:17:25:892549
round_65_aggregation: 11:17:25:906950
round_65_end: 11:17:25:917733
round_66_start: 11:17:25:917780
round_66_received_params: 11:17:26:424545
round_66_aggregation: 11:17:26:450036
round_66_end: 11:17:26:466581
round_67_start: 11:17:26:466618
round_67_received_params: 11:17:26:953486
round_67_aggregation: 11:17:26:968566
round_67_end: 11:17:26:978688
round_68_start: 11:17:26:978731
round_68_received_params: 11:17:27:485867
round_68_aggregation: 11:17:27:500738
round_68_end: 11:17:27:510293
round_69_start: 11:17:27:510324
round_69_received_params: 11:17:28:013636
round_69_aggregation: 11:17:28:027975
round_69_end: 11:17:28:038502
round_70_start: 11:17:28:038531
round_70_received_params: 11:17:28:536329
round_70_aggregation: 11:17:28:550970
round_70_end: 11:17:28:560670
round_71_start: 11:17:28:560732
round_71_received_params: 11:17:29:059010
round_71_aggregation: 11:17:29:073125
round_71_end: 11:17:29:083001
round_72_start: 11:17:29:083031
round_72_received_params: 11:17:29:586231
round_72_aggregation: 11:17:29:600566
round_72_end: 11:17:29:610810
round_73_start: 11:17:29:610844
round_73_received_params: 11:17:30:114868
round_73_aggregation: 11:17:30:130163
round_73_end: 11:17:30:140309
round_74_start: 11:17:30:140340
round_74_received_params: 11:17:30:655893
round_74_aggregation: 11:17:30:669904
round_74_end: 11:17:30:680594
round_75_start: 11:17:30:680626
round_75_received_params: 11:17:31:199743
round_75_aggregation: 11:17:31:213648
round_75_end: 11:17:31:225529
round_76_start: 11:17:31:225568
round_76_received_params: 11:17:31:716138
round_76_aggregation: 11:17:31:730731
round_76_end: 11:17:31:740126
round_77_start: 11:17:31:740158
round_77_received_params: 11:17:32:248057
round_77_aggregation: 11:17:32:261667
round_77_end: 11:17:32:273099
round_78_start: 11:17:32:273136
round_78_received_params: 11:17:32:765389
round_78_aggregation: 11:17:32:780156
