Starting: 11:16:23:895606
round_1_start: 11:16:23:895633
round_1_received_params: 11:16:50:703292
round_1_aggregation: 11:16:51:064504
round_1_end: 11:16:51:097477
round_2_start: 11:16:51:097516
round_2_received_params: 11:16:51:625731
round_2_aggregation: 11:16:51:829193
round_2_end: 11:16:51:843709
round_3_start: 11:16:51:843776
round_3_received_params: 11:16:52:358449
round_3_aggregation: 11:16:52:722322
round_3_end: 11:16:52:731757
round_4_start: 11:16:52:731796
round_4_received_params: 11:16:53:271144
round_4_aggregation: 11:16:53:463866
round_4_end: 11:16:53:481043
round_5_start: 11:16:53:481090
round_5_received_params: 11:16:53:995700
round_5_aggregation: 11:16:54:011646
round_5_end: 11:16:54:021372
round_6_start: 11:16:54:021403
round_6_received_params: 11:16:54:525910
round_6_aggregation: 11:16:54:554000
round_6_end: 11:16:54:564621
round_7_start: 11:16:54:564667
round_7_received_params: 11:16:55:099947
round_7_aggregation: 11:16:55:182451
round_7_end: 11:16:55:192390
round_8_start: 11:16:55:192425
round_8_received_params: 11:16:55:700963
round_8_aggregation: 11:16:55:716323
round_8_end: 11:16:55:727040
round_9_start: 11:16:55:727073
round_9_received_params: 11:16:56:238552
round_9_aggregation: 11:16:56:254206
round_9_end: 11:16:56:264691
round_10_start: 11:16:56:264735
round_10_received_params: 11:16:56:768214
round_10_aggregation: 11:16:56:782744
round_10_end: 11:16:56:792011
round_11_start: 11:16:56:792042
round_11_received_params: 11:16:57:296919
round_11_aggregation: 11:16:57:311713
round_11_end: 11:16:57:321451
round_12_start: 11:16:57:321497
round_12_received_params: 11:16:57:843218
round_12_aggregation: 11:16:57:858943
round_12_end: 11:16:57:872803
round_13_start: 11:16:57:872844
round_13_received_params: 11:16:58:382754
round_13_aggregation: 11:16:58:396282
round_13_end: 11:16:58:406818
round_14_start: 11:16:58:406850
round_14_received_params: 11:16:58:899277
round_14_aggregation: 11:16:58:914098
round_14_end: 11:16:58:923544
round_15_start: 11:16:58:923577
round_15_received_params: 11:16:59:423101
round_15_aggregation: 11:16:59:437261
round_15_end: 11:16:59:447670
round_16_start: 11:16:59:447702
round_16_received_params: 11:16:59:966130
round_16_aggregation: 11:16:59:979733
round_16_end: 11:16:59:991040
round_17_start: 11:16:59:991078
round_17_received_params: 11:17:00:483682
round_17_aggregation: 11:17:00:498104
round_17_end: 11:17:00:507542
round_18_start: 11:17:00:507572
round_18_received_params: 11:17:01:008732
round_18_aggregation: 11:17:01:023736
round_18_end: 11:17:01:033532
round_19_start: 11:17:01:033565
round_19_received_params: 11:17:01:553765
round_19_aggregation: 11:17:01:568059
round_19_end: 11:17:01:579537
round_20_start: 11:17:01:579583
round_20_received_params: 11:17:02:076720
round_20_aggregation: 11:17:02:090886
round_20_end: 11:17:02:100361
round_21_start: 11:17:02:100391
round_21_received_params: 11:17:02:601950
round_21_aggregation: 11:17:02:615801
round_21_end: 11:17:02:626861
round_22_start: 11:17:02:626890
round_22_received_params: 11:17:03:138998
round_22_aggregation: 11:17:03:154693
round_22_end: 11:17:03:164021
round_23_start: 11:17:03:164053
round_23_received_params: 11:17:03:662953
round_23_aggregation: 11:17:03:677040
round_23_end: 11:17:03:687213
round_24_start: 11:17:03:687258
round_24_received_params: 11:17:04:202364
round_24_aggregation: 11:17:04:217059
round_24_end: 11:17:04:226768
round_25_start: 11:17:04:226798
round_25_received_params: 11:17:04:732207
round_25_aggregation: 11:17:04:747118
round_25_end: 11:17:04:757553
round_26_start: 11:17:04:757591
round_26_received_params: 11:17:05:263336
round_26_aggregation: 11:17:05:284136
round_26_end: 11:17:05:300602
round_27_start: 11:17:05:300640
round_27_received_params: 11:17:05:798182
round_27_aggregation: 11:17:05:812179
round_27_end: 11:17:05:823167
round_28_start: 11:17:05:823211
round_28_received_params: 11:17:06:339634
round_28_aggregation: 11:17:06:355175
round_28_end: 11:17:06:364820
round_29_start: 11:17:06:364852
round_29_received_params: 11:17:06:865790
round_29_aggregation: 11:17:06:912306
round_29_end: 11:17:06:923026
round_30_start: 11:17:06:923077
round_30_received_params: 11:17:07:429466
round_30_aggregation: 11:17:07:443852
round_30_end: 11:17:07:455721
round_31_start: 11:17:07:455759
round_31_received_params: 11:17:07:949034
round_31_aggregation: 11:17:07:964386
round_31_end: 11:17:07:973767
round_32_start: 11:17:07:973815
round_32_received_params: 11:17:08:471787
round_32_aggregation: 11:17:08:487146
round_32_end: 11:17:08:496490
round_33_start: 11:17:08:496521
round_33_received_params: 11:17:08:998220
round_33_aggregation: 11:17:09:012515
round_33_end: 11:17:09:022960
round_34_start: 11:17:09:022990
round_34_received_params: 11:17:09:525413
round_34_aggregation: 11:17:09:548042
round_34_end: 11:17:09:557245
round_35_start: 11:17:09:557283
round_35_received_params: 11:17:10:054172
round_35_aggregation: 11:17:10:069783
round_35_end: 11:17:10:079640
round_36_start: 11:17:10:079673
round_36_received_params: 11:17:10:588068
round_36_aggregation: 11:17:10:629002
round_36_end: 11:17:10:645742
round_37_start: 11:17:10:645784
round_37_received_params: 11:17:11:134992
round_37_aggregation: 11:17:11:150315
round_37_end: 11:17:11:159631
round_38_start: 11:17:11:159666
round_38_received_params: 11:17:11:664117
round_38_aggregation: 11:17:11:679036
round_38_end: 11:17:11:688467
round_39_start: 11:17:11:688512
round_39_received_params: 11:17:12:190354
round_39_aggregation: 11:17:12:205288
round_39_end: 11:17:12:214526
round_40_start: 11:17:12:214556
round_40_received_params: 11:17:12:715309
round_40_aggregation: 11:17:12:731158
round_40_end: 11:17:12:740364
round_41_start: 11:17:12:740394
round_41_received_params: 11:17:13:246830
round_41_aggregation: 11:17:13:262322
round_41_end: 11:17:13:274105
round_42_start: 11:17:13:274145
round_42_received_params: 11:17:13:763168
round_42_aggregation: 11:17:13:779090
round_42_end: 11:17:13:790570
round_43_start: 11:17:13:790601
round_43_received_params: 11:17:14:306259
round_43_aggregation: 11:17:14:320199
round_43_end: 11:17:14:331470
round_44_start: 11:17:14:331509
round_44_received_params: 11:17:14:818197
round_44_aggregation: 11:17:14:833508
round_44_end: 11:17:14:842727
round_45_start: 11:17:14:842758
round_45_received_params: 11:17:15:347894
round_45_aggregation: 11:17:15:363562
round_45_end: 11:17:15:372886
round_46_start: 11:17:15:372932
round_46_received_params: 11:17:15:885399
round_46_aggregation: 11:17:15:906125
round_46_end: 11:17:15:922749
round_47_start: 11:17:15:922791
round_47_received_params: 11:17:16:424626
round_47_aggregation: 11:17:16:449578
round_47_end: 11:17:16:466051
round_48_start: 11:17:16:466093
round_48_received_params: 11:17:16:938584
round_48_aggregation: 11:17:16:952939
round_48_end: 11:17:16:962290
round_49_start: 11:17:16:962332
round_49_received_params: 11:17:17:466018
round_49_aggregation: 11:17:17:497361
round_49_end: 11:17:17:508131
round_50_start: 11:17:17:508163
round_50_received_params: 11:17:18:009063
round_50_aggregation: 11:17:18:024018
round_50_end: 11:17:18:034491
round_51_start: 11:17:18:034534
round_51_received_params: 11:17:18:543352
round_51_aggregation: 11:17:18:558655
round_51_end: 11:17:18:569328
round_52_start: 11:17:18:569371
round_52_received_params: 11:17:19:064907
round_52_aggregation: 11:17:19:080684
round_52_end: 11:17:19:090195
round_53_start: 11:17:19:090225
round_53_received_params: 11:17:19:590918
round_53_aggregation: 11:17:19:606503
round_53_end: 11:17:19:615885
round_54_start: 11:17:19:615916
round_54_received_params: 11:17:20:118813
round_54_aggregation: 11:17:20:133211
round_54_end: 11:17:20:144380
round_55_start: 11:17:20:144427
round_55_received_params: 11:17:20:641890
round_55_aggregation: 11:17:20:657656
round_55_end: 11:17:20:667031
round_56_start: 11:17:20:667068
round_56_received_params: 11:17:21:161420
round_56_aggregation: 11:17:21:175730
round_56_end: 11:17:21:185576
round_57_start: 11:17:21:185606
round_57_received_params: 11:17:21:691210
round_57_aggregation: 11:17:21:705403
round_57_end: 11:17:21:714598
round_58_start: 11:17:21:714626
round_58_received_params: 11:17:22:216979
round_58_aggregation: 11:17:22:231310
round_58_end: 11:17:22:241880
round_59_start: 11:17:22:241919
round_59_received_params: 11:17:22:745592
round_59_aggregation: 11:17:22:759885
round_59_end: 11:17:22:770406
round_60_start: 11:17:22:770452
round_60_received_params: 11:17:23:264490
round_60_aggregation: 11:17:23:279839
round_60_end: 11:17:23:289104
round_61_start: 11:17:23:289138
round_61_received_params: 11:17:23:790582
round_61_aggregation: 11:17:23:805330
round_61_end: 11:17:23:814609
round_62_start: 11:17:23:814641
round_62_received_params: 11:17:24:318220
round_62_aggregation: 11:17:24:333247
round_62_end: 11:17:24:342487
round_63_start: 11:17:24:342531
round_63_received_params: 11:17:24:845502
round_63_aggregation: 11:17:24:859964
round_63_end: 11:17:24:869619
round_64_start: 11:17:24:869651
round_64_received_params: 11:17:25:370963
round_64_aggregation: 11:17:25:385177
round_64_end: 11:17:25:394447
round_65_start: 11:17:25:394477
round_65_received_params: 11:17:25:901432
round_65_aggregation: 11:17:25:916719
round_65_end: 11:17:25:926436
round_66_start: 11:17:25:926468
round_66_received_params: 11:17:26:430251
round_66_aggregation: 11:17:26:444416
round_66_end: 11:17:26:453765
round_67_start: 11:17:26:453797
round_67_received_params: 11:17:26:954379
round_67_aggregation: 11:17:26:968684
round_67_end: 11:17:26:979693
round_68_start: 11:17:26:979736
round_68_received_params: 11:17:27:490913
round_68_aggregation: 11:17:27:506111
round_68_end: 11:17:27:515512
round_69_start: 11:17:27:515544
round_69_received_params: 11:17:28:021212
round_69_aggregation: 11:17:28:035803
round_69_end: 11:17:28:047670
round_70_start: 11:17:28:047710
round_70_received_params: 11:17:28:538539
round_70_aggregation: 11:17:28:553418
round_70_end: 11:17:28:563177
round_71_start: 11:17:28:563209
round_71_received_params: 11:17:29:085483
round_71_aggregation: 11:17:29:099582
round_71_end: 11:17:29:110061
round_72_start: 11:17:29:110091
round_72_received_params: 11:17:29:587103
round_72_aggregation: 11:17:29:601407
round_72_end: 11:17:29:611958
round_73_start: 11:17:29:611990
round_73_received_params: 11:17:30:131850
round_73_aggregation: 11:17:30:151561
round_73_end: 11:17:30:162815
round_74_start: 11:17:30:162862
round_74_received_params: 11:17:30:652176
round_74_aggregation: 11:17:30:667023
round_74_end: 11:17:30:678309
round_75_start: 11:17:30:678343
round_75_received_params: 11:17:31:199000
round_75_aggregation: 11:17:31:213079
round_75_end: 11:17:31:222913
round_76_start: 11:17:31:222960
round_76_received_params: 11:17:31:721693
round_76_aggregation: 11:17:31:735986
round_76_end: 11:17:31:745343
round_77_start: 11:17:31:745373
round_77_received_params: 11:17:32:245400
round_77_aggregation: 11:17:32:260316
round_77_end: 11:17:32:269704
round_78_start: 11:17:32:269753
round_78_received_params: 11:17:32:771013
round_78_aggregation: 11:17:32:785439
round_78_end: 11:17:32:794704
round_79_start: 11:17:32:794735
round_79_received_params: 11:17:33:293202
round_79_aggregation: 11:17:33:308189
round_79_end: 11:17:33:318244
round_80_start: 11:17:33:318274
round_80_received_params: 11:17:33:820560
round_80_aggregation: 11:17:33:835044
round_80_end: 11:17:33:844446
round_81_start: 11:17:33:844478
round_81_received_params: 11:17:34:369221
round_81_aggregation: 11:17:34:393582
round_81_end: 11:17:34:410151
round_82_start: 11:17:34:410192
round_82_received_params: 11:17:34:891790
round_82_aggregation: 11:17:34:906226
round_82_end: 11:17:34:922212
round_83_start: 11:17:34:922255
round_83_received_params: 11:17:35:402753
round_83_aggregation: 11:17:35:417310
round_83_end: 11:17:35:427829
round_84_start: 11:17:35:427875
round_84_received_params: 11:17:35:936300
round_84_aggregation: 11:17:35:950949
round_84_end: 11:17:35:960458
round_85_start: 11:17:35:960488
round_85_received_params: 11:17:36:467910
round_85_aggregation: 11:17:36:481799
round_85_end: 11:17:36:492706
round_86_start: 11:17:36:492751
round_86_received_params: 11:17:36:983097
round_86_aggregation: 11:17:36:998336
round_86_end: 11:17:37:007715
round_87_start: 11:17:37:007746
round_87_received_params: 11:17:37:513412
round_87_aggregation: 11:17:37:527301
round_87_end: 11:17:37:537435
round_88_start: 11:17:37:537468
round_88_received_params: 11:17:38:030226
round_88_aggregation: 11:17:38:044398
round_88_end: 11:17:38:054848
round_89_start: 11:17:38:054894
round_89_received_params: 11:17:38:558531
round_89_aggregation: 11:17:38:573231
round_89_end: 11:17:38:582554
round_90_start: 11:17:38:582602
round_90_received_params: 11:17:39:087514
round_90_aggregation: 11:17:39:101917
round_90_end: 11:17:39:111420
round_91_start: 11:17:39:111454
round_91_received_params: 11:17:39:613328
round_91_aggregation: 11:17:39:627917
round_91_end: 11:17:39:637962
round_92_start: 11:17:39:637999
round_92_received_params: 11:17:40:129342
round_92_aggregation: 11:17:40:143867
round_92_end: 11:17:40:153234
round_93_start: 11:17:40:153280
round_93_received_params: 11:17:40:657202
round_93_aggregation: 11:17:40:671419
round_93_end: 11:17:40:680736
round_94_start: 11:17:40:680767
round_94_received_params: 11:17:41:186026
round_94_aggregation: 11:17:41:200338
round_94_end: 11:17:41:210923
round_95_start: 11:17:41:210963
round_95_received_params: 11:17:41:705893
round_95_aggregation: 11:17:41:720544
round_95_end: 11:17:41:731340
round_96_start: 11:17:41:731376
round_96_received_params: 11:17:42:242114
round_96_aggregation: 11:17:42:256234
round_96_end: 11:17:42:265674
round_97_start: 11:17:42:265709
round_97_received_params: 11:17:42:764954
round_97_aggregation: 11:17:42:779311
round_97_end: 11:17:42:788978
round_98_start: 11:17:42:789010
round_98_received_params: 11:17:43:283574
round_98_aggregation: 11:17:43:297902
round_98_end: 11:17:43:307218
round_99_start: 11:17:43:307251
round_99_received_params: 11:17:43:814767
round_99_aggregation: 11:17:43:829329
round_99_end: 11:17:43:839742
round_100_start: 11:17:43:839773
round_100_received_params: 11:17:44:336012
round_100_aggregation: 11:17:44:350426
round_100_end: 11:17:44:359797
round_101_start: 11:17:44:359842
end: 11:17:44:359893
