After round 0, test_loss = 2.3406, test_acc = 0.0917
After round 1, test_loss = 2.3173, test_acc = 0.1125
After round 2, test_loss = 2.2944, test_acc = 0.1426
After round 3, test_loss = 2.2722, test_acc = 0.1768
After round 4, test_loss = 2.2516, test_acc = 0.2075
After round 5, test_loss = 2.2298, test_acc = 0.2388
After round 6, test_loss = 2.2096, test_acc = 0.2751
After round 7, test_loss = 2.1896, test_acc = 0.3031
After round 8, test_loss = 2.1688, test_acc = 0.341
After round 9, test_loss = 2.1491, test_acc = 0.3788
After round 10, test_loss = 2.13, test_acc = 0.4177
After round 11, test_loss = 2.1118, test_acc = 0.4335
After round 12, test_loss = 2.0927, test_acc = 0.4613
After round 13, test_loss = 2.0741, test_acc = 0.4858
After round 14, test_loss = 2.0554, test_acc = 0.5196
After round 15, test_loss = 2.0377, test_acc = 0.5444
After round 16, test_loss = 2.02, test_acc = 0.5691
After round 17, test_loss = 2.0031, test_acc = 0.5887
After round 18, test_loss = 1.9857, test_acc = 0.6015
After round 19, test_loss = 1.9687, test_acc = 0.6196
After round 20, test_loss = 1.9519, test_acc = 0.6328
After round 21, test_loss = 1.9355, test_acc = 0.6457
After round 22, test_loss = 1.9199, test_acc = 0.6552
After round 23, test_loss = 1.904, test_acc = 0.6655
After round 24, test_loss = 1.8883, test_acc = 0.6721
After round 25, test_loss = 1.8732, test_acc = 0.6796
After round 26, test_loss = 1.858, test_acc = 0.6846
After round 27, test_loss = 1.8429, test_acc = 0.6875
After round 28, test_loss = 1.8286, test_acc = 0.6918
After round 29, test_loss = 1.8137, test_acc = 0.7017
After round 30, test_loss = 1.7993, test_acc = 0.7031
After round 31, test_loss = 1.7849, test_acc = 0.7044
After round 32, test_loss = 1.7712, test_acc = 0.7091
After round 33, test_loss = 1.7573, test_acc = 0.7143
After round 34, test_loss = 1.7438, test_acc = 0.7204
After round 35, test_loss = 1.7304, test_acc = 0.7275
After round 36, test_loss = 1.7173, test_acc = 0.7294
After round 37, test_loss = 1.7045, test_acc = 0.7313
After round 38, test_loss = 1.6919, test_acc = 0.7334
After round 39, test_loss = 1.6797, test_acc = 0.7367
After round 40, test_loss = 1.6672, test_acc = 0.7391
After round 41, test_loss = 1.6551, test_acc = 0.7454
After round 42, test_loss = 1.643, test_acc = 0.7478
After round 43, test_loss = 1.6312, test_acc = 0.7488
After round 44, test_loss = 1.6188, test_acc = 0.752
After round 45, test_loss = 1.6075, test_acc = 0.7534
After round 46, test_loss = 1.5968, test_acc = 0.7514
After round 47, test_loss = 1.5855, test_acc = 0.7557
After round 48, test_loss = 1.5745, test_acc = 0.7577
After round 49, test_loss = 1.5636, test_acc = 0.758
After round 50, test_loss = 1.5533, test_acc = 0.7605
After round 51, test_loss = 1.5433, test_acc = 0.7608
After round 52, test_loss = 1.5327, test_acc = 0.7659
After round 53, test_loss = 1.5225, test_acc = 0.7681
After round 54, test_loss = 1.5125, test_acc = 0.77
After round 55, test_loss = 1.5026, test_acc = 0.7705
After round 56, test_loss = 1.4929, test_acc = 0.7735
After round 57, test_loss = 1.4835, test_acc = 0.7712
After round 58, test_loss = 1.4744, test_acc = 0.7715
After round 59, test_loss = 1.4653, test_acc = 0.7737
After round 60, test_loss = 1.4558, test_acc = 0.7755
After round 61, test_loss = 1.4468, test_acc = 0.7769
After round 62, test_loss = 1.4379, test_acc = 0.778
After round 63, test_loss = 1.4292, test_acc = 0.7779
After round 64, test_loss = 1.4204, test_acc = 0.7786
After round 65, test_loss = 1.4118, test_acc = 0.7806
After round 66, test_loss = 1.4033, test_acc = 0.7824
After round 67, test_loss = 1.3951, test_acc = 0.7859
After round 68, test_loss = 1.3871, test_acc = 0.7858
After round 69, test_loss = 1.3792, test_acc = 0.7851
After round 70, test_loss = 1.3715, test_acc = 0.7868
After round 71, test_loss = 1.3636, test_acc = 0.7892
After round 72, test_loss = 1.3558, test_acc = 0.7887
After round 73, test_loss = 1.3484, test_acc = 0.7871
After round 74, test_loss = 1.3411, test_acc = 0.7874
After round 75, test_loss = 1.3338, test_acc = 0.7897
After round 76, test_loss = 1.3267, test_acc = 0.7898
After round 77, test_loss = 1.3198, test_acc = 0.7896
After round 78, test_loss = 1.3126, test_acc = 0.7921
After round 79, test_loss = 1.3055, test_acc = 0.7903
After round 80, test_loss = 1.2985, test_acc = 0.7907
After round 81, test_loss = 1.2915, test_acc = 0.7945
After round 82, test_loss = 1.2847, test_acc = 0.7968
After round 83, test_loss = 1.278, test_acc = 0.7981
After round 84, test_loss = 1.2714, test_acc = 0.8002
After round 85, test_loss = 1.265, test_acc = 0.7989
After round 86, test_loss = 1.2588, test_acc = 0.8012
After round 87, test_loss = 1.2526, test_acc = 0.8014
After round 88, test_loss = 1.2466, test_acc = 0.8009
After round 89, test_loss = 1.2403, test_acc = 0.8015
After round 90, test_loss = 1.2343, test_acc = 0.8011
After round 91, test_loss = 1.2283, test_acc = 0.8006
After round 92, test_loss = 1.2222, test_acc = 0.8037
After round 93, test_loss = 1.2165, test_acc = 0.8055
After round 94, test_loss = 1.2109, test_acc = 0.8084
After round 95, test_loss = 1.2053, test_acc = 0.8085
After round 96, test_loss = 1.1996, test_acc = 0.8099
After round 97, test_loss = 1.1941, test_acc = 0.8105
After round 98, test_loss = 1.1887, test_acc = 0.8081
After round 99, test_loss = 1.1832, test_acc = 0.8104
After round 100, test_loss = 1.1779, test_acc = 0.8107
After round 101, test_loss = 1.1726, test_acc = 0.811
After round 102, test_loss = 1.1674, test_acc = 0.8109
After round 103, test_loss = 1.1623, test_acc = 0.8118
After round 104, test_loss = 1.1572, test_acc = 0.8124
After round 105, test_loss = 1.1524, test_acc = 0.8136
After round 106, test_loss = 1.1476, test_acc = 0.8141
After round 107, test_loss = 1.1426, test_acc = 0.8144
