Starting: 17:07:29:207540
round_1_start: 17:07:29:207588
round_1_model_trained: 17:07:29:324442
round_1_model_shared: 17:07:29:341380
round_1_received_params_1: 17:07:29:468661
round_1_end: 17:07:29:468914
round_2_start: 17:07:29:468935
round_2_model_trained: 17:07:29:481469
round_2_model_shared: 17:07:29:488537
round_2_received_params_1: 17:07:29:617025
round_2_end: 17:07:29:617192
round_3_start: 17:07:29:617210
round_3_model_trained: 17:07:29:628559
round_3_model_shared: 17:07:29:635608
round_3_received_params_1: 17:07:29:753173
round_3_end: 17:07:29:753336
round_4_start: 17:07:29:753353
round_4_model_trained: 17:07:29:764549
round_4_model_shared: 17:07:29:771602
round_4_received_params_1: 17:07:29:897394
round_4_end: 17:07:29:897555
round_5_start: 17:07:29:897572
round_5_model_trained: 17:07:29:908839
round_5_model_shared: 17:07:29:915879
round_5_received_params_1: 17:07:30:055367
round_5_end: 17:07:30:055547
round_6_start: 17:07:30:055565
round_6_model_trained: 17:07:30:066737
round_6_model_shared: 17:07:30:073781
round_6_received_params_1: 17:07:30:211643
round_6_end: 17:07:30:211845
round_7_start: 17:07:30:211863
round_7_model_trained: 17:07:30:223539
round_7_model_shared: 17:07:30:230615
round_7_received_params_1: 17:07:30:394115
round_7_end: 17:07:30:394344
round_8_start: 17:07:30:394363
round_8_model_trained: 17:07:30:406143
round_8_model_shared: 17:07:30:413275
round_8_received_params_1: 17:07:30:562761
round_8_end: 17:07:30:562988
round_9_start: 17:07:30:563008
round_9_model_trained: 17:07:30:574686
round_9_model_shared: 17:07:30:581798
round_9_received_params_1: 17:07:30:764835
round_9_end: 17:07:30:765075
round_10_start: 17:07:30:765096
round_10_model_trained: 17:07:30:776717
round_10_model_shared: 17:07:30:783817
round_10_received_params_1: 17:07:30:938289
round_10_end: 17:07:30:938457
round_11_start: 17:07:30:938475
round_11_model_trained: 17:07:30:949693
round_11_model_shared: 17:07:30:956744
round_11_received_params_1: 17:07:31:140146
round_11_end: 17:07:31:140310
round_12_start: 17:07:31:140328
round_12_model_trained: 17:07:31:151529
round_12_model_shared: 17:07:31:158552
round_12_received_params_1: 17:07:31:324741
round_12_end: 17:07:31:324903
round_13_start: 17:07:31:324921
round_13_model_trained: 17:07:31:336115
round_13_model_shared: 17:07:31:343148
round_13_received_params_1: 17:07:31:515120
round_13_end: 17:07:31:515281
round_14_start: 17:07:31:515298
round_14_model_trained: 17:07:31:526483
round_14_model_shared: 17:07:31:533518
round_14_received_params_1: 17:07:31:698164
round_14_end: 17:07:31:698385
round_15_start: 17:07:31:698405
round_15_model_trained: 17:07:31:710015
round_15_model_shared: 17:07:31:717120
round_15_received_params_1: 17:07:31:879203
round_15_end: 17:07:31:879398
round_16_start: 17:07:31:879417
round_16_model_trained: 17:07:31:890785
round_16_model_shared: 17:07:31:897859
round_16_received_params_1: 17:07:32:057316
round_16_end: 17:07:32:057486
round_17_start: 17:07:32:057505
round_17_model_trained: 17:07:32:068784
round_17_model_shared: 17:07:32:075844
round_17_received_params_1: 17:07:32:253215
round_17_end: 17:07:32:253377
round_18_start: 17:07:32:253395
round_18_model_trained: 17:07:32:264557
round_18_model_shared: 17:07:32:271613
round_18_received_params_1: 17:07:32:442819
round_18_end: 17:07:32:442984
round_19_start: 17:07:32:443002
round_19_model_trained: 17:07:32:454183
round_19_model_shared: 17:07:32:461225
round_19_received_params_1: 17:07:32:642818
round_19_end: 17:07:32:643009
round_20_start: 17:07:32:643027
round_20_model_trained: 17:07:32:654410
round_20_model_shared: 17:07:32:661491
round_20_received_params_1: 17:07:32:832398
round_20_end: 17:07:32:832631
round_21_start: 17:07:32:832651
round_21_model_trained: 17:07:32:844387
round_21_model_shared: 17:07:32:851481
round_21_received_params_1: 17:07:33:028246
round_21_end: 17:07:33:028481
round_22_start: 17:07:33:028501
round_22_model_trained: 17:07:33:040172
round_22_model_shared: 17:07:33:047292
round_22_received_params_1: 17:07:33:217717
round_22_end: 17:07:33:217917
round_23_start: 17:07:33:217936
round_23_model_trained: 17:07:33:229374
round_23_model_shared: 17:07:33:236484
round_23_received_params_1: 17:07:33:402353
round_23_end: 17:07:33:402523
round_24_start: 17:07:33:402541
round_24_model_trained: 17:07:33:413910
round_24_model_shared: 17:07:33:420992
round_24_received_params_1: 17:07:33:599108
round_24_end: 17:07:33:599272
round_25_start: 17:07:33:599290
round_25_model_trained: 17:07:33:610462
round_25_model_shared: 17:07:33:617505
round_25_received_params_1: 17:07:33:792881
round_25_end: 17:07:33:793046
round_26_start: 17:07:33:793064
round_26_model_trained: 17:07:33:804279
round_26_model_shared: 17:07:33:811307
round_26_received_params_1: 17:07:33:981973
round_26_end: 17:07:33:982133
round_27_start: 17:07:33:982152
round_27_model_trained: 17:07:33:993310
