Starting: 17:07:29:220942
round_1_start: 17:07:29:220992
round_1_model_trained: 17:07:29:344168
round_1_model_shared: 17:07:29:362731
round_1_received_params_1: 17:07:29:461414
round_1_end: 17:07:29:461787
round_2_start: 17:07:29:461814
round_2_model_trained: 17:07:29:475152
round_2_model_shared: 17:07:29:482516
round_2_received_params_1: 17:07:29:614349
round_2_end: 17:07:29:614647
round_3_start: 17:07:29:614672
round_3_model_trained: 17:07:29:626918
round_3_model_shared: 17:07:29:634288
round_3_received_params_1: 17:07:29:750608
round_3_end: 17:07:29:750886
round_4_start: 17:07:29:750908
round_4_model_trained: 17:07:29:763168
round_4_model_shared: 17:07:29:770599
round_4_received_params_1: 17:07:29:888530
round_4_end: 17:07:29:888810
round_5_start: 17:07:29:888832
round_5_model_trained: 17:07:29:901359
round_5_model_shared: 17:07:29:908771
round_5_received_params_1: 17:07:30:044798
round_5_end: 17:07:30:045078
round_6_start: 17:07:30:045102
round_6_model_trained: 17:07:30:058201
round_6_model_shared: 17:07:30:065601
round_6_received_params_1: 17:07:30:206777
round_6_end: 17:07:30:207051
round_7_start: 17:07:30:207073
round_7_model_trained: 17:07:30:219709
round_7_model_shared: 17:07:30:227100
round_7_received_params_1: 17:07:30:387275
round_7_end: 17:07:30:387554
round_8_start: 17:07:30:387578
round_8_model_trained: 17:07:30:399894
round_8_model_shared: 17:07:30:407288
round_8_received_params_1: 17:07:30:572446
round_8_end: 17:07:30:572724
round_9_start: 17:07:30:572747
round_9_model_trained: 17:07:30:584870
round_9_model_shared: 17:07:30:592270
round_9_received_params_1: 17:07:30:760071
round_9_end: 17:07:30:760355
round_10_start: 17:07:30:760378
round_10_model_trained: 17:07:30:772756
round_10_model_shared: 17:07:30:780122
round_10_received_params_1: 17:07:30:941871
round_10_end: 17:07:30:942150
round_11_start: 17:07:30:942171
round_11_model_trained: 17:07:30:954286
round_11_model_shared: 17:07:30:961680
round_11_received_params_1: 17:07:31:131485
round_11_end: 17:07:31:131765
round_12_start: 17:07:31:131788
round_12_model_trained: 17:07:31:143936
round_12_model_shared: 17:07:31:151364
