Starting: 11:10:06:074414
round_1_start: 11:10:06:074452
round_1_received_params: 11:10:06:725849
round_1_aggregation: 11:10:06:725868
round_1_end: 11:10:07:010689
round_2_start: 11:10:07:010717
round_2_received_params: 11:10:07:537116
round_2_aggregation: 11:10:07:537133
round_2_end: 11:10:07:539970
round_3_start: 11:10:07:539996
round_3_received_params: 11:10:08:065798
round_3_aggregation: 11:10:08:065820
round_3_end: 11:10:08:068393
round_4_start: 11:10:08:068420
round_4_received_params: 11:10:08:594765
round_4_aggregation: 11:10:08:594783
round_4_end: 11:10:08:597337
round_5_start: 11:10:08:597362
round_5_received_params: 11:10:09:115638
received_params: 11:10:09:123288
round_5_aggregation: 11:10:09:123306
round_5_end: 11:10:09:125896
round_6_start: 11:10:09:125922
round_6_received_params: 11:10:09:644389
received_params: 11:10:09:689353
round_6_aggregation: 11:10:09:689370
round_6_end: 11:10:09:692009
round_7_start: 11:10:09:692036
round_7_received_params: 11:10:10:210672
received_params: 11:10:10:251245
round_7_aggregation: 11:10:10:251263
round_7_end: 11:10:10:253896
round_8_start: 11:10:10:253921
round_8_received_params: 11:10:10:773466
received_params: 11:10:10:809852
round_8_aggregation: 11:10:10:809869
round_8_end: 11:10:10:812450
round_9_start: 11:10:10:812476
round_9_received_params: 11:10:11:331587
received_params: 11:10:11:373351
round_9_aggregation: 11:10:11:373367
round_9_end: 11:10:11:375957
round_10_start: 11:10:11:375983
round_10_received_params: 11:10:11:896154
received_params: 11:10:11:938733
round_10_aggregation: 11:10:11:938750
round_10_end: 11:10:11:941364
round_11_start: 11:10:11:941391
round_11_received_params: 11:10:12:460001
received_params: 11:10:12:503496
round_11_aggregation: 11:10:12:503516
round_11_end: 11:10:12:506233
round_12_start: 11:10:12:506260
round_12_received_params: 11:10:13:025631
received_params: 11:10:13:067836
round_12_aggregation: 11:10:13:067853
round_12_end: 11:10:13:070542
round_13_start: 11:10:13:070569
round_13_received_params: 11:10:13:589816
received_params: 11:10:13:636965
round_13_aggregation: 11:10:13:636981
round_13_end: 11:10:13:639651
round_14_start: 11:10:13:639677
round_14_received_params: 11:10:14:159098
received_params: 11:10:14:205135
round_14_aggregation: 11:10:14:205152
round_14_end: 11:10:14:207884
round_15_start: 11:10:14:207911
round_15_received_params: 11:10:14:728149
received_params: 11:10:14:771167
round_15_aggregation: 11:10:14:771186
round_15_end: 11:10:14:773856
round_16_start: 11:10:14:773884
round_16_received_params: 11:10:15:292607
received_params: 11:10:15:337621
round_16_aggregation: 11:10:15:337638
round_16_end: 11:10:15:340242
round_17_start: 11:10:15:340269
round_17_received_params: 11:10:15:860176
received_params: 11:10:15:905051
round_17_aggregation: 11:10:15:905068
round_17_end: 11:10:15:907668
round_18_start: 11:10:15:907696
round_18_received_params: 11:10:16:427766
received_params: 11:10:16:473102
round_18_aggregation: 11:10:16:473119
round_18_end: 11:10:16:475749
round_19_start: 11:10:16:475775
round_19_received_params: 11:10:16:995904
received_params: 11:10:17:042735
round_19_aggregation: 11:10:17:042753
round_19_end: 11:10:17:045319
round_20_start: 11:10:17:045346
round_20_received_params: 11:10:17:564383
received_params: 11:10:17:611339
round_20_aggregation: 11:10:17:611356
round_20_end: 11:10:17:613977
round_21_start: 11:10:17:614005
round_21_received_params: 11:10:18:134462
received_params: 11:10:18:176095
round_21_aggregation: 11:10:18:176113
round_21_end: 11:10:18:178684
round_22_start: 11:10:18:178712
round_22_received_params: 11:10:18:697779
received_params: 11:10:18:740767
round_22_aggregation: 11:10:18:740784
round_22_end: 11:10:18:743404
round_23_start: 11:10:18:743432
round_23_received_params: 11:10:19:262121
received_params: 11:10:19:305743
round_23_aggregation: 11:10:19:305761
round_23_end: 11:10:19:308319
round_24_start: 11:10:19:308346
round_24_received_params: 11:10:19:828147
received_params: 11:10:19:871956
round_24_aggregation: 11:10:19:871974
round_24_end: 11:10:19:874619
round_25_start: 11:10:19:874646
round_25_received_params: 11:10:20:394705
received_params: 11:10:20:436077
round_25_aggregation: 11:10:20:436094
round_25_end: 11:10:20:438673
round_26_start: 11:10:20:438700
round_26_received_params: 11:10:20:958471
received_params: 11:10:21:002021
round_26_aggregation: 11:10:21:002038
round_26_end: 11:10:21:004768
round_27_start: 11:10:21:004795
round_27_received_params: 11:10:21:524539
received_params: 11:10:21:572239
round_27_aggregation: 11:10:21:572256
round_27_end: 11:10:21:574860
round_28_start: 11:10:21:574888
round_28_received_params: 11:10:22:094302
received_params: 11:10:22:138862
round_28_aggregation: 11:10:22:138880
round_28_end: 11:10:22:141388
round_29_start: 11:10:22:141415
round_29_received_params: 11:10:22:660580
received_params: 11:10:22:704558
round_29_aggregation: 11:10:22:704575
round_29_end: 11:10:22:707169
round_30_start: 11:10:22:707196
round_30_received_params: 11:10:23:226480
received_params: 11:10:23:268193
round_30_aggregation: 11:10:23:268210
round_30_end: 11:10:23:270774
round_31_start: 11:10:23:270801
round_31_received_params: 11:10:23:789559
received_params: 11:10:23:837916
round_31_aggregation: 11:10:23:837934
round_31_end: 11:10:23:840593
round_32_start: 11:10:23:840621
round_32_received_params: 11:10:24:359632
received_params: 11:10:24:404505
round_32_aggregation: 11:10:24:404523
round_32_end: 11:10:24:407157
round_33_start: 11:10:24:407183
round_33_received_params: 11:10:24:926099
received_params: 11:10:24:969560
round_33_aggregation: 11:10:24:969577
round_33_end: 11:10:24:972207
round_34_start: 11:10:24:972234
round_34_received_params: 11:10:25:493546
received_params: 11:10:25:535320
round_34_aggregation: 11:10:25:535337
round_34_end: 11:10:25:537982
round_35_start: 11:10:25:538010
round_35_received_params: 11:10:26:057605
received_params: 11:10:26:096447
round_35_aggregation: 11:10:26:096464
round_35_end: 11:10:26:099068
round_36_start: 11:10:26:099095
round_36_received_params: 11:10:26:619597
received_params: 11:10:26:667487
round_36_aggregation: 11:10:26:667504
round_36_end: 11:10:26:670131
round_37_start: 11:10:26:670167
round_37_received_params: 11:10:27:189657
received_params: 11:10:27:235253
round_37_aggregation: 11:10:27:235272
round_37_end: 11:10:27:237892
round_38_start: 11:10:27:237919
round_38_received_params: 11:10:27:757297
received_params: 11:10:27:800435
round_38_aggregation: 11:10:27:800453
round_38_end: 11:10:27:803062
round_39_start: 11:10:27:803091
round_39_received_params: 11:10:28:324306
received_params: 11:10:28:361073
round_39_aggregation: 11:10:28:361091
round_39_end: 11:10:28:363701
round_40_start: 11:10:28:363729
round_40_received_params: 11:10:28:883512
received_params: 11:10:28:922153
round_40_aggregation: 11:10:28:922171
round_40_end: 11:10:28:924785
round_41_start: 11:10:28:924813
round_41_received_params: 11:10:29:444047
received_params: 11:10:29:485499
round_41_aggregation: 11:10:29:485516
round_41_end: 11:10:29:488163
round_42_start: 11:10:29:488190
round_42_received_params: 11:10:30:008116
received_params: 11:10:30:047272
round_42_aggregation: 11:10:30:047291
round_42_end: 11:10:30:049911
round_43_start: 11:10:30:049939
round_43_received_params: 11:10:30:569701
received_params: 11:10:30:612202
round_43_aggregation: 11:10:30:612219
round_43_end: 11:10:30:614825
round_44_start: 11:10:30:614852
round_44_received_params: 11:10:31:134310
received_params: 11:10:31:173051
round_44_aggregation: 11:10:31:173069
round_44_end: 11:10:31:175800
round_45_start: 11:10:31:175827
round_45_received_params: 11:10:31:695545
received_params: 11:10:31:739256
round_45_aggregation: 11:10:31:739273
round_45_end: 11:10:31:741877
round_46_start: 11:10:31:741905
round_46_received_params: 11:10:32:261556
received_params: 11:10:32:302455
round_46_aggregation: 11:10:32:302474
round_46_end: 11:10:32:305043
round_47_start: 11:10:32:305069
round_47_received_params: 11:10:32:823800
received_params: 11:10:32:866374
round_47_aggregation: 11:10:32:866392
round_47_end: 11:10:32:868902
round_48_start: 11:10:32:868930
round_48_received_params: 11:10:33:388253
received_params: 11:10:33:431562
round_48_aggregation: 11:10:33:431580
round_48_end: 11:10:33:434202
round_49_start: 11:10:33:434230
round_49_received_params: 11:10:33:954872
received_params: 11:10:33:996433
round_49_aggregation: 11:10:33:996451
round_49_end: 11:10:33:999028
round_50_start: 11:10:33:999055
round_50_received_params: 11:10:34:519819
