Starting: 11:10:06:076533
round_1_start: 11:10:06:076573
round_1_received_params: 11:10:06:737111
received_params: 11:10:06:743270
round_1_aggregation: 11:10:06:743287
round_1_end: 11:10:07:001486
round_2_start: 11:10:07:001517
round_2_received_params: 11:10:07:535269
received_params: 11:10:07:541434
round_2_aggregation: 11:10:07:541450
round_2_end: 11:10:07:544256
round_3_start: 11:10:07:544284
round_3_received_params: 11:10:08:078749
received_params: 11:10:08:084930
round_3_aggregation: 11:10:08:084948
round_3_end: 11:10:08:087812
round_4_start: 11:10:08:087841
round_4_received_params: 11:10:08:622086
received_params: 11:10:08:628286
round_4_aggregation: 11:10:08:628303
round_4_end: 11:10:08:631082
round_5_start: 11:10:08:631109
round_5_received_params: 11:10:09:159655
received_params: 11:10:09:172005
round_5_aggregation: 11:10:09:172022
round_5_end: 11:10:09:174733
round_6_start: 11:10:09:174761
round_6_received_params: 11:10:09:702826
received_params: 11:10:09:708989
received_params: 11:10:09:715132
round_6_aggregation: 11:10:09:715149
round_6_end: 11:10:09:717886
round_7_start: 11:10:09:717914
round_7_received_params: 11:10:10:251719
received_params: 11:10:10:274281
round_7_aggregation: 11:10:10:274298
round_7_end: 11:10:10:277106
round_8_start: 11:10:10:277134
round_8_received_params: 11:10:10:805566
received_params: 11:10:10:811814
received_params: 11:10:10:832872
round_8_aggregation: 11:10:10:832889
round_8_end: 11:10:10:835556
round_9_start: 11:10:10:835584
round_9_received_params: 11:10:11:369379
received_params: 11:10:11:396639
round_9_aggregation: 11:10:11:396656
round_9_end: 11:10:11:399370
round_10_start: 11:10:11:399398
round_10_received_params: 11:10:11:933695
received_params: 11:10:11:961758
round_10_aggregation: 11:10:11:961776
round_10_end: 11:10:11:964533
round_11_start: 11:10:11:964563
round_11_received_params: 11:10:12:498899
received_params: 11:10:12:526459
round_11_aggregation: 11:10:12:526476
round_11_end: 11:10:12:529248
round_12_start: 11:10:12:529276
round_12_received_params: 11:10:13:057870
received_params: 11:10:13:064031
received_params: 11:10:13:091064
round_12_aggregation: 11:10:13:091081
round_12_end: 11:10:13:093853
round_13_start: 11:10:13:093880
round_13_received_params: 11:10:13:623414
received_params: 11:10:13:629563
received_params: 11:10:13:660143
round_13_aggregation: 11:10:13:660161
round_13_end: 11:10:13:662893
round_14_start: 11:10:13:662921
round_14_received_params: 11:10:14:191352
received_params: 11:10:14:197496
received_params: 11:10:14:228362
round_14_aggregation: 11:10:14:228379
round_14_end: 11:10:14:231121
round_15_start: 11:10:14:231149
round_15_received_params: 11:10:14:760261
received_params: 11:10:14:766483
received_params: 11:10:14:794148
round_15_aggregation: 11:10:14:794166
round_15_end: 11:10:14:796936
round_16_start: 11:10:14:796963
round_16_received_params: 11:10:15:325508
received_params: 11:10:15:331665
received_params: 11:10:15:360719
round_16_aggregation: 11:10:15:360737
round_16_end: 11:10:15:363571
round_17_start: 11:10:15:363598
round_17_received_params: 11:10:15:892715
received_params: 11:10:15:898900
received_params: 11:10:15:928416
round_17_aggregation: 11:10:15:928434
round_17_end: 11:10:15:931142
round_18_start: 11:10:15:931171
round_18_received_params: 11:10:16:460127
received_params: 11:10:16:466317
received_params: 11:10:16:496367
round_18_aggregation: 11:10:16:496386
round_18_end: 11:10:16:499011
round_19_start: 11:10:16:499040
round_19_received_params: 11:10:17:027757
received_params: 11:10:17:033938
received_params: 11:10:17:065870
round_19_aggregation: 11:10:17:065888
round_19_end: 11:10:17:068600
round_20_start: 11:10:17:068629
round_20_received_params: 11:10:17:598146
received_params: 11:10:17:604341
received_params: 11:10:17:634407
round_20_aggregation: 11:10:17:634425
round_20_end: 11:10:17:637125
round_21_start: 11:10:17:637153
round_21_received_params: 11:10:18:171523
received_params: 11:10:18:199386
round_21_aggregation: 11:10:18:199404
round_21_end: 11:10:18:202099
round_22_start: 11:10:18:202125
round_22_received_params: 11:10:18:737060
received_params: 11:10:18:764034
round_22_aggregation: 11:10:18:764052
round_22_end: 11:10:18:766845
round_23_start: 11:10:18:766873
round_23_received_params: 11:10:19:301486
received_params: 11:10:19:329052
round_23_aggregation: 11:10:19:329070
round_23_end: 11:10:19:331744
round_24_start: 11:10:19:331773
round_24_received_params: 11:10:19:861007
received_params: 11:10:19:867188
received_params: 11:10:19:895115
round_24_aggregation: 11:10:19:895133
round_24_end: 11:10:19:897860
round_25_start: 11:10:19:897888
round_25_received_params: 11:10:20:426723
received_params: 11:10:20:432925
received_params: 11:10:20:459359
round_25_aggregation: 11:10:20:459377
round_25_end: 11:10:20:462089
round_26_start: 11:10:20:462118
round_26_received_params: 11:10:20:991690
received_params: 11:10:20:997849
received_params: 11:10:21:025084
round_26_aggregation: 11:10:21:025102
round_26_end: 11:10:21:027916
round_27_start: 11:10:21:027945
round_27_received_params: 11:10:21:556589
received_params: 11:10:21:562736
received_params: 11:10:21:595421
round_27_aggregation: 11:10:21:595439
round_27_end: 11:10:21:598199
round_28_start: 11:10:21:598226
round_28_received_params: 11:10:22:127252
received_params: 11:10:22:133437
received_params: 11:10:22:161931
round_28_aggregation: 11:10:22:161949
round_28_end: 11:10:22:164732
round_29_start: 11:10:22:164762
round_29_received_params: 11:10:22:695098
received_params: 11:10:22:701271
received_params: 11:10:22:728073
round_29_aggregation: 11:10:22:728091
round_29_end: 11:10:22:730813
round_30_start: 11:10:22:730840
round_30_received_params: 11:10:23:259445
received_params: 11:10:23:265610
received_params: 11:10:23:291564
round_30_aggregation: 11:10:23:291581
