After round 0, test_loss = 2.3406, test_acc = 0.0917
After round 1, test_loss = 2.3168, test_acc = 0.1127
After round 2, test_loss = 2.2942, test_acc = 0.1428
After round 3, test_loss = 2.2729, test_acc = 0.1812
After round 4, test_loss = 2.2518, test_acc = 0.2179
After round 5, test_loss = 2.23, test_acc = 0.2491
After round 6, test_loss = 2.2097, test_acc = 0.2794
After round 7, test_loss = 2.19, test_acc = 0.3171
After round 8, test_loss = 2.1691, test_acc = 0.3527
After round 9, test_loss = 2.1493, test_acc = 0.3931
After round 10, test_loss = 2.1302, test_acc = 0.4312
After round 11, test_loss = 2.1118, test_acc = 0.4549
After round 12, test_loss = 2.0927, test_acc = 0.4808
After round 13, test_loss = 2.0737, test_acc = 0.5018
After round 14, test_loss = 2.055, test_acc = 0.5222
After round 15, test_loss = 2.0375, test_acc = 0.5498
After round 16, test_loss = 2.0198, test_acc = 0.572
After round 17, test_loss = 2.0029, test_acc = 0.592
After round 18, test_loss = 1.9857, test_acc = 0.6043
After round 19, test_loss = 1.9687, test_acc = 0.6237
After round 20, test_loss = 1.9519, test_acc = 0.6355
After round 21, test_loss = 1.9354, test_acc = 0.6425
After round 22, test_loss = 1.9198, test_acc = 0.6513
After round 23, test_loss = 1.9038, test_acc = 0.6592
After round 24, test_loss = 1.8881, test_acc = 0.6654
After round 25, test_loss = 1.873, test_acc = 0.6738
After round 26, test_loss = 1.8578, test_acc = 0.6805
After round 27, test_loss = 1.8427, test_acc = 0.685
After round 28, test_loss = 1.8284, test_acc = 0.6895
After round 29, test_loss = 1.8135, test_acc = 0.6995
After round 30, test_loss = 1.7991, test_acc = 0.7009
After round 31, test_loss = 1.7848, test_acc = 0.7045
After round 32, test_loss = 1.7712, test_acc = 0.7082
After round 33, test_loss = 1.7573, test_acc = 0.714
After round 34, test_loss = 1.7438, test_acc = 0.7195
After round 35, test_loss = 1.7302, test_acc = 0.7283
After round 36, test_loss = 1.7172, test_acc = 0.7302
After round 37, test_loss = 1.7042, test_acc = 0.7317
After round 38, test_loss = 1.6916, test_acc = 0.7341
After round 39, test_loss = 1.6794, test_acc = 0.7386
After round 40, test_loss = 1.6668, test_acc = 0.741
After round 41, test_loss = 1.6547, test_acc = 0.7457
After round 42, test_loss = 1.6425, test_acc = 0.7499
After round 43, test_loss = 1.6307, test_acc = 0.7514
After round 44, test_loss = 1.6185, test_acc = 0.753
After round 45, test_loss = 1.6073, test_acc = 0.7549
After round 46, test_loss = 1.5966, test_acc = 0.7526
After round 47, test_loss = 1.5853, test_acc = 0.7558
After round 48, test_loss = 1.5743, test_acc = 0.7591
After round 49, test_loss = 1.5634, test_acc = 0.7573
After round 50, test_loss = 1.5534, test_acc = 0.7599
After round 51, test_loss = 1.5434, test_acc = 0.7622
After round 52, test_loss = 1.5329, test_acc = 0.7661
After round 53, test_loss = 1.5226, test_acc = 0.7685
After round 54, test_loss = 1.5127, test_acc = 0.7695
After round 55, test_loss = 1.5029, test_acc = 0.7704
After round 56, test_loss = 1.4931, test_acc = 0.7723
After round 57, test_loss = 1.4837, test_acc = 0.7716
After round 58, test_loss = 1.4747, test_acc = 0.772
After round 59, test_loss = 1.4657, test_acc = 0.7737
After round 60, test_loss = 1.4561, test_acc = 0.7763
After round 61, test_loss = 1.4472, test_acc = 0.777
After round 62, test_loss = 1.4383, test_acc = 0.7776
After round 63, test_loss = 1.4297, test_acc = 0.7772
After round 64, test_loss = 1.421, test_acc = 0.7791
After round 65, test_loss = 1.4124, test_acc = 0.781
After round 66, test_loss = 1.4039, test_acc = 0.781
After round 67, test_loss = 1.3955, test_acc = 0.7838
After round 68, test_loss = 1.3874, test_acc = 0.7827
After round 69, test_loss = 1.3795, test_acc = 0.7836
After round 70, test_loss = 1.3719, test_acc = 0.7853
After round 71, test_loss = 1.3639, test_acc = 0.7879
After round 72, test_loss = 1.3562, test_acc = 0.7852
After round 73, test_loss = 1.3488, test_acc = 0.7859
After round 74, test_loss = 1.3414, test_acc = 0.7884
After round 75, test_loss = 1.3342, test_acc = 0.788
After round 76, test_loss = 1.327, test_acc = 0.7877
After round 77, test_loss = 1.3202, test_acc = 0.7882
After round 78, test_loss = 1.3129, test_acc = 0.7896
After round 79, test_loss = 1.3058, test_acc = 0.7902
After round 80, test_loss = 1.2987, test_acc = 0.7905
After round 81, test_loss = 1.2917, test_acc = 0.7945
After round 82, test_loss = 1.2849, test_acc = 0.796
After round 83, test_loss = 1.2782, test_acc = 0.7971
After round 84, test_loss = 1.2716, test_acc = 0.7991
After round 85, test_loss = 1.2652, test_acc = 0.7984
After round 86, test_loss = 1.259, test_acc = 0.7996
After round 87, test_loss = 1.2528, test_acc = 0.8007
After round 88, test_loss = 1.2467, test_acc = 0.7995
After round 89, test_loss = 1.2405, test_acc = 0.8005
After round 90, test_loss = 1.2347, test_acc = 0.7988
After round 91, test_loss = 1.2287, test_acc = 0.7995
After round 92, test_loss = 1.2226, test_acc = 0.803
After round 93, test_loss = 1.217, test_acc = 0.8047
After round 94, test_loss = 1.2112, test_acc = 0.8081
After round 95, test_loss = 1.2057, test_acc = 0.8088
After round 96, test_loss = 1.1999, test_acc = 0.8091
After round 97, test_loss = 1.1944, test_acc = 0.8093
After round 98, test_loss = 1.189, test_acc = 0.8084
After round 99, test_loss = 1.1837, test_acc = 0.8101
After round 100, test_loss = 1.1784, test_acc = 0.8099
After round 101, test_loss = 1.1731, test_acc = 0.8098
After round 102, test_loss = 1.1679, test_acc = 0.8105
After round 103, test_loss = 1.1627, test_acc = 0.8118
After round 104, test_loss = 1.1577, test_acc = 0.8125
After round 105, test_loss = 1.1528, test_acc = 0.8135
After round 106, test_loss = 1.1479, test_acc = 0.8124
After round 107, test_loss = 1.143, test_acc = 0.8128
After round 108, test_loss = 1.1383, test_acc = 0.8132
After round 109, test_loss = 1.1336, test_acc = 0.8136
After round 110, test_loss = 1.129, test_acc = 0.8149
After round 111, test_loss = 1.1244, test_acc = 0.8151
After round 112, test_loss = 1.12, test_acc = 0.8147
After round 113, test_loss = 1.1154, test_acc = 0.8157
After round 114, test_loss = 1.1109, test_acc = 0.8161
After round 115, test_loss = 1.1062, test_acc = 0.8178
After round 116, test_loss = 1.1018, test_acc = 0.8181
After round 117, test_loss = 1.0977, test_acc = 0.8183
After round 118, test_loss = 1.0932, test_acc = 0.8198
After round 119, test_loss = 1.0891, test_acc = 0.8207
After round 120, test_loss = 1.085, test_acc = 0.8197
After round 121, test_loss = 1.0807, test_acc = 0.82
After round 122, test_loss = 1.0765, test_acc = 0.8218
After round 123, test_loss = 1.0725, test_acc = 0.822
After round 124, test_loss = 1.0686, test_acc = 0.8229
After round 125, test_loss = 1.0648, test_acc = 0.8203
After round 126, test_loss = 1.0608, test_acc = 0.8224
After round 127, test_loss = 1.057, test_acc = 0.8222
After round 128, test_loss = 1.053, test_acc = 0.8215
After round 129, test_loss = 1.0493, test_acc = 0.8224
After round 130, test_loss = 1.0456, test_acc = 0.8222
After round 131, test_loss = 1.0418, test_acc = 0.822
After round 132, test_loss = 1.0382, test_acc = 0.8224
After round 133, test_loss = 1.0347, test_acc = 0.8222
After round 134, test_loss = 1.0311, test_acc = 0.8227
After round 135, test_loss = 1.0276, test_acc = 0.8231
After round 136, test_loss = 1.0243, test_acc = 0.8229
After round 137, test_loss = 1.0206, test_acc = 0.824
After round 138, test_loss = 1.0171, test_acc = 0.8247
After round 139, test_loss = 1.0139, test_acc = 0.8234
After round 140, test_loss = 1.0105, test_acc = 0.8264
After round 141, test_loss = 1.0072, test_acc = 0.8253
After round 142, test_loss = 1.004, test_acc = 0.8245
After round 143, test_loss = 1.0009, test_acc = 0.824
After round 144, test_loss = 0.9974, test_acc = 0.8237
After round 145, test_loss = 0.9941, test_acc = 0.8256
After round 146, test_loss = 0.9909, test_acc = 0.8256
After round 147, test_loss = 0.9879, test_acc = 0.8259
After round 148, test_loss = 0.9849, test_acc = 0.8252
After round 149, test_loss = 0.9819, test_acc = 0.8261
After round 150, test_loss = 0.9789, test_acc = 0.8262
After round 151, test_loss = 0.9758, test_acc = 0.8277
After round 152, test_loss = 0.9727, test_acc = 0.8276
After round 153, test_loss = 0.9697, test_acc = 0.8281
After round 154, test_loss = 0.9668, test_acc = 0.8297
After round 155, test_loss = 0.9639, test_acc = 0.8294
After round 156, test_loss = 0.961, test_acc = 0.8303
After round 157, test_loss = 0.9581, test_acc = 0.83
After round 158, test_loss = 0.9552, test_acc = 0.8293
After round 159, test_loss = 0.9523, test_acc = 0.8309
After round 160, test_loss = 0.9496, test_acc = 0.8313
After round 161, test_loss = 0.9469, test_acc = 0.8301
After round 162, test_loss = 0.944, test_acc = 0.8306
After round 163, test_loss = 0.9416, test_acc = 0.8313
After round 164, test_loss = 0.9389, test_acc = 0.8307
After round 165, test_loss = 0.9359, test_acc = 0.831
After round 166, test_loss = 0.9334, test_acc = 0.8317
After round 167, test_loss = 0.9308, test_acc = 0.8339
After round 168, test_loss = 0.9283, test_acc = 0.833
After round 169, test_loss = 0.9256, test_acc = 0.835
After round 170, test_loss = 0.9231, test_acc = 0.8352
After round 171, test_loss = 0.9206, test_acc = 0.8362
After round 172, test_loss = 0.9182, test_acc = 0.8366
After round 173, test_loss = 0.9157, test_acc = 0.8372
After round 174, test_loss = 0.9133, test_acc = 0.8384
After round 175, test_loss = 0.9108, test_acc = 0.8374
After round 176, test_loss = 0.9085, test_acc = 0.8366
After round 177, test_loss = 0.906, test_acc = 0.8379
After round 178, test_loss = 0.9037, test_acc = 0.8378
After round 179, test_loss = 0.9014, test_acc = 0.8384
After round 180, test_loss = 0.899, test_acc = 0.8372
After round 181, test_loss = 0.8966, test_acc = 0.8379
After round 182, test_loss = 0.8944, test_acc = 0.8385
After round 183, test_loss = 0.8922, test_acc = 0.8374
After round 184, test_loss = 0.89, test_acc = 0.8385
After round 185, test_loss = 0.8878, test_acc = 0.8382
After round 186, test_loss = 0.8855, test_acc = 0.8395
After round 187, test_loss = 0.8835, test_acc = 0.8378
After round 188, test_loss = 0.8814, test_acc = 0.8385
