Starting: 17:03:54:955075
round_1_start: 17:03:58:764278
round_1_model_trained: 17:03:58:890654
round_1_model_shared: 17:03:58:911512
round_1_end: 17:03:59:249404
round_2_start: 17:03:59:249448
round_2_model_trained: 17:03:59:263985
round_2_model_shared: 17:03:59:272708
round_2_end: 17:03:59:575970
round_3_start: 17:03:59:576019
round_3_model_trained: 17:03:59:592191
round_3_model_shared: 17:03:59:609711
round_3_end: 17:03:59:814274
round_4_start: 17:03:59:814324
round_4_model_trained: 17:03:59:827145
round_4_model_shared: 17:03:59:834912
round_4_end: 17:04:00:008980
round_5_start: 17:04:00:009028
round_5_model_trained: 17:04:00:022221
round_5_model_shared: 17:04:00:030028
round_5_end: 17:04:00:233038
round_6_start: 17:04:00:233096
round_6_model_trained: 17:04:00:253980
round_6_model_shared: 17:04:00:268175
round_6_end: 17:04:00:449321
round_7_start: 17:04:00:449371
round_7_model_trained: 17:04:00:462346
round_7_model_shared: 17:04:00:469840
round_7_end: 17:04:00:619200
round_8_start: 17:04:00:619247
round_8_model_trained: 17:04:00:632284
round_8_model_shared: 17:04:00:639737
round_8_end: 17:04:00:785065
round_9_start: 17:04:00:785109
round_9_model_trained: 17:04:00:802245
round_9_model_shared: 17:04:00:810435
round_9_end: 17:04:01:018119
round_10_start: 17:04:01:018173
round_10_model_trained: 17:04:01:031826
round_10_model_shared: 17:04:01:039312
round_10_end: 17:04:01:194271
round_11_start: 17:04:01:194319
round_11_model_trained: 17:04:01:208009
round_11_model_shared: 17:04:01:216823
round_11_end: 17:04:01:392617
round_12_start: 17:04:01:392663
round_12_model_trained: 17:04:01:405316
round_12_model_shared: 17:04:01:413194
round_12_end: 17:04:01:592076
round_13_start: 17:04:01:592117
round_13_model_trained: 17:04:01:604699
round_13_model_shared: 17:04:01:613110
round_13_end: 17:04:01:791714
round_14_start: 17:04:01:791764
round_14_model_trained: 17:04:01:805053
round_14_model_shared: 17:04:01:813823
round_14_end: 17:04:01:989328
round_15_start: 17:04:01:989373
round_15_model_trained: 17:04:02:002701
round_15_model_shared: 17:04:02:010838
round_15_end: 17:04:02:180512
round_16_start: 17:04:02:180558
round_16_model_trained: 17:04:02:193273
round_16_model_shared: 17:04:02:201336
round_16_end: 17:04:02:375914
round_17_start: 17:04:02:375961
round_17_model_trained: 17:04:02:389476
round_17_model_shared: 17:04:02:398014
round_17_end: 17:04:02:565319
round_18_start: 17:04:02:565361
round_18_model_trained: 17:04:02:578428
round_18_model_shared: 17:04:02:586488
round_18_end: 17:04:02:759029
round_19_start: 17:04:02:759079
round_19_model_trained: 17:04:02:772316
round_19_model_shared: 17:04:02:779932
round_19_end: 17:04:02:959940
round_20_start: 17:04:02:959985
round_20_model_trained: 17:04:02:972426
round_20_model_shared: 17:04:02:980096
round_20_end: 17:04:03:157717
round_21_start: 17:04:03:157761
round_21_model_trained: 17:04:03:171175
round_21_model_shared: 17:04:03:178679
round_21_end: 17:04:03:372196
round_22_start: 17:04:03:372242
round_22_model_trained: 17:04:03:385117
round_22_model_shared: 17:04:03:393978
round_22_end: 17:04:03:573896
round_23_start: 17:04:03:573943
round_23_model_trained: 17:04:03:586383
round_23_model_shared: 17:04:03:594259
round_23_end: 17:04:03:766911
round_24_start: 17:04:03:766960
round_24_model_trained: 17:04:03:779541
round_24_model_shared: 17:04:03:787514
round_24_end: 17:04:03:962458
round_25_start: 17:04:03:962505
round_25_model_trained: 17:04:03:975134
round_25_model_shared: 17:04:03:982494
round_25_end: 17:04:04:162185
round_26_start: 17:04:04:162228
round_26_model_trained: 17:04:04:174986
round_26_model_shared: 17:04:04:183357
round_26_end: 17:04:04:354067
round_27_start: 17:04:04:354112
round_27_model_trained: 17:04:04:366668
round_27_model_shared: 17:04:04:374554
round_27_end: 17:04:04:543738
round_28_start: 17:04:04:543786
round_28_model_trained: 17:04:04:556445
round_28_model_shared: 17:04:04:564866
round_28_end: 17:04:04:738337
round_29_start: 17:04:04:738385
round_29_model_trained: 17:04:04:751385
round_29_model_shared: 17:04:04:760484
round_29_end: 17:04:04:936805
round_30_start: 17:04:04:936859
round_30_model_trained: 17:04:04:949134
round_30_model_shared: 17:04:04:956837
round_30_end: 17:04:05:145534
round_31_start: 17:04:05:145584
round_31_model_trained: 17:04:05:158395
round_31_model_shared: 17:04:05:166952
round_31_end: 17:04:05:351543
round_32_start: 17:04:05:351586
round_32_model_trained: 17:04:05:364158
round_32_model_shared: 17:04:05:372080
round_32_end: 17:04:05:545318
round_33_start: 17:04:05:545366
round_33_model_trained: 17:04:05:558561
round_33_model_shared: 17:04:05:566136
round_33_end: 17:04:05:733113
round_34_start: 17:04:05:733161
round_34_model_trained: 17:04:05:745962
round_34_model_shared: 17:04:05:753735
round_34_end: 17:04:05:926653
round_35_start: 17:04:05:926696
round_35_model_trained: 17:04:05:939347
round_35_model_shared: 17:04:05:947173
round_35_end: 17:04:06:118892
round_36_start: 17:04:06:118940
round_36_model_trained: 17:04:06:131558
round_36_model_shared: 17:04:06:139770
round_36_end: 17:04:06:308674
round_37_start: 17:04:06:308723
round_37_model_trained: 17:04:06:321243
round_37_model_shared: 17:04:06:329494
round_37_end: 17:04:06:499875
round_38_start: 17:04:06:499919
round_38_model_trained: 17:04:06:513037
round_38_model_shared: 17:04:06:520977
round_38_end: 17:04:06:697374
round_39_start: 17:04:06:697419
round_39_model_trained: 17:04:06:709961
round_39_model_shared: 17:04:06:718004
round_39_end: 17:04:06:893269
round_40_start: 17:04:06:893316
round_40_model_trained: 17:04:06:906855
round_40_model_shared: 17:04:06:914452
round_40_end: 17:04:07:074626
round_41_start: 17:04:07:074669
round_41_model_trained: 17:04:07:087530
round_41_model_shared: 17:04:07:096088
round_41_end: 17:04:07:265669
round_42_start: 17:04:07:265715
round_42_model_trained: 17:04:07:278361
round_42_model_shared: 17:04:07:288504
round_42_end: 17:04:07:457232
round_43_start: 17:04:07:457293
round_43_model_trained: 17:04:07:469971
round_43_model_shared: 17:04:07:477401
round_43_end: 17:04:07:668310
round_44_start: 17:04:07:668355
round_44_model_trained: 17:04:07:680953
round_44_model_shared: 17:04:07:688342
round_44_end: 17:04:07:864054
round_45_start: 17:04:07:864101
round_45_model_trained: 17:04:07:877606
round_45_model_shared: 17:04:07:885589
round_45_end: 17:04:08:055328
round_46_start: 17:04:08:055370
round_46_model_trained: 17:04:08:068416
round_46_model_shared: 17:04:08:076705
round_46_end: 17:04:08:244829
round_47_start: 17:04:08:244873
round_47_model_trained: 17:04:08:256780
round_47_model_shared: 17:04:08:266009
round_47_end: 17:04:08:434552
round_48_start: 17:04:08:434597
round_48_model_trained: 17:04:08:447859
round_48_model_shared: 17:04:08:456814
round_48_end: 17:04:08:625543
round_49_start: 17:04:08:625586
round_49_model_trained: 17:04:08:638412
round_49_model_shared: 17:04:08:646316
round_49_end: 17:04:08:817432
round_50_start: 17:04:08:817476
round_50_model_trained: 17:04:08:830399
round_50_model_shared: 17:04:08:838830
round_50_end: 17:04:09:009548
round_51_start: 17:04:09:009591
round_51_model_trained: 17:04:09:022074
round_51_model_shared: 17:04:09:030380
round_51_end: 17:04:09:201871
round_52_start: 17:04:09:201917
round_52_model_trained: 17:04:09:214770
round_52_model_shared: 17:04:09:222715
round_52_end: 17:04:09:393807
round_53_start: 17:04:09:393851
round_53_model_trained: 17:04:09:406556
round_53_model_shared: 17:04:09:414907
round_53_end: 17:04:09:589063
round_54_start: 17:04:09:589107
round_54_model_trained: 17:04:09:601795
round_54_model_shared: 17:04:09:609983
round_54_end: 17:04:09:777427
round_55_start: 17:04:09:777476
round_55_model_trained: 17:04:09:790138
round_55_model_shared: 17:04:09:798527
round_55_end: 17:04:09:972537
round_56_start: 17:04:09:972581
round_56_model_trained: 17:04:09:985283
round_56_model_shared: 17:04:09:993292
round_56_end: 17:04:10:164542
round_57_start: 17:04:10:164585
round_57_model_trained: 17:04:10:177463
round_57_model_shared: 17:04:10:185374
round_57_end: 17:04:10:362784
round_58_start: 17:04:10:362829
round_58_model_trained: 17:04:10:375655
round_58_model_shared: 17:04:10:384146
round_58_end: 17:04:10:553428
round_59_start: 17:04:10:553474
round_59_model_trained: 17:04:10:565858
round_59_model_shared: 17:04:10:574216
round_59_end: 17:04:10:746379
round_60_start: 17:04:10:746425
round_60_model_trained: 17:04:10:758913
round_60_model_shared: 17:04:10:766970
round_60_end: 17:04:10:937967
round_61_start: 17:04:10:938010
round_61_model_trained: 17:04:10:950538
round_61_model_shared: 17:04:10:959023
round_61_end: 17:04:11:130756
round_62_start: 17:04:11:130803
round_62_model_trained: 17:04:11:143637
round_62_model_shared: 17:04:11:151465
round_62_end: 17:04:11:324703
round_63_start: 17:04:11:324751
round_63_model_trained: 17:04:11:337481
round_63_model_shared: 17:04:11:345347
round_63_end: 17:04:11:516250
round_64_start: 17:04:11:516301
round_64_model_trained: 17:04:11:529742
round_64_model_shared: 17:04:11:538081
round_64_end: 17:04:11:709995
round_65_start: 17:04:11:710037
round_65_model_trained: 17:04:11:722474
round_65_model_shared: 17:04:11:730387
round_65_end: 17:04:11:898188
round_66_start: 17:04:11:898231
round_66_model_trained: 17:04:11:910850
round_66_model_shared: 17:04:11:918479
round_66_end: 17:04:12:086070
round_67_start: 17:04:12:086115
round_67_model_trained: 17:04:12:098591
round_67_model_shared: 17:04:12:106440
round_67_end: 17:04:12:279716
round_68_start: 17:04:12:279777
round_68_model_trained: 17:04:12:293879
round_68_model_shared: 17:04:12:302421
round_68_end: 17:04:12:467728
round_69_start: 17:04:12:467778
round_69_model_trained: 17:04:12:480466
round_69_model_shared: 17:04:12:488428
round_69_end: 17:04:12:659546
round_70_start: 17:04:12:659591
round_70_model_trained: 17:04:12:672013
round_70_model_shared: 17:04:12:680282
round_70_end: 17:04:12:850506
round_71_start: 17:04:12:850553
round_71_model_trained: 17:04:12:863998
round_71_model_shared: 17:04:12:872813
round_71_end: 17:04:13:039398
round_72_start: 17:04:13:039445
round_72_model_trained: 17:04:13:052382
round_72_model_shared: 17:04:13:060435
round_72_end: 17:04:13:232434
round_73_start: 17:04:13:232486
round_73_model_trained: 17:04:13:245728
round_73_model_shared: 17:04:13:253440
round_73_end: 17:04:13:416265
round_74_start: 17:04:13:416309
round_74_model_trained: 17:04:13:429436
round_74_model_shared: 17:04:13:437488
round_74_end: 17:04:13:607539
round_75_start: 17:04:13:607582
round_75_model_trained: 17:04:13:620623
round_75_model_shared: 17:04:13:629546
round_75_end: 17:04:13:799840
round_76_start: 17:04:13:799887
round_76_model_trained: 17:04:13:812865
round_76_model_shared: 17:04:13:820924
round_76_end: 17:04:13:991576
round_77_start: 17:04:13:991621
round_77_model_trained: 17:04:14:004721
round_77_model_shared: 17:04:14:013415
round_77_end: 17:04:14:184749
round_78_start: 17:04:14:184800
round_78_model_trained: 17:04:14:198171
round_78_model_shared: 17:04:14:206330
round_78_end: 17:04:14:377661
round_79_start: 17:04:14:377711
round_79_model_trained: 17:04:14:390188
round_79_model_shared: 17:04:14:398287
round_79_end: 17:04:14:568831
round_80_start: 17:04:14:568875
round_80_model_trained: 17:04:14:581468
round_80_model_shared: 17:04:14:590019
round_80_end: 17:04:14:764237
round_81_start: 17:04:14:764280
round_81_model_trained: 17:04:14:777035
round_81_model_shared: 17:04:14:785474
round_81_end: 17:04:14:956688
round_82_start: 17:04:14:956732
round_82_model_trained: 17:04:14:969396
round_82_model_shared: 17:04:14:977974
round_82_end: 17:04:15:148019
round_83_start: 17:04:15:148067
round_83_model_trained: 17:04:15:161203
round_83_model_shared: 17:04:15:169417
round_83_end: 17:04:15:336269
round_84_start: 17:04:15:336316
round_84_model_trained: 17:04:15:349282
round_84_model_shared: 17:04:15:357289
round_84_end: 17:04:15:526603
round_85_start: 17:04:15:526651
round_85_model_trained: 17:04:15:539251
round_85_model_shared: 17:04:15:546838
round_85_end: 17:04:15:727991
round_86_start: 17:04:15:728036
round_86_model_trained: 17:04:15:741274
round_86_model_shared: 17:04:15:749502
round_86_end: 17:04:15:919342
round_87_start: 17:04:15:919388
round_87_model_trained: 17:04:15:932009
round_87_model_shared: 17:04:15:940251
round_87_end: 17:04:16:109155
round_88_start: 17:04:16:109203
round_88_model_trained: 17:04:16:121988
round_88_model_shared: 17:04:16:130464
round_88_end: 17:04:16:302350
round_89_start: 17:04:16:302401
round_89_model_trained: 17:04:16:314767
round_89_model_shared: 17:04:16:322978
round_89_end: 17:04:16:493557
round_90_start: 17:04:16:493607
round_90_model_trained: 17:04:16:506057
round_90_model_shared: 17:04:16:514167
round_90_end: 17:04:16:682349
round_91_start: 17:04:16:682393
round_91_model_trained: 17:04:16:694754
round_91_model_shared: 17:04:16:702746
round_91_end: 17:04:16:876141
round_92_start: 17:04:16:876190
round_92_model_trained: 17:04:16:888763
round_92_model_shared: 17:04:16:896776
round_92_end: 17:04:17:065929
round_93_start: 17:04:17:065978
round_93_model_trained: 17:04:17:078499
round_93_model_shared: 17:04:17:086976
round_93_end: 17:04:17:255967
round_94_start: 17:04:17:256013
round_94_model_trained: 17:04:17:267800
round_94_model_shared: 17:04:17:276232
round_94_end: 17:04:17:447663
round_95_start: 17:04:17:447710
round_95_model_trained: 17:04:17:460470
round_95_model_shared: 17:04:17:468239
round_95_end: 17:04:17:668801
round_96_start: 17:04:17:668848
round_96_model_trained: 17:04:17:681887
round_96_model_shared: 17:04:17:690160
round_96_end: 17:04:17:862891
round_97_start: 17:04:17:862938
round_97_model_trained: 17:04:17:875887
round_97_model_shared: 17:04:17:883531
round_97_end: 17:04:18:054425
round_98_start: 17:04:18:054469
round_98_model_trained: 17:04:18:067396
round_98_model_shared: 17:04:18:076175
round_98_end: 17:04:18:242059
round_99_start: 17:04:18:242106
round_99_model_trained: 17:04:18:254566
round_99_model_shared: 17:04:18:262773
round_99_end: 17:04:18:429861
round_100_start: 17:04:18:429906
round_100_model_trained: 17:04:18:442570
round_100_model_shared: 17:04:18:450288
round_100_end: 17:04:18:625803
round_101_start: 17:04:18:625846
round_101_model_trained: 17:04:18:638134
round_101_model_shared: 17:04:18:645540
round_101_end: 17:04:18:824222
round_102_start: 17:04:18:824270
round_102_model_trained: 17:04:18:836827
round_102_model_shared: 17:04:18:845087
round_102_end: 17:04:19:011763
round_103_start: 17:04:19:011811
round_103_model_trained: 17:04:19:024313
round_103_model_shared: 17:04:19:032299
round_103_end: 17:04:19:199196
round_104_start: 17:04:19:199243
round_104_model_trained: 17:04:19:211925
round_104_model_shared: 17:04:19:220369
round_104_end: 17:04:19:387078
round_105_start: 17:04:19:387123
round_105_model_trained: 17:04:19:399812
round_105_model_shared: 17:04:19:407718
round_105_end: 17:04:19:577820
round_106_start: 17:04:19:577869
round_106_model_trained: 17:04:19:590559
round_106_model_shared: 17:04:19:598802
round_106_end: 17:04:19:769292
round_107_start: 17:04:19:769336
round_107_model_trained: 17:04:19:782058
round_107_model_shared: 17:04:19:790136
round_107_end: 17:04:19:961468
round_108_start: 17:04:19:961512
round_108_model_trained: 17:04:19:973961
round_108_model_shared: 17:04:19:981890
round_108_end: 17:04:20:152053
round_109_start: 17:04:20:152098
round_109_model_trained: 17:04:20:165084
round_109_model_shared: 17:04:20:173015
round_109_end: 17:04:20:342539
round_110_start: 17:04:20:342584
round_110_model_trained: 17:04:20:355606
round_110_model_shared: 17:04:20:363661
round_110_end: 17:04:20:533102
round_111_start: 17:04:20:533147
round_111_model_trained: 17:04:20:545842
round_111_model_shared: 17:04:20:558628
round_111_end: 17:04:20:724318
round_112_start: 17:04:20:724364
round_112_model_trained: 17:04:20:737380
round_112_model_shared: 17:04:20:745580
round_112_end: 17:04:20:917005
round_113_start: 17:04:20:917053
round_113_model_trained: 17:04:20:929553
round_113_model_shared: 17:04:20:939748
round_113_end: 17:04:21:105475
round_114_start: 17:04:21:105526
round_114_model_trained: 17:04:21:118038
round_114_model_shared: 17:04:21:128091
round_114_end: 17:04:21:294316
round_115_start: 17:04:21:294371
round_115_model_trained: 17:04:21:307565
round_115_model_shared: 17:04:21:316252
round_115_end: 17:04:21:483258
round_116_start: 17:04:21:483302
round_116_model_trained: 17:04:21:496053
round_116_model_shared: 17:04:21:504426
round_116_end: 17:04:21:677078
round_117_start: 17:04:21:677122
round_117_model_trained: 17:04:21:690134
round_117_model_shared: 17:04:21:697979
round_117_end: 17:04:21:865013
round_118_start: 17:04:21:865060
round_118_model_trained: 17:04:21:878334
round_118_model_shared: 17:04:21:886151
round_118_end: 17:04:22:062387
round_119_start: 17:04:22:062433
round_119_model_trained: 17:04:22:075701
round_119_model_shared: 17:04:22:083898
round_119_end: 17:04:22:252409
round_120_start: 17:04:22:252454
round_120_model_trained: 17:04:22:265318
round_120_model_shared: 17:04:22:273668
round_120_end: 17:04:22:443711
round_121_start: 17:04:22:443756
round_121_model_trained: 17:04:22:456294
round_121_model_shared: 17:04:22:464650
round_121_end: 17:04:22:633589
round_122_start: 17:04:22:633639
round_122_model_trained: 17:04:22:646357
round_122_model_shared: 17:04:22:654944
round_122_end: 17:04:22:826299
round_123_start: 17:04:22:826348
round_123_model_trained: 17:04:22:840612
round_123_model_shared: 17:04:22:848144
round_123_end: 17:04:23:022167
round_124_start: 17:04:23:022212
round_124_model_trained: 17:04:23:034780
round_124_model_shared: 17:04:23:042935
round_124_end: 17:04:23:214256
round_125_start: 17:04:23:214303
round_125_model_trained: 17:04:23:226940
round_125_model_shared: 17:04:23:234758
round_125_end: 17:04:23:402138
round_126_start: 17:04:23:402185
round_126_model_trained: 17:04:23:415204
round_126_model_shared: 17:04:23:423130
round_126_end: 17:04:23:587883
round_127_start: 17:04:23:587929
