Starting: 17:47:47:171357
round_1_start: 17:47:49:690471
round_1_model_trained: 17:47:50:049811
round_1_model_shared: 17:47:50:056376
round_1_end: 17:47:50:156889
round_2_start: 17:47:50:156929
round_2_model_trained: 17:47:50:175553
round_2_model_shared: 17:47:50:185575
round_2_end: 17:47:50:277601
round_3_start: 17:47:50:277641
round_3_model_trained: 17:47:50:295271
round_3_model_shared: 17:47:50:316533
round_3_end: 17:47:50:390234
round_4_start: 17:47:50:390282
round_4_model_trained: 17:47:50:408773
round_4_model_shared: 17:47:50:422656
round_4_end: 17:47:50:477604
round_5_start: 17:47:50:477649
round_5_model_trained: 17:47:50:494850
round_5_model_shared: 17:47:50:505452
round_5_end: 17:47:53:103363
round_6_start: 17:47:53:103399
round_6_model_trained: 17:47:53:129734
round_6_model_shared: 17:47:53:141652
round_6_end: 17:47:53:179995
round_7_start: 17:47:53:180026
round_7_model_trained: 17:47:53:191738
round_7_model_shared: 17:47:53:200030
round_7_end: 17:47:53:262407
round_8_start: 17:47:53:262443
round_8_model_trained: 17:47:53:280341
round_8_model_shared: 17:47:53:296531
round_8_end: 17:47:53:343029
round_9_start: 17:47:53:343065
round_9_model_trained: 17:47:53:355274
round_9_model_shared: 17:47:53:365538
round_9_end: 17:47:53:414772
round_10_start: 17:47:53:414800
round_10_model_trained: 17:47:53:426531
round_10_model_shared: 17:47:53:434475
round_10_end: 17:47:55:576097
round_11_start: 17:47:55:576136
round_11_model_trained: 17:47:55:587686
round_11_model_shared: 17:47:55:596099
round_11_end: 17:47:55:653010
round_12_start: 17:47:55:653038
round_12_model_trained: 17:47:55:664176
round_12_model_shared: 17:47:55:675919
round_12_end: 17:47:55:725230
round_13_start: 17:47:55:725266
round_13_model_trained: 17:47:55:742545
round_13_model_shared: 17:47:55:754378
round_13_end: 17:47:55:808302
round_14_start: 17:47:55:808332
round_14_model_trained: 17:47:55:819809
round_14_model_shared: 17:47:55:827326
round_14_end: 17:47:55:893818
round_15_start: 17:47:55:893858
round_15_model_trained: 17:47:55:911957
round_15_model_shared: 17:47:55:922925
round_15_end: 17:47:58:082704
round_16_start: 17:47:58:082772
round_16_model_trained: 17:47:58:099274
round_16_model_shared: 17:47:58:117415
end: 17:47:58:140909
