Starting: 15:39:06:601237
round_1_start: 15:39:06:601265
round_1_received_params: 15:39:31:761426
round_1_aggregation: 15:39:33:856665
round_1_end: 15:39:33:891203
round_2_start: 15:39:33:891255
round_2_received_params: 15:39:34:455505
round_2_aggregation: 15:39:34:914530
round_2_end: 15:39:34:939721
round_3_start: 15:39:34:939782
round_3_received_params: 15:39:35:440718
round_3_aggregation: 15:39:35:654518
round_3_end: 15:39:35:670045
round_4_start: 15:39:35:670089
round_4_received_params: 15:39:36:175129
round_4_aggregation: 15:39:36:263097
round_4_end: 15:39:36:271999
round_5_start: 15:39:36:272032
round_5_received_params: 15:39:36:782525
round_5_aggregation: 15:39:36:806711
round_5_end: 15:39:36:816002
round_6_start: 15:39:36:816032
round_6_received_params: 15:39:37:326967
round_6_aggregation: 15:39:37:426433
round_6_end: 15:39:37:435111
round_7_start: 15:39:37:435160
round_7_received_params: 15:39:37:944238
round_7_aggregation: 15:39:37:966588
round_7_end: 15:39:37:975679
round_8_start: 15:39:37:975709
round_8_received_params: 15:39:38:480757
round_8_aggregation: 15:39:38:557836
round_8_end: 15:39:38:566503
round_9_start: 15:39:38:566546
round_9_received_params: 15:39:39:075443
round_9_aggregation: 15:39:39:186027
round_9_end: 15:39:39:195084
round_10_start: 15:39:39:195123
round_10_received_params: 15:39:39:693545
round_10_aggregation: 15:39:39:721294
round_10_end: 15:39:39:729864
round_11_start: 15:39:39:729910
round_11_received_params: 15:39:40:237456
round_11_aggregation: 15:39:40:287549
round_11_end: 15:39:40:296547
round_12_start: 15:39:40:296591
round_12_received_params: 15:39:40:799003
round_12_aggregation: 15:39:40:871720
round_12_end: 15:39:40:880441
round_13_start: 15:39:40:880489
round_13_received_params: 15:39:41:393814
round_13_aggregation: 15:39:41:433360
round_13_end: 15:39:41:442444
round_14_start: 15:39:41:442489
round_14_received_params: 15:39:41:943198
round_14_aggregation: 15:39:42:007344
round_14_end: 15:39:42:017336
round_15_start: 15:39:42:017381
round_15_received_params: 15:39:42:519484
round_15_aggregation: 15:39:42:541107
round_15_end: 15:39:42:550048
round_16_start: 15:39:42:550076
round_16_received_params: 15:39:43:051180
round_16_aggregation: 15:39:43:074504
round_16_end: 15:39:43:083052
round_17_start: 15:39:43:083094
round_17_received_params: 15:39:43:582315
round_17_aggregation: 15:39:43:610519
round_17_end: 15:39:43:620210
round_18_start: 15:39:43:620242
round_18_received_params: 15:39:44:117054
round_18_aggregation: 15:39:44:144049
round_18_end: 15:39:44:159742
round_19_start: 15:39:44:159792
round_19_received_params: 15:39:44:650086
round_19_aggregation: 15:39:44:671523
round_19_end: 15:39:44:680180
round_20_start: 15:39:44:680211
round_20_received_params: 15:39:45:179460
round_20_aggregation: 15:39:45:201512
round_20_end: 15:39:45:210003
round_21_start: 15:39:45:210033
round_21_received_params: 15:39:45:707654
round_21_aggregation: 15:39:45:729817
round_21_end: 15:39:45:738304
round_22_start: 15:39:45:738333
round_22_received_params: 15:39:46:236859
round_22_aggregation: 15:39:46:258420
round_22_end: 15:39:46:267032
round_23_start: 15:39:46:267072
round_23_received_params: 15:39:46:767965
round_23_aggregation: 15:39:46:791007
round_23_end: 15:39:46:799475
round_24_start: 15:39:46:799505
round_24_received_params: 15:39:47:309844
round_24_aggregation: 15:39:47:333857
round_24_end: 15:39:47:342370
round_25_start: 15:39:47:342401
round_25_received_params: 15:39:47:835610
round_25_aggregation: 15:39:47:857116
round_25_end: 15:39:47:866103
round_26_start: 15:39:47:866144
round_26_received_params: 15:39:48:372593
round_26_aggregation: 15:39:48:435829
round_26_end: 15:39:48:444298
round_27_start: 15:39:48:444328
round_27_received_params: 15:39:48:955190
round_27_aggregation: 15:39:48:977143
round_27_end: 15:39:48:987214
round_28_start: 15:39:48:987265
round_28_received_params: 15:39:49:492449
round_28_aggregation: 15:39:49:514305
round_28_end: 15:39:49:523653
round_29_start: 15:39:49:523684
round_29_received_params: 15:39:50:031637
round_29_aggregation: 15:39:50:053321
round_29_end: 15:39:50:062229
round_30_start: 15:39:50:062264
round_30_received_params: 15:39:50:566361
round_30_aggregation: 15:39:50:589100
round_30_end: 15:39:50:597710
round_31_start: 15:39:50:597740
round_31_received_params: 15:39:51:096343
round_31_aggregation: 15:39:51:118268
round_31_end: 15:39:51:126710
round_32_start: 15:39:51:126738
round_32_received_params: 15:39:51:621548
round_32_aggregation: 15:39:51:643324
round_32_end: 15:39:51:651943
round_33_start: 15:39:51:651987
round_33_received_params: 15:39:52:148371
round_33_aggregation: 15:39:52:192769
round_33_end: 15:39:52:201311
round_34_start: 15:39:52:201354
round_34_received_params: 15:39:52:702755
round_34_aggregation: 15:39:52:766582
round_34_end: 15:39:52:775151
round_35_start: 15:39:52:775180
round_35_received_params: 15:39:53:276420
round_35_aggregation: 15:39:53:298260
round_35_end: 15:39:53:307020
round_36_start: 15:39:53:307050
round_36_received_params: 15:39:53:804958
round_36_aggregation: 15:39:53:910010
round_36_end: 15:39:53:918645
round_37_start: 15:39:53:918691
round_37_received_params: 15:39:54:421234
round_37_aggregation: 15:39:54:443230
round_37_end: 15:39:54:452130
round_38_start: 15:39:54:452161
round_38_received_params: 15:39:54:949236
round_38_aggregation: 15:39:54:970161
round_38_end: 15:39:54:979226
round_39_start: 15:39:54:979256
round_39_received_params: 15:39:55:475016
round_39_aggregation: 15:39:55:496806
round_39_end: 15:39:55:505323
round_40_start: 15:39:55:505366
round_40_received_params: 15:39:56:004679
round_40_aggregation: 15:39:56:067774
round_40_end: 15:39:56:076368
round_41_start: 15:39:56:076415
round_41_received_params: 15:39:56:570465
round_41_aggregation: 15:39:56:635610
round_41_end: 15:39:56:644102
round_42_start: 15:39:56:644131
round_42_received_params: 15:39:57:137334
round_42_aggregation: 15:39:57:194909
round_42_end: 15:39:57:203823
round_43_start: 15:39:57:203870
round_43_received_params: 15:39:57:700624
round_43_aggregation: 15:39:57:772285
round_43_end: 15:39:57:780783
round_44_start: 15:39:57:780814
round_44_received_params: 15:39:58:276640
round_44_aggregation: 15:39:58:333796
round_44_end: 15:39:58:342318
round_45_start: 15:39:58:342348
round_45_received_params: 15:39:58:838065
round_45_aggregation: 15:39:58:897444
round_45_end: 15:39:58:908785
round_46_start: 15:39:58:908832
round_46_received_params: 15:39:59:400010
round_46_aggregation: 15:39:59:422104
round_46_end: 15:39:59:430578
round_47_start: 15:39:59:430625
round_47_received_params: 15:39:59:931484
round_47_aggregation: 15:40:00:019451
round_47_end: 15:40:00:028146
round_48_start: 15:40:00:028193
round_48_received_params: 15:40:00:525968
round_48_aggregation: 15:40:00:547469
round_48_end: 15:40:00:556098
round_49_start: 15:40:00:556129
round_49_received_params: 15:40:01:053779
round_49_aggregation: 15:40:01:076768
round_49_end: 15:40:01:085377
round_50_start: 15:40:01:085420
round_50_received_params: 15:40:01:581614
round_50_aggregation: 15:40:01:603326
round_50_end: 15:40:01:612278
round_51_start: 15:40:01:612311
round_51_received_params: 15:40:02:112294
round_51_aggregation: 15:40:02:133856
round_51_end: 15:40:02:142384
round_52_start: 15:40:02:142430
round_52_received_params: 15:40:02:637850
round_52_aggregation: 15:40:02:660251
round_52_end: 15:40:02:668864
round_53_start: 15:40:02:668894
round_53_received_params: 15:40:03:169419
round_53_aggregation: 15:40:03:190868
round_53_end: 15:40:03:199591
round_54_start: 15:40:03:199636
round_54_received_params: 15:40:03:691920
round_54_aggregation: 15:40:03:714269
round_54_end: 15:40:03:723069
round_55_start: 15:40:03:723099
round_55_received_params: 15:40:04:213540
round_55_aggregation: 15:40:04:234487
round_55_end: 15:40:04:242963
round_56_start: 15:40:04:242992
round_56_received_params: 15:40:04:742170
round_56_aggregation: 15:40:04:763558
round_56_end: 15:40:04:772384
round_57_start: 15:40:04:772416
round_57_received_params: 15:40:05:264924
round_57_aggregation: 15:40:05:286074
round_57_end: 15:40:05:294623
round_58_start: 15:40:05:294653
round_58_received_params: 15:40:05:787342
round_58_aggregation: 15:40:05:808551
round_58_end: 15:40:05:817204
round_59_start: 15:40:05:817293
round_59_received_params: 15:40:06:312023
round_59_aggregation: 15:40:06:334889
round_59_end: 15:40:06:343455
round_60_start: 15:40:06:343484
