Starting: 08:50:05:086116
round_1_start: 08:50:05:086158
round_1_model_trained: 08:50:09:468906
round_1_model_shared: 08:50:09:476561
round_1_received_params_1: 08:50:11:877047
round_1_end: 08:50:11:877297
round_2_start: 08:50:11:877318
round_2_model_trained: 08:50:12:303802
round_2_model_shared: 08:50:12:310899
round_2_received_params_1: 08:50:12:372167
round_2_end: 08:50:12:372333
round_3_start: 08:50:12:372351
round_3_model_trained: 08:50:12:797268
round_3_model_shared: 08:50:12:804335
round_3_received_params_1: 08:50:12:868063
round_3_end: 08:50:12:868228
round_4_start: 08:50:12:868245
round_4_model_trained: 08:50:13:292386
round_4_model_shared: 08:50:13:299430
round_4_received_params_1: 08:50:13:361181
round_4_end: 08:50:13:361354
round_5_start: 08:50:13:361373
round_5_model_trained: 08:50:13:788171
round_5_model_shared: 08:50:13:795279
round_5_received_params_1: 08:50:13:855588
round_5_end: 08:50:13:855760
round_6_start: 08:50:13:855778
round_6_model_trained: 08:50:14:281024
round_6_model_shared: 08:50:14:288123
round_6_received_params_1: 08:50:14:352678
round_6_end: 08:50:14:352842
round_7_start: 08:50:14:352860
round_7_model_trained: 08:50:14:777982
round_7_model_shared: 08:50:14:785028
round_7_received_params_1: 08:50:14:849155
round_7_end: 08:50:14:849317
round_8_start: 08:50:14:849336
round_8_model_trained: 08:50:15:273135
round_8_model_shared: 08:50:15:280199
round_8_received_params_1: 08:50:15:342663
round_8_end: 08:50:15:342821
round_9_start: 08:50:15:342839
round_9_model_trained: 08:50:15:766137
round_9_model_shared: 08:50:15:773212
round_9_received_params_1: 08:50:15:839498
round_9_end: 08:50:15:839657
round_10_start: 08:50:15:839674
round_10_model_trained: 08:50:16:263347
round_10_model_shared: 08:50:16:270417
round_10_received_params_1: 08:50:16:335249
round_10_end: 08:50:16:335407
round_11_start: 08:50:16:335425
round_11_model_trained: 08:50:16:758658
round_11_model_shared: 08:50:16:765703
round_11_received_params_1: 08:50:16:828513
round_11_end: 08:50:16:828672
round_12_start: 08:50:16:828689
round_12_model_trained: 08:50:17:250682
round_12_model_shared: 08:50:17:257775
round_12_received_params_1: 08:50:17:322531
round_12_end: 08:50:17:322689
round_13_start: 08:50:17:322707
round_13_model_trained: 08:50:17:745832
round_13_model_shared: 08:50:17:752886
round_13_received_params_1: 08:50:17:820605
round_13_end: 08:50:17:820764
round_14_start: 08:50:17:820782
round_14_model_trained: 08:50:18:244319
round_14_model_shared: 08:50:18:251392
round_14_received_params_1: 08:50:18:314161
round_14_end: 08:50:18:314321
round_15_start: 08:50:18:314339
round_15_model_trained: 08:50:18:740476
round_15_model_shared: 08:50:18:747622
