Client 5 started! ... 
round_1_aggregation order: [5, 1, 3, 0]
round_187_aggregation order: [5, 1, 3, 6]
round_188_aggregation order: [5, 1, 0, 3]
round_189_aggregation order: [5, 1, 2, 3]
round_190_aggregation order: [5, 1, 3, 4]
round_191_aggregation order: [5, 3, 1, 6]
round_192_aggregation order: [5, 1, 3, 2]
round_193_aggregation order: [5, 1, 3, 6]
round_194_aggregation order: [5, 1, 6, 0]
round_195_aggregation order: [5, 1, 3, 6]
round_196_aggregation order: [5, 1, 3, 6]
round_197_aggregation order: [5, 1, 3, 6]
round_198_aggregation order: [5, 1, 3, 6]
round_199_aggregation order: [5, 6, 1, 3]
round_200_aggregation order: [5, 1, 0, 3]
round_201_aggregation order: [5, 1, 6, 3]
round_202_aggregation order: [5, 1, 3, 2]
round_203_aggregation order: [5, 3, 6, 1]
round_204_aggregation order: [5, 3, 1, 6]
round_205_aggregation order: [5, 1, 3, 2]
round_206_aggregation order: [5, 1, 3, 6]
round_207_aggregation order: [5, 0, 1, 3]
round_208_aggregation order: [5, 3, 6, 0]
round_209_aggregation order: [5, 3, 0, 1]
round_210_aggregation order: [5, 0, 1, 3]
round_211_aggregation order: [5, 0, 1, 3]
round_212_aggregation order: [5, 1, 3, 0]
round_213_aggregation order: [5, 1, 3, 6]
round_214_aggregation order: [5, 0, 1, 3]
round_215_aggregation order: [5, 1, 3, 6]
round_216_aggregation order: [5, 0, 1, 3]
round_217_aggregation order: [5, 1, 3, 6]
round_218_aggregation order: [5, 1, 3, 6]
round_219_aggregation order: [5, 1, 2, 3]
round_220_aggregation order: [5, 1, 3, 6]
round_221_aggregation order: [5, 3, 1, 2]
round_222_aggregation order: [5, 1, 6, 3]
round_223_aggregation order: [5, 1, 3, 6]
round_224_aggregation order: [5, 1, 3, 6]
round_225_aggregation order: [5, 1, 3, 6]
round_226_aggregation order: [5, 1, 3, 6]
round_227_aggregation order: [5, 1, 3, 6]
round_228_aggregation order: [5, 1, 3, 6]
round_229_aggregation order: [5, 3, 1, 6]
round_230_aggregation order: [5, 1, 3, 6]
round_231_aggregation order: [5, 1, 3, 0]
round_232_aggregation order: [5, 3, 1, 0]
round_233_aggregation order: [5, 1, 6, 3]
round_234_aggregation order: [5, 1, 6, 3]
round_235_aggregation order: [5, 1, 3, 6]
round_236_aggregation order: [5, 1, 3, 0]
round_237_aggregation order: [5, 3, 6, 0]
round_238_aggregation order: [5, 0, 1, 3]
round_239_aggregation order: [5, 1, 3, 0]
round_240_aggregation order: [5, 3, 1, 6]
round_241_aggregation order: [5, 3, 1, 2]
round_242_aggregation order: [5, 3, 1, 6]
round_243_aggregation order: [5, 0, 3, 4]
round_244_aggregation order: [5, 1, 3, 6]
round_245_aggregation order: [5, 1, 3, 6]
round_246_aggregation order: [5, 3, 6, 1]
round_247_aggregation order: [5, 0, 1, 3]
round_248_aggregation order: [5, 1, 3, 6]
round_249_aggregation order: [5, 3, 1, 6]
round_250_aggregation order: [5, 1, 0, 3]
round_251_aggregation order: [5, 1, 3, 6]
round_252_aggregation order: [5, 1, 3, 0]
round_253_aggregation order: [5, 1, 6, 3]
round_254_aggregation order: [5, 1, 3, 6]
round_255_aggregation order: [5, 1, 3, 6]
round_256_aggregation order: [5, 1, 0, 3]
round_257_aggregation order: [5, 1, 3, 6]
round_258_aggregation order: [5, 0, 3, 1]
round_259_aggregation order: [5, 3, 1, 6]
round_260_aggregation order: [5, 1, 3, 0]
Client 5 connected to client 0 !
Client 5 connected to client 1 !
Client 5 connected to client 2 !
Client 5 connected to client 3 !
Client 5 connected to client 4 !
Client 5 connected to client 6 !
client connected to neighbors!
Client 5 initialized! ...
Client 5 started Training! ... 
Loss = 2.3171772956848145, Accuracy = 0.1875
dict_keys([(5, '11:40:50:354430'), (0, '11:40:51:584455'), (1, '11:40:51:611413'), (3, '11:40:51:956273'), (-1, '11:40:51:970627'), (-2, '11:40:51:970627'), (-3, '11:40:51:970627')])
round 1 finished 11:40:52:868441
Loss = 2.2479186058044434, Accuracy = 0.21875
dict_keys([(5, '11:40:52:868474'), (6, '11:40:52:909589'), (1, '11:40:52:918022'), (3, '11:40:53:178772'), (-1, '11:40:53:224114'), (-2, '11:40:53:224114'), (-3, '11:40:53:224114')])
round 2 finished 11:40:54:390207
Loss = 2.2267255783081055, Accuracy = 0.25
dict_keys([(5, '11:40:54:390234'), (1, '11:40:54:424537'), (3, '11:40:54:433005'), (6, '11:40:54:437221'), (-1, '11:40:54:498374'), (-2, '11:40:54:498374'), (-3, '11:40:54:498374')])
round 3 finished 11:40:55:772829
Loss = 2.1884665489196777, Accuracy = 0.3046875
dict_keys([(5, '11:40:55:772856'), (0, '11:40:55:797754'), (1, '11:40:55:805241'), (3, '11:40:55:810183'), (-1, '11:40:55:840938'), (-2, '11:40:55:840938'), (-3, '11:40:55:840938')])
round 4 finished 11:40:56:794805
Loss = 2.1002683639526367, Accuracy = 0.34375
dict_keys([(5, '11:40:56:794838'), (1, '11:40:56:823982'), (3, '11:40:56:832837'), (0, '11:40:57:117852'), (-1, '11:40:57:117852'), (-2, '11:40:57:117852'), (-3, '11:40:57:117852')])
round 5 finished 11:40:58:071654
Loss = 2.0950138568878174, Accuracy = 0.359375
dict_keys([(5, '11:40:58:071692'), (1, '11:40:58:118986'), (3, '11:40:58:172257'), (6, '11:40:58:412773'), (-1, '11:40:58:425709'), (-2, '11:40:58:425709'), (-3, '11:40:58:425709')])
round 6 finished 11:40:59:420968
Loss = 2.0764613151550293, Accuracy = 0.375
dict_keys([(5, '11:40:59:421003'), (6, '11:40:59:459258'), (0, '11:40:59:482315'), (1, '11:40:59:714417'), (-1, '11:40:59:723087'), (-2, '11:40:59:723087'), (-3, '11:40:59:723087')])
round 7 finished 11:41:00:949945
Loss = 1.9995931386947632, Accuracy = 0.65625
dict_keys([(5, '11:41:00:949973'), (1, '11:41:00:984741'), (6, '11:41:00:997609'), (3, '11:41:01:002861'), (-1, '11:41:01:002861'), (-2, '11:41:01:002861'), (-3, '11:41:01:002861')])
round 8 finished 11:41:01:909303
Loss = 1.9224849939346313, Accuracy = 0.703125
dict_keys([(5, '11:41:01:909333'), (1, '11:41:01:985643'), (0, '11:41:02:226408'), (3, '11:41:02:272786'), (-1, '11:41:02:272786'), (-2, '11:41:02:272786'), (-3, '11:41:02:272786')])
round 9 finished 11:41:03:268310
Loss = 1.9312260150909424, Accuracy = 0.671875
dict_keys([(5, '11:41:03:268346'), (1, '11:41:03:302823'), (3, '11:41:03:327301'), (6, '11:41:03:547932'), (-1, '11:41:03:577804'), (-2, '11:41:03:577804'), (-3, '11:41:03:577804')])
round 10 finished 11:41:04:598473
Loss = 1.8475160598754883, Accuracy = 0.8203125
dict_keys([(5, '11:41:04:598502'), (3, '11:41:04:639501'), (0, '11:41:04:856510'), (1, '11:41:04:865111'), (-1, '11:41:04:865111'), (-2, '11:41:04:865111'), (-3, '11:41:04:865111')])
round 11 finished 11:41:06:135190
Loss = 1.8483384847640991, Accuracy = 0.765625
dict_keys([(5, '11:41:06:135215'), (1, '11:41:06:193985'), (3, '11:41:06:215934'), (6, '11:41:06:226361'), (-1, '11:41:06:226361'), (-2, '11:41:06:226361'), (-3, '11:41:06:226361')])
round 12 finished 11:41:07:130328
Loss = 1.794525146484375, Accuracy = 0.84375
dict_keys([(5, '11:41:07:130362'), (1, '11:41:07:166397'), (3, '11:41:07:184216'), (4, '11:41:07:434636'), (-1, '11:41:07:434636'), (-2, '11:41:07:434636'), (-3, '11:41:07:434636')])
round 13 finished 11:41:08:706266
Loss = 1.7347230911254883, Accuracy = 0.8828125
dict_keys([(5, '11:41:08:706301'), (1, '11:41:08:777532'), (3, '11:41:08:797180'), (6, '11:41:08:839656'), (-1, '11:41:08:839656'), (-2, '11:41:08:839656'), (-3, '11:41:08:839656')])
round 14 finished 11:41:09:741604
Loss = 1.7605223655700684, Accuracy = 0.8203125
dict_keys([(5, '11:41:09:741631'), (0, '11:41:09:774872'), (1, '11:41:09:826790'), (3, '11:41:10:029116'), (-1, '11:41:10:051200'), (-2, '11:41:10:051200'), (-3, '11:41:10:051200')])
round 15 finished 11:41:11:334116
Loss = 1.7539020776748657, Accuracy = 0.8046875
dict_keys([(5, '11:41:11:334150'), (1, '11:41:11:371388'), (3, '11:41:11:382175'), (6, '11:41:11:393259'), (-1, '11:41:11:393259'), (-2, '11:41:11:393259'), (-3, '11:41:11:393259')])
round 16 finished 11:41:12:293770
Loss = 1.6834125518798828, Accuracy = 0.8671875
dict_keys([(5, '11:41:12:293801'), (3, '11:41:12:337268'), (0, '11:41:12:379335'), (1, '11:41:12:670473'), (-1, '11:41:12:670473'), (-2, '11:41:12:670473'), (-3, '11:41:12:670473')])
round 17 finished 11:41:13:676542
Loss = 1.6873180866241455, Accuracy = 0.859375
dict_keys([(5, '11:41:13:676579'), (1, '11:41:13:704846'), (3, '11:41:13:719422'), (0, '11:41:13:951577'), (-1, '11:41:13:951577'), (-2, '11:41:13:951577'), (-3, '11:41:13:951577')])
round 18 finished 11:41:15:000726
Loss = 1.6876773834228516, Accuracy = 0.859375
dict_keys([(5, '11:41:15:000752'), (1, '11:41:15:032254'), (3, '11:41:15:299789'), (0, '11:41:15:308229'), (-1, '11:41:15:308229'), (-2, '11:41:15:308229'), (-3, '11:41:15:308229')])
round 19 finished 11:41:16:309302
Loss = 1.7017953395843506, Accuracy = 0.734375
dict_keys([(5, '11:41:16:309338'), (3, '11:41:16:355103'), (6, '11:41:16:359767'), (1, '11:41:16:579750'), (-1, '11:41:16:599859'), (-2, '11:41:16:599859'), (-3, '11:41:16:599859')])
round 20 finished 11:41:17:589077
Loss = 1.7090613842010498, Accuracy = 0.7734375
dict_keys([(5, '11:41:17:589184'), (0, '11:41:17:626142'), (1, '11:41:17:636316'), (3, '11:41:17:645046'), (-1, '11:41:17:899413'), (-2, '11:41:17:899413'), (-3, '11:41:17:899413')])
round 21 finished 11:41:19:163132
Loss = 1.782554030418396, Accuracy = 0.6875
dict_keys([(5, '11:41:19:163161'), (3, '11:41:19:207911'), (6, '11:41:19:268180'), (1, '11:41:19:273589'), (-1, '11:41:19:273589'), (-2, '11:41:19:273589'), (-3, '11:41:19:273589')])
round 22 finished 11:41:20:151868
Loss = 1.6622979640960693, Accuracy = 0.8046875
dict_keys([(5, '11:41:20:151891'), (3, '11:41:20:178197'), (0, '11:41:20:199969'), (1, '11:41:20:222174'), (-1, '11:41:20:486264'), (-2, '11:41:20:486264'), (-3, '11:41:20:486264')])
round 23 finished 11:41:21:385953
Loss = 1.6759204864501953, Accuracy = 0.7421875
dict_keys([(5, '11:41:21:385984'), (1, '11:41:21:423363'), (3, '11:41:21:446226'), (4, '11:41:21:458540'), (-1, '11:41:21:755012'), (-2, '11:41:21:755012'), (-3, '11:41:21:755012')])
round 24 finished 11:41:23:022116
Loss = 1.6759510040283203, Accuracy = 0.8046875
dict_keys([(5, '11:41:23:022145'), (0, '11:41:23:046639'), (3, '11:41:23:057555'), (1, '11:41:23:078485'), (-1, '11:41:23:078485'), (-2, '11:41:23:078485'), (-3, '11:41:23:078485')])
round 25 finished 11:41:24:344127
Loss = 1.6597353219985962, Accuracy = 0.75
dict_keys([(5, '11:41:24:344155'), (1, '11:41:24:396906'), (3, '11:41:24:407491'), (6, '11:41:24:417943'), (-1, '11:41:24:417943'), (-2, '11:41:24:417943'), (-3, '11:41:24:417943')])
round 26 finished 11:41:25:632612
Loss = 1.6229798793792725, Accuracy = 0.8203125
dict_keys([(5, '11:41:25:632641'), (1, '11:41:25:666221'), (3, '11:41:25:693046'), (4, '11:41:25:707060'), (-1, '11:41:25:707060'), (-2, '11:41:25:707060'), (-3, '11:41:25:707060')])
round 27 finished 11:41:26:583297
Loss = 1.6059263944625854, Accuracy = 0.84375
dict_keys([(5, '11:41:26:583325'), (1, '11:41:26:617855'), (3, '11:41:26:626033'), (6, '11:41:26:911843'), (-1, '11:41:26:934318'), (-2, '11:41:26:934318'), (-3, '11:41:26:934318')])
round 28 finished 11:41:27:891421
Loss = 1.5352470874786377, Accuracy = 0.8671875
dict_keys([(5, '11:41:27:891450'), (0, '11:41:27:923595'), (1, '11:41:27:951173'), (3, '11:41:28:204343'), (-1, '11:41:28:214433'), (-2, '11:41:28:214433'), (-3, '11:41:28:214433')])
round 29 finished 11:41:29:501670
Loss = 1.535370945930481, Accuracy = 0.859375
dict_keys([(5, '11:41:29:501695'), (1, '11:41:29:538371'), (3, '11:41:29:560647'), (6, '11:41:29:582194'), (-1, '11:41:29:582194'), (-2, '11:41:29:582194'), (-3, '11:41:29:582194')])
round 30 finished 11:41:30:495516
Loss = 1.563058853149414, Accuracy = 0.8125
dict_keys([(5, '11:41:30:495547'), (2, '11:41:30:527808'), (3, '11:41:30:545192'), (1, '11:41:30:791838'), (-1, '11:41:30:791838'), (-2, '11:41:30:791838'), (-3, '11:41:30:791838')])
round 31 finished 11:41:31:738204
Loss = 1.5508668422698975, Accuracy = 0.7734375
dict_keys([(5, '11:41:31:738233'), (3, '11:41:31:808959'), (4, '11:41:32:059228'), (1, '11:41:32:131663'), (-1, '11:41:32:131663'), (-2, '11:41:32:131663'), (-3, '11:41:32:131663')])
round 32 finished 11:41:33:019941
Loss = 1.4598712921142578, Accuracy = 0.8671875
dict_keys([(5, '11:41:33:019972'), (6, '11:41:33:143427'), (1, '11:41:33:164393'), (3, '11:41:33:428368'), (-1, '11:41:33:428368'), (-2, '11:41:33:428368'), (-3, '11:41:33:428368')])
round 33 finished 11:41:34:705599
Loss = 1.4903851747512817, Accuracy = 0.8359375
dict_keys([(5, '11:41:34:705627'), (0, '11:41:34:730620'), (1, '11:41:34:735920'), (3, '11:41:34:740460'), (-1, '11:41:34:758823'), (-2, '11:41:34:758823'), (-3, '11:41:34:758823')])
round 34 finished 11:41:35:704151
Loss = 1.4649908542633057, Accuracy = 0.8671875
dict_keys([(5, '11:41:35:704182'), (1, '11:41:35:737745'), (3, '11:41:35:744984'), (6, '11:41:36:012441'), (-1, '11:41:36:021507'), (-2, '11:41:36:021507'), (-3, '11:41:36:021507')])
round 35 finished 11:41:37:264793
Loss = 1.4846256971359253, Accuracy = 0.84375
dict_keys([(5, '11:41:37:264824'), (0, '11:41:37:289469'), (1, '11:41:37:298723'), (6, '11:41:37:311880'), (-1, '11:41:37:345665'), (-2, '11:41:37:345665'), (-3, '11:41:37:345665')])
round 36 finished 11:41:38:226186
Loss = 1.3829721212387085, Accuracy = 0.90625
dict_keys([(5, '11:41:38:226217'), (1, '11:41:38:329553'), (2, '11:41:38:397396'), (3, '11:41:38:634431'), (-1, '11:41:38:652287'), (-2, '11:41:38:652287'), (-3, '11:41:38:652287')])
round 37 finished 11:41:39:637457
Loss = 1.3880667686462402, Accuracy = 0.859375
dict_keys([(5, '11:41:39:637489'), (3, '11:41:39:710707'), (6, '11:41:39:946274'), (1, '11:41:39:963127'), (-1, '11:41:39:963127'), (-2, '11:41:39:963127'), (-3, '11:41:39:963127')])
round 38 finished 11:41:40:906011
Loss = 1.4740732908248901, Accuracy = 0.8203125
dict_keys([(5, '11:41:40:906043'), (6, '11:41:40:963188'), (0, '11:41:41:055344'), (1, '11:41:41:257922'), (-1, '11:41:41:315789'), (-2, '11:41:41:315789'), (-3, '11:41:41:315789')])
round 39 finished 11:41:42:241079
Loss = 1.4368736743927002, Accuracy = 0.8359375
dict_keys([(5, '11:41:42:241110'), (1, '11:41:42:285391'), (0, '11:41:42:295369'), (3, '11:41:42:573113'), (-1, '11:41:42:573113'), (-2, '11:41:42:573113'), (-3, '11:41:42:573113')])
round 40 finished 11:41:43:821627
Loss = 1.4217993021011353, Accuracy = 0.8515625
dict_keys([(5, '11:41:43:821655'), (1, '11:41:43:846695'), (3, '11:41:43:860522'), (0, '11:41:43:887282'), (-1, '11:41:43:887282'), (-2, '11:41:43:887282'), (-3, '11:41:43:887282')])
round 41 finished 11:41:44:850780
Loss = 1.3823379278182983, Accuracy = 0.875
dict_keys([(5, '11:41:44:850811'), (1, '11:41:44:892406'), (3, '11:41:45:187858'), (6, '11:41:45:223674'), (-1, '11:41:45:223674'), (-2, '11:41:45:223674'), (-3, '11:41:45:223674')])
round 42 finished 11:41:46:124382
Loss = 1.4256590604782104, Accuracy = 0.796875
dict_keys([(5, '11:41:46:124413'), (4, '11:41:46:197975'), (3, '11:41:46:205365'), (1, '11:41:46:497001'), (-1, '11:41:46:497001'), (-2, '11:41:46:497001'), (-3, '11:41:46:497001')])
round 43 finished 11:41:47:400267
Loss = 1.3208448886871338, Accuracy = 0.8828125
dict_keys([(5, '11:41:47:400293'), (0, '11:41:47:456789'), (1, '11:41:47:492355'), (3, '11:41:47:502427'), (-1, '11:41:47:800264'), (-2, '11:41:47:800264'), (-3, '11:41:47:800264')])
round 44 finished 11:41:49:077963
Loss = 1.3695615530014038, Accuracy = 0.8203125
dict_keys([(5, '11:41:49:077993'), (1, '11:41:49:103221'), (3, '11:41:49:118571'), (6, '11:41:49:133533'), (-1, '11:41:49:138791'), (-2, '11:41:49:138791'), (-3, '11:41:49:138791')])
round 45 finished 11:41:50:072821
Loss = 1.3172494173049927, Accuracy = 0.8828125
dict_keys([(5, '11:41:50:072850'), (1, '11:41:50:099693'), (0, '11:41:50:117822'), (3, '11:41:50:404948'), (-1, '11:41:50:404948'), (-2, '11:41:50:404948'), (-3, '11:41:50:404948')])
round 46 finished 11:41:51:294278
Loss = 1.2931879758834839, Accuracy = 0.8828125
dict_keys([(5, '11:41:51:294309'), (6, '11:41:51:346303'), (3, '11:41:51:407051'), (1, '11:41:51:678664'), (-1, '11:41:51:678664'), (-2, '11:41:51:678664'), (-3, '11:41:51:678664')])
round 47 finished 11:41:52:548881
Loss = 1.3546663522720337, Accuracy = 0.84375
dict_keys([(5, '11:41:52:548912'), (3, '11:41:52:628476'), (1, '11:41:52:639079'), (0, '11:41:52:659164'), (-1, '11:41:52:967991'), (-2, '11:41:52:967991'), (-3, '11:41:52:967991')])
round 48 finished 11:41:54:266726
Loss = 1.3483368158340454, Accuracy = 0.7421875
dict_keys([(5, '11:41:54:266752'), (1, '11:41:54:303513'), (3, '11:41:54:333303'), (6, '11:41:54:343954'), (-1, '11:41:54:343954'), (-2, '11:41:54:343954'), (-3, '11:41:54:343954')])
round 49 finished 11:41:55:225416
Loss = 1.3394808769226074, Accuracy = 0.84375
dict_keys([(5, '11:41:55:225444'), (4, '11:41:55:258687'), (3, '11:41:55:276038'), (1, '11:41:55:583923'), (-1, '11:41:55:583923'), (-2, '11:41:55:583923'), (-3, '11:41:55:583923')])
round 50 finished 11:41:56:851992
Loss = 1.231202483177185, Accuracy = 0.890625
dict_keys([(5, '11:41:56:852017'), (1, '11:41:56:886165'), (3, '11:41:56:896824'), (6, '11:41:56:918216'), (-1, '11:41:56:918216'), (-2, '11:41:56:918216'), (-3, '11:41:56:918216')])
round 51 finished 11:41:57:831199
Loss = 1.231215238571167, Accuracy = 0.8515625
dict_keys([(5, '11:41:57:831287'), (6, '11:41:57:896196'), (3, '11:41:58:157382'), (1, '11:41:58:184407'), (-1, '11:41:58:184407'), (-2, '11:41:58:184407'), (-3, '11:41:58:184407')])
round 52 finished 11:41:59:473005
Loss = 1.2754175662994385, Accuracy = 0.8515625
