Client 6 started! ... 
round_1_aggregation order: [6, 1, 3, 5]
round_63_aggregation order: [6, 1, 3, 5]
round_64_aggregation order: [6, 1, 3, 5]
round_65_aggregation order: [6, 1, 3, 0]
round_66_aggregation order: [6, 1, 5, 0]
round_67_aggregation order: [6, 1, 3, 5]
round_68_aggregation order: [6, 1, 3, 5]
round_69_aggregation order: [6, 1, 3, 5]
round_70_aggregation order: [6, 1, 0, 3]
round_71_aggregation order: [6, 3, 1, 4]
round_72_aggregation order: [6, 1, 3, 5]
round_73_aggregation order: [6, 0, 1, 3]
round_74_aggregation order: [6, 1, 3, 5]
round_75_aggregation order: [6, 1, 3, 5]
round_76_aggregation order: [6, 1, 3, 5]
round_77_aggregation order: [6, 1, 3, 5]
round_78_aggregation order: [6, 1, 3, 5]
round_79_aggregation order: [6, 3, 1, 4]
round_80_aggregation order: [6, 3, 5, 0]
round_81_aggregation order: [6, 1, 5, 0]
round_82_aggregation order: [6, 0, 1, 3]
round_83_aggregation order: [6, 5, 0, 1]
round_84_aggregation order: [6, 0, 1, 3]
round_85_aggregation order: [6, 1, 3, 5]
round_86_aggregation order: [6, 1, 3, 4]
round_87_aggregation order: [6, 1, 5, 3]
round_88_aggregation order: [6, 0, 1, 3]
round_89_aggregation order: [6, 1, 5, 0]
round_90_aggregation order: [6, 3, 5, 1]
round_91_aggregation order: [6, 1, 3, 5]
round_92_aggregation order: [6, 1, 2, 3]
round_93_aggregation order: [6, 1, 5, 3]
round_94_aggregation order: [6, 5, 1, 3]
round_95_aggregation order: [6, 1, 3, 0]
round_96_aggregation order: [6, 1, 3, 5]
round_97_aggregation order: [6, 1, 2, 3]
round_98_aggregation order: [6, 1, 3, 5]
round_99_aggregation order: [6, 1, 3, 5]
round_100_aggregation order: [6, 1, 3, 5]
round_101_aggregation order: [6, 0, 1, 2]
round_102_aggregation order: [6, 1, 3, 5]
round_103_aggregation order: [6, 0, 1, 3]
round_104_aggregation order: [6, 1, 3, 5]
round_105_aggregation order: [6, 0, 1, 3]
round_106_aggregation order: [6, 1, 3, 5]
round_107_aggregation order: [6, 3, 5, 0]
round_108_aggregation order: [6, 1, 3, 5]
round_109_aggregation order: [6, 3, 4, 5]
round_110_aggregation order: [6, 0, 1, 3]
round_111_aggregation order: [6, 1, 3, 5]
round_112_aggregation order: [6, 5, 1, 3]
round_113_aggregation order: [6, 1, 3, 5]
round_114_aggregation order: [6, 1, 5, 0]
round_115_aggregation order: [6, 1, 3, 5]
round_116_aggregation order: [6, 0, 1, 3]
round_117_aggregation order: [6, 1, 3, 5]
round_118_aggregation order: [6, 1, 3, 5]
round_119_aggregation order: [6, 0, 1, 3]
round_120_aggregation order: [6, 1, 5, 0]
round_121_aggregation order: [1, 6, 0, 3]
round_122_aggregation order: [6, 0, 1, 5]
round_123_aggregation order: [6, 3, 5, 1]
round_124_aggregation order: [6, 1, 3, 5]
round_125_aggregation order: [6, 1, 3, 5]
round_126_aggregation order: [6, 1, 5, 0]
round_127_aggregation order: [6, 1, 3, 5]
round_128_aggregation order: [6, 1, 5, 2]
round_129_aggregation order: [6, 1, 3, 5]
round_130_aggregation order: [6, 0, 1, 3]
round_131_aggregation order: [6, 0, 1, 3]
round_132_aggregation order: [6, 1, 3, 5]
round_133_aggregation order: [6, 1, 3, 5]
round_134_aggregation order: [6, 1, 3, 5]
round_135_aggregation order: [6, 1, 3, 4]
round_136_aggregation order: [6, 1, 3, 5]
round_137_aggregation order: [6, 0, 1, 2]
round_138_aggregation order: [6, 1, 3, 5]
round_139_aggregation order: [6, 0, 1, 3]
round_140_aggregation order: [6, 1, 3, 5]
round_141_aggregation order: [6, 1, 3, 4]
round_142_aggregation order: [6, 1, 3, 5]
round_143_aggregation order: [6, 1, 3, 5]
round_144_aggregation order: [6, 0, 1, 3]
round_145_aggregation order: [6, 1, 3, 5]
round_146_aggregation order: [6, 1, 5, 0]
round_147_aggregation order: [6, 1, 3, 5]
round_148_aggregation order: [6, 0, 1, 3]
round_149_aggregation order: [6, 1, 3, 5]
round_150_aggregation order: [6, 1, 3, 5]
round_151_aggregation order: [6, 0, 1, 3]
round_152_aggregation order: [6, 0, 1, 3]
round_153_aggregation order: [6, 1, 3, 5]
round_154_aggregation order: [6, 0, 1, 3]
round_155_aggregation order: [6, 1, 3, 5]
round_156_aggregation order: [6, 1, 3, 5]
round_157_aggregation order: [6, 5, 0, 1]
round_158_aggregation order: [6, 1, 3, 5]
round_159_aggregation order: [6, 1, 3, 5]
round_160_aggregation order: [6, 1, 3, 5]
round_161_aggregation order: [6, 1, 5, 3]
round_162_aggregation order: [6, 1, 3, 5]
round_163_aggregation order: [6, 1, 3, 5]
round_164_aggregation order: [6, 0, 1, 3]
round_165_aggregation order: [6, 1, 3, 5]
round_166_aggregation order: [6, 1, 5, 3]
round_167_aggregation order: [6, 3, 5, 1]
round_168_aggregation order: [6, 0, 1, 3]
round_169_aggregation order: [6, 1, 3, 5]
round_170_aggregation order: [6, 1, 3, 4]
round_171_aggregation order: [6, 1, 5, 0]
round_172_aggregation order: [6, 1, 3, 4]
round_173_aggregation order: [6, 1, 3, 5]
round_174_aggregation order: [6, 1, 3, 5]
round_175_aggregation order: [6, 1, 5, 0]
round_176_aggregation order: [6, 1, 3, 5]
round_177_aggregation order: [6, 1, 3, 5]
round_178_aggregation order: [6, 0, 1, 3]
round_179_aggregation order: [6, 1, 3, 5]
round_180_aggregation order: [6, 3, 5, 0]
round_181_aggregation order: [6, 1, 3, 5]
round_182_aggregation order: [6, 1, 3, 4]
round_183_aggregation order: [6, 1, 3, 5]
round_184_aggregation order: [6, 1, 5, 3]
round_185_aggregation order: [6, 3, 0, 1]
round_186_aggregation order: [6, 0, 1, 3]
round_187_aggregation order: [6, 1, 3, 5]
round_188_aggregation order: [6, 1, 3, 5]
round_189_aggregation order: [6, 5, 0, 1]
round_190_aggregation order: [6, 0, 1, 3]
round_191_aggregation order: [6, 1, 3, 5]
round_192_aggregation order: [6, 1, 3, 5]
round_193_aggregation order: [6, 1, 3, 4]
round_194_aggregation order: [6, 1, 3, 5]
round_195_aggregation order: [6, 1, 3, 5]
round_196_aggregation order: [6, 1, 3, 5]
round_197_aggregation order: [6, 1, 3, 5]
round_198_aggregation order: [6, 1, 3, 5]
round_199_aggregation order: [6, 5, 0, 1]
round_200_aggregation order: [6, 0, 1, 3]
round_201_aggregation order: [6, 1, 5, 3]
round_202_aggregation order: [6, 1, 3, 4]
round_203_aggregation order: [6, 5, 1, 3]
round_204_aggregation order: [6, 1, 3, 5]
round_205_aggregation order: [6, 1, 3, 5]
round_206_aggregation order: [6, 1, 3, 5]
round_207_aggregation order: [6, 0, 1, 3]
round_208_aggregation order: [6, 3, 5, 1]
round_209_aggregation order: [6, 3, 5, 0]
round_210_aggregation order: [6, 1, 3, 0]
round_211_aggregation order: [6, 0, 1, 3]
round_212_aggregation order: [6, 1, 3, 5]
round_213_aggregation order: [6, 1, 3, 5]
round_214_aggregation order: [6, 5, 0, 1]
round_215_aggregation order: [6, 1, 5, 2]
round_216_aggregation order: [6, 1, 0, 3]
round_217_aggregation order: [6, 3, 1, 5]
round_218_aggregation order: [3, 6, 1, 5]
round_219_aggregation order: [6, 1, 3, 5]
round_220_aggregation order: [6, 3, 1, 5]
round_221_aggregation order: [6, 1, 2, 3]
round_222_aggregation order: [6, 1, 5, 3]
round_223_aggregation order: [6, 1, 3, 5]
round_224_aggregation order: [6, 1, 3, 5]
round_225_aggregation order: [6, 1, 5, 0]
round_226_aggregation order: [6, 3, 0, 1]
round_227_aggregation order: [6, 1, 3, 5]
round_228_aggregation order: [6, 1, 3, 5]
round_229_aggregation order: [6, 1, 3, 5]
round_230_aggregation order: [6, 0, 1, 3]
round_231_aggregation order: [6, 1, 0, 3]
round_232_aggregation order: [6, 0, 1, 3]
round_233_aggregation order: [6, 5, 1, 3]
round_234_aggregation order: [6, 5, 1, 3]
round_235_aggregation order: [6, 3, 0, 1]
round_236_aggregation order: [6, 0, 1, 3]
round_237_aggregation order: [6, 3, 0, 1]
round_238_aggregation order: [6, 3, 5, 1]
round_239_aggregation order: [6, 1, 3, 5]
round_240_aggregation order: [6, 1, 3, 5]
round_241_aggregation order: [6, 1, 3, 5]
round_242_aggregation order: [6, 3, 5, 1]
round_243_aggregation order: [6, 1, 3, 5]
round_244_aggregation order: [6, 1, 3, 0]
round_245_aggregation order: [6, 1, 3, 5]
round_246_aggregation order: [6, 3, 5, 1]
round_247_aggregation order: [6, 1, 3, 0]
round_248_aggregation order: [6, 1, 3, 5]
round_249_aggregation order: [6, 1, 3, 5]
round_250_aggregation order: [6, 1, 5, 0]
round_251_aggregation order: [6, 1, 3, 5]
round_252_aggregation order: [6, 0, 1, 2]
round_253_aggregation order: [6, 1, 5, 3]
round_254_aggregation order: [6, 1, 3, 5]
round_255_aggregation order: [6, 3, 0, 1]
round_256_aggregation order: [6, 0, 1, 3]
round_257_aggregation order: [6, 1, 3, 5]
round_258_aggregation order: [6, 0, 1, 3]
round_259_aggregation order: [6, 1, 3, 5]
round_260_aggregation order: [6, 0, 1, 3]
Client 6 connected to client 0 !
Client 6 connected to client 1 !
Client 6 connected to client 2 !
Client 6 connected to client 3 !
Client 6 connected to client 4 !
Client 6 connected to client 5 !
client connected to neighbors!
Client 6 initialized! ...
Client 6 started Training! ... 
Loss = 2.390310764312744, Accuracy = 0.171875
dict_keys([(6, '11:40:50:354161'), (1, '11:40:51:984096'), (3, '11:40:51:994930'), (5, '11:40:52:005706'), (-1, '11:40:52:005706'), (-2, '11:40:52:005706'), (-3, '11:40:52:005706')])
round 1 finished 11:40:52:862447
Loss = 2.3415415287017822, Accuracy = 0.1875
dict_keys([(6, '11:40:52:862485'), (5, '11:40:52:901523'), (1, '11:40:52:911267'), (3, '11:40:53:177210'), (-1, '11:40:53:214860'), (-2, '11:40:53:214860'), (-3, '11:40:53:214860')])
round 2 finished 11:40:54:206250
Loss = 2.315605640411377, Accuracy = 0.2734375
dict_keys([(6, '11:40:54:206286'), (1, '11:40:54:240783'), (3, '11:40:54:250447'), (5, '11:40:54:411246'), (-1, '11:40:54:497028'), (-2, '11:40:54:497028'), (-3, '11:40:54:497028')])
round 3 finished 11:40:55:478768
Loss = 2.204982042312622, Accuracy = 0.3671875
dict_keys([(6, '11:40:55:478802'), (0, '11:40:55:517129'), (1, '11:40:55:525303'), (3, '11:40:55:529698'), (-1, '11:40:55:810994'), (-2, '11:40:55:810994'), (-3, '11:40:55:810994')])
round 4 finished 11:40:56:756935
Loss = 2.2803914546966553, Accuracy = 0.1953125
dict_keys([(6, '11:40:56:756966'), (3, '11:40:56:799385'), (1, '11:40:56:808653'), (0, '11:40:57:119379'), (-1, '11:40:57:119379'), (-2, '11:40:57:119379'), (-3, '11:40:57:119379')])
round 5 finished 11:40:58:387611
Loss = 2.301666021347046, Accuracy = 0.15625
dict_keys([(6, '11:40:58:387640'), (1, '11:40:58:417443'), (3, '11:40:58:431141'), (5, '11:40:58:436553'), (-1, '11:40:58:441912'), (-2, '11:40:58:441912'), (-3, '11:40:58:441912')])
round 6 finished 11:40:59:368912
Loss = 2.2665183544158936, Accuracy = 0.2734375
dict_keys([(6, '11:40:59:368946'), (5, '11:40:59:441703'), (0, '11:40:59:478107'), (1, '11:40:59:709794'), (-1, '11:40:59:720497'), (-2, '11:40:59:720497'), (-3, '11:40:59:720497')])
round 7 finished 11:41:00:666095
Loss = 2.251920223236084, Accuracy = 0.296875
dict_keys([(6, '11:41:00:666126'), (1, '11:41:00:733519'), (5, '11:41:00:975201'), (3, '11:41:01:006310'), (-1, '11:41:01:006310'), (-2, '11:41:01:006310'), (-3, '11:41:01:006310')])
round 8 finished 11:41:01:929415
Loss = 2.254714012145996, Accuracy = 0.21875
dict_keys([(6, '11:41:01:929446'), (5, '11:41:01:980573'), (1, '11:41:01:988872'), (0, '11:41:02:223441'), (-1, '11:41:02:270429'), (-2, '11:41:02:270429'), (-3, '11:41:02:270429')])
round 9 finished 11:41:03:523238
Loss = 2.1806185245513916, Accuracy = 0.265625
dict_keys([(6, '11:41:03:523266'), (1, '11:41:03:556679'), (3, '11:41:03:565143'), (5, '11:41:03:570057'), (-1, '11:41:03:579291'), (-2, '11:41:03:579291'), (-3, '11:41:03:579291')])
round 10 finished 11:41:04:586755
Loss = 2.192035436630249, Accuracy = 0.296875
dict_keys([(6, '11:41:04:586792'), (3, '11:41:04:622513'), (5, '11:41:04:629986'), (1, '11:41:04:869084'), (-1, '11:41:04:869084'), (-2, '11:41:04:869084'), (-3, '11:41:04:869084')])
round 11 finished 11:41:06:130610
Loss = 2.149118185043335, Accuracy = 0.28125
dict_keys([(6, '11:41:06:130638'), (1, '11:41:06:166554'), (3, '11:41:06:177775'), (5, '11:41:06:188426'), (-1, '11:41:06:188426'), (-2, '11:41:06:188426'), (-3, '11:41:06:188426')])
round 12 finished 11:41:07:115466
Loss = 2.2421224117279053, Accuracy = 0.234375
dict_keys([(6, '11:41:07:115494'), (1, '11:41:07:146852'), (3, '11:41:07:164879'), (4, '11:41:07:427953'), (-1, '11:41:07:427953'), (-2, '11:41:07:427953'), (-3, '11:41:07:427953')])
round 13 finished 11:41:08:657082
Loss = 2.1201705932617188, Accuracy = 0.2734375
dict_keys([(6, '11:41:08:657111'), (1, '11:41:08:692713'), (3, '11:41:08:706351'), (5, '11:41:08:740235'), (-1, '11:41:08:740235'), (-2, '11:41:08:740235'), (-3, '11:41:08:740235')])
round 14 finished 11:41:09:675751
Loss = 2.1037075519561768, Accuracy = 0.3359375
dict_keys([(6, '11:41:09:675783'), (5, '11:41:09:774617'), (1, '11:41:09:828376'), (3, '11:41:10:030664'), (-1, '11:41:10:052664'), (-2, '11:41:10:052664'), (-3, '11:41:10:052664')])
round 15 finished 11:41:11:314294
Loss = 2.064877986907959, Accuracy = 0.3203125
dict_keys([(6, '11:41:11:314323'), (1, '11:41:11:348704'), (3, '11:41:11:364452'), (5, '11:41:11:377327'), (-1, '11:41:11:377327'), (-2, '11:41:11:377327'), (-3, '11:41:11:377327')])
round 16 finished 11:41:12:337434
Loss = 2.0821280479431152, Accuracy = 0.3125
dict_keys([(6, '11:41:12:337470'), (3, '11:41:12:376337'), (0, '11:41:12:393958'), (1, '11:41:12:671852'), (-1, '11:41:12:671852'), (-2, '11:41:12:671852'), (-3, '11:41:12:671852')])
round 17 finished 11:41:13:616845
Loss = 2.1049909591674805, Accuracy = 0.2421875
dict_keys([(6, '11:41:13:616883'), (1, '11:41:13:658086'), (3, '11:41:13:678253'), (5, '11:41:13:704672'), (-1, '11:41:13:957699'), (-2, '11:41:13:957699'), (-3, '11:41:13:957699')])
round 18 finished 11:41:14:919832
Loss = 2.0609474182128906, Accuracy = 0.3046875
dict_keys([(6, '11:41:14:919864'), (1, '11:41:15:018135'), (3, '11:41:15:301211'), (0, '11:41:15:309663'), (-1, '11:41:15:309663'), (-2, '11:41:15:309663'), (-3, '11:41:15:309663')])
round 19 finished 11:41:16:265519
Loss = 2.1496055126190186, Accuracy = 0.2109375
dict_keys([(6, '11:41:16:265550'), (3, '11:41:16:320012'), (5, '11:41:16:336235'), (1, '11:41:16:575209'), (-1, '11:41:16:595626'), (-2, '11:41:16:595626'), (-3, '11:41:16:595626')])
round 20 finished 11:41:17:869130
Loss = 2.063188076019287, Accuracy = 0.265625
dict_keys([(6, '11:41:17:869237'), (0, '11:41:17:894868'), (1, '11:41:17:903570'), (2, '11:41:17:933331'), (-1, '11:41:17:973432'), (-2, '11:41:17:973432'), (-3, '11:41:17:973432')])
round 21 finished 11:41:18:897258
Loss = 2.08674693107605, Accuracy = 0.171875
dict_keys([(6, '11:41:18:897287'), (3, '11:41:18:939982'), (5, '11:41:19:180678'), (1, '11:41:19:198843'), (-1, '11:41:19:198843'), (-2, '11:41:19:198843'), (-3, '11:41:19:198843')])
round 22 finished 11:41:20:155281
Loss = 2.0824878215789795, Accuracy = 0.25
dict_keys([(6, '11:41:20:155306'), (3, '11:41:20:184477'), (0, '11:41:20:201624'), (1, '11:41:20:223851'), (-1, '11:41:20:488004'), (-2, '11:41:20:488004'), (-3, '11:41:20:488004')])
round 23 finished 11:41:21:722408
Loss = 2.0122933387756348, Accuracy = 0.3046875
dict_keys([(6, '11:41:21:722435'), (1, '11:41:21:747376'), (3, '11:41:21:765161'), (5, '11:41:21:787118'), (-1, '11:41:21:803272'), (-2, '11:41:21:803272'), (-3, '11:41:21:803272')])
round 24 finished 11:41:22:764628
Loss = 2.0362439155578613, Accuracy = 0.234375
dict_keys([(6, '11:41:22:764659'), (0, '11:41:22:795390'), (5, '11:41:23:044946'), (1, '11:41:23:077039'), (-1, '11:41:23:077039'), (-2, '11:41:23:077039'), (-3, '11:41:23:077039')])
round 25 finished 11:41:24:093034
Loss = 2.0552167892456055, Accuracy = 0.2734375
dict_keys([(6, '11:41:24:093066'), (1, '11:41:24:168332'), (0, '11:41:24:350963'), (5, '11:41:24:370464'), (-1, '11:41:24:370464'), (-2, '11:41:24:370464'), (-3, '11:41:24:370464')])
round 26 finished 11:41:25:372297
Loss = 2.080756664276123, Accuracy = 0.265625
dict_keys([(6, '11:41:25:372331'), (1, '11:41:25:409007'), (3, '11:41:25:417760'), (5, '11:41:25:654024'), (-1, '11:41:25:663701'), (-2, '11:41:25:663701'), (-3, '11:41:25:663701')])
round 27 finished 11:41:26:888465
Loss = 1.9880926609039307, Accuracy = 0.265625
dict_keys([(6, '11:41:26:888494'), (0, '11:41:26:913458'), (3, '11:41:26:922358'), (5, '11:41:26:936659'), (-1, '11:41:26:953040'), (-2, '11:41:26:953040'), (-3, '11:41:26:953040')])
round 28 finished 11:41:27:896263
Loss = 2.049703359603882, Accuracy = 0.2421875
dict_keys([(6, '11:41:27:896291'), (5, '11:41:27:940207'), (1, '11:41:27:949333'), (3, '11:41:28:197096'), (-1, '11:41:28:207065'), (-2, '11:41:28:207065'), (-3, '11:41:28:207065')])
round 29 finished 11:41:29:265773
Loss = 1.980430245399475, Accuracy = 0.2265625
dict_keys([(6, '11:41:29:265809'), (1, '11:41:29:293196'), (3, '11:41:29:308241'), (5, '11:41:29:533167'), (-1, '11:41:29:533167'), (-2, '11:41:29:533167'), (-3, '11:41:29:533167')])
round 30 finished 11:41:30:513091
Loss = 1.9910528659820557, Accuracy = 0.28125
dict_keys([(6, '11:41:30:513135'), (3, '11:41:30:554980'), (5, '11:41:30:563728'), (1, '11:41:30:796391'), (-1, '11:41:30:796391'), (-2, '11:41:30:796391'), (-3, '11:41:30:796391')])
round 31 finished 11:41:31:745155
Loss = 1.9884573221206665, Accuracy = 0.2109375
dict_keys([(6, '11:41:31:745183'), (5, '11:41:31:785212'), (3, '11:41:31:815114'), (1, '11:41:32:137996'), (-1, '11:41:32:137996'), (-2, '11:41:32:137996'), (-3, '11:41:32:137996')])
round 32 finished 11:41:33:115520
Loss = 1.9348961114883423, Accuracy = 0.34375
dict_keys([(6, '11:41:33:115549'), (5, '11:41:33:159074'), (1, '11:41:33:167494'), (3, '11:41:33:431731'), (-1, '11:41:33:431731'), (-2, '11:41:33:431731'), (-3, '11:41:33:431731')])
round 33 finished 11:41:34:464024
Loss = 1.9454230070114136, Accuracy = 0.2890625
dict_keys([(6, '11:41:34:464052'), (0, '11:41:34:489461'), (1, '11:41:34:497049'), (3, '11:41:34:501386'), (-1, '11:41:34:742600'), (-2, '11:41:34:742600'), (-3, '11:41:34:742600')])
round 34 finished 11:41:35:993041
Loss = 1.932689905166626, Accuracy = 0.2734375
dict_keys([(6, '11:41:35:993069'), (1, '11:41:36:027630'), (3, '11:41:36:051346'), (5, '11:41:36:061885'), (-1, '11:41:36:061885'), (-2, '11:41:36:061885'), (-3, '11:41:36:061885')])
round 35 finished 11:41:36:989578
Loss = 1.9231204986572266, Accuracy = 0.265625
dict_keys([(6, '11:41:36:989610'), (0, '11:41:37:019912'), (1, '11:41:37:044206'), (5, '11:41:37:285006'), (-1, '11:41:37:349225'), (-2, '11:41:37:349225'), (-3, '11:41:37:349225')])
round 36 finished 11:41:38:356453
Loss = 1.9101706743240356, Accuracy = 0.265625
dict_keys([(6, '11:41:38:356483'), (1, '11:41:38:382090'), (2, '11:41:38:402103'), (3, '11:41:38:638473'), (-1, '11:41:38:656370'), (-2, '11:41:38:656370'), (-3, '11:41:38:656370')])
round 37 finished 11:41:39:925573
Loss = 1.9309463500976562, Accuracy = 0.203125
dict_keys([(6, '11:41:39:925603'), (3, '11:41:39:965455'), (5, '11:41:39:990648'), (1, '11:41:40:024014'), (-1, '11:41:40:024014'), (-2, '11:41:40:024014'), (-3, '11:41:40:024014')])
round 38 finished 11:41:40:944536
Loss = 1.9254229068756104, Accuracy = 0.265625
dict_keys([(6, '11:41:40:944566'), (3, '11:41:40:972118'), (1, '11:41:41:251639'), (4, '11:41:41:308398'), (-1, '11:41:41:308398'), (-2, '11:41:41:308398'), (-3, '11:41:41:308398')])
round 39 finished 11:41:42:243865
Loss = 1.9210551977157593, Accuracy = 0.21875
dict_keys([(6, '11:41:42:243894'), (5, '11:41:42:271639'), (1, '11:41:42:280938'), (3, '11:41:42:569045'), (-1, '11:41:42:569045'), (-2, '11:41:42:569045'), (-3, '11:41:42:569045')])
round 40 finished 11:41:43:574755
Loss = 1.8189888000488281, Accuracy = 0.3515625
dict_keys([(6, '11:41:43:574792'), (1, '11:41:43:602043'), (3, '11:41:43:614269'), (0, '11:41:43:885856'), (-1, '11:41:43:885856'), (-2, '11:41:43:885856'), (-3, '11:41:43:885856')])
round 41 finished 11:41:45:203674
Loss = 1.8447661399841309, Accuracy = 0.296875
dict_keys([(6, '11:41:45:203701'), (1, '11:41:45:248823'), (3, '11:41:45:259463'), (5, '11:41:45:280848'), (-1, '11:41:45:280848'), (-2, '11:41:45:280848'), (-3, '11:41:45:280848')])
round 42 finished 11:41:46:240660
Loss = 1.876460313796997, Accuracy = 0.3046875
dict_keys([(6, '11:41:46:240688'), (3, '11:41:46:281759'), (4, '11:41:46:289470'), (1, '11:41:46:500985'), (-1, '11:41:46:500985'), (-2, '11:41:46:500985'), (-3, '11:41:46:500985')])
round 43 finished 11:41:47:421105
Loss = 1.7860407829284668, Accuracy = 0.328125
dict_keys([(6, '11:41:47:421142'), (5, '11:41:47:449982'), (0, '11:41:47:458206'), (3, '11:41:47:502682'), (-1, '11:41:47:801931'), (-2, '11:41:47:801931'), (-3, '11:41:47:801931')])
round 44 finished 11:41:48:770318
Loss = 1.8731528520584106, Accuracy = 0.25
dict_keys([(6, '11:41:48:770350'), (3, '11:41:48:796866'), (1, '11:41:48:828421'), (5, '11:41:49:098668'), (-1, '11:41:49:120996'), (-2, '11:41:49:120996'), (-3, '11:41:49:120996')])
round 45 finished 11:41:50:055093
Loss = 1.8600072860717773, Accuracy = 0.3359375
dict_keys([(6, '11:41:50:055124'), (1, '11:41:50:081144'), (0, '11:41:50:104201'), (2, '11:41:50:377141'), (-1, '11:41:50:403631'), (-2, '11:41:50:403631'), (-3, '11:41:50:403631')])
round 46 finished 11:41:51:321835
Loss = 1.894574761390686, Accuracy = 0.234375
dict_keys([(6, '11:41:51:321863'), (5, '11:41:51:348080'), (3, '11:41:51:412013'), (1, '11:41:51:684205'), (-1, '11:41:51:684205'), (-2, '11:41:51:684205'), (-3, '11:41:51:684205')])
round 47 finished 11:41:52:649224
Loss = 1.9476004838943481, Accuracy = 0.1796875
dict_keys([(6, '11:41:52:649257'), (1, '11:41:52:691493'), (3, '11:41:52:700878'), (5, '11:41:52:709094'), (-1, '11:41:52:966308'), (-2, '11:41:52:966308'), (-3, '11:41:52:966308')])
round 48 finished 11:41:53:925942
Loss = 1.8852494955062866, Accuracy = 0.234375
dict_keys([(6, '11:41:53:925983'), (3, '11:41:53:985573'), (1, '11:41:53:996633'), (5, '11:41:54:294964'), (-1, '11:41:54:294964'), (-2, '11:41:54:294964'), (-3, '11:41:54:294964')])
round 49 finished 11:41:55:220584
Loss = 1.9003493785858154, Accuracy = 0.1875
dict_keys([(6, '11:41:55:220614'), (5, '11:41:55:259423'), (3, '11:41:55:268103'), (1, '11:41:55:579407'), (-1, '11:41:55:579407'), (-2, '11:41:55:579407'), (-3, '11:41:55:579407')])
round 50 finished 11:41:56:538152
Loss = 1.784369707107544, Accuracy = 0.2890625
dict_keys([(6, '11:41:56:538179'), (3, '11:41:56:565632'), (1, '11:41:56:869412'), (5, '11:41:56:879896'), (-1, '11:41:56:879896'), (-2, '11:41:56:879896'), (-3, '11:41:56:879896')])
round 51 finished 11:41:57:871596
Loss = 1.8389123678207397, Accuracy = 0.28125
dict_keys([(6, '11:41:57:871706'), (5, '11:41:57:914391'), (3, '11:41:58:161552'), (1, '11:41:58:188245'), (-1, '11:41:58:188245'), (-2, '11:41:58:188245'), (-3, '11:41:58:188245')])
round 52 finished 11:41:59:210927
Loss = 1.7733279466629028, Accuracy = 0.296875
