Starting: 10:58:48:731552
round_1_start: 10:58:48:731584
round_1_end: 10:59:04:716234
round_2_start: 10:59:04:716262
round_2_end: 10:59:05:238357
round_3_start: 10:59:05:238378
round_3_end: 10:59:05:758284
round_4_start: 10:59:05:758304
round_4_end: 10:59:06:277942
round_5_start: 10:59:06:277961
round_5_end: 10:59:06:798786
round_6_start: 10:59:06:798806
round_6_end: 10:59:07:318402
round_7_start: 10:59:07:318422
round_7_end: 10:59:07:839508
round_8_start: 10:59:07:839528
round_8_end: 10:59:08:358454
round_9_start: 10:59:08:358473
round_9_end: 10:59:08:876472
round_10_start: 10:59:08:876491
round_10_end: 10:59:09:395552
round_11_start: 10:59:09:395572
round_11_end: 10:59:09:917722
round_12_start: 10:59:09:917741
round_12_end: 10:59:10:437427
round_13_start: 10:59:10:437447
round_13_end: 10:59:10:957193
round_14_start: 10:59:10:957212
round_14_end: 10:59:11:475923
round_15_start: 10:59:11:475942
round_15_end: 10:59:11:993756
round_16_start: 10:59:11:993775
round_16_end: 10:59:12:513921
round_17_start: 10:59:12:513940
round_17_end: 10:59:13:031539
round_18_start: 10:59:13:031558
round_18_end: 10:59:13:549782
round_19_start: 10:59:13:549810
round_19_end: 10:59:14:071046
round_20_start: 10:59:14:071065
round_20_end: 10:59:14:590412
round_21_start: 10:59:14:590432
round_21_end: 10:59:15:110946
round_22_start: 10:59:15:110966
round_22_end: 10:59:15:632175
round_23_start: 10:59:15:632195
round_23_end: 10:59:16:152581
round_24_start: 10:59:16:152601
round_24_end: 10:59:16:673523
round_25_start: 10:59:16:673543
round_25_end: 10:59:17:197592
round_26_start: 10:59:17:197612
round_26_end: 10:59:17:719569
round_27_start: 10:59:17:719589
round_27_end: 10:59:18:241281
round_28_start: 10:59:18:241301
round_28_end: 10:59:18:765136
round_29_start: 10:59:18:765156
round_29_end: 10:59:19:289859
round_30_start: 10:59:19:289879
round_30_end: 10:59:19:811377
round_31_start: 10:59:19:811398
round_31_end: 10:59:20:336663
round_32_start: 10:59:20:336683
round_32_end: 10:59:20:858342
round_33_start: 10:59:20:858362
round_33_end: 10:59:21:377747
round_34_start: 10:59:21:377767
round_34_end: 10:59:21:897460
round_35_start: 10:59:21:897480
round_35_end: 10:59:22:416782
round_36_start: 10:59:22:416802
round_36_end: 10:59:22:936491
round_37_start: 10:59:22:936511
round_37_end: 10:59:23:456349
round_38_start: 10:59:23:456369
round_38_end: 10:59:23:975840
round_39_start: 10:59:23:975860
round_39_end: 10:59:24:495775
round_40_start: 10:59:24:495795
round_40_end: 10:59:25:016585
round_41_start: 10:59:25:016606
round_41_end: 10:59:25:537912
round_42_start: 10:59:25:537931
round_42_end: 10:59:26:059221
round_43_start: 10:59:26:059241
round_43_end: 10:59:26:580056
round_44_start: 10:59:26:580076
round_44_end: 10:59:27:100311
round_45_start: 10:59:27:100331
round_45_end: 10:59:27:620991
round_46_start: 10:59:27:621011
round_46_end: 10:59:28:141360
round_47_start: 10:59:28:141380
round_47_end: 10:59:28:661963
round_48_start: 10:59:28:661983
round_48_end: 10:59:29:182225
round_49_start: 10:59:29:182246
round_49_end: 10:59:29:703792
round_50_start: 10:59:29:703812
round_50_end: 10:59:30:225624
round_51_start: 10:59:30:225643
round_51_end: 10:59:30:750130
round_52_start: 10:59:30:750150
round_52_end: 10:59:31:271581
round_53_start: 10:59:31:271601
round_53_end: 10:59:31:791986
round_54_start: 10:59:31:792006
round_54_end: 10:59:32:312434
round_55_start: 10:59:32:312454
round_55_end: 10:59:32:833120
round_56_start: 10:59:32:833140
round_56_end: 10:59:33:352715
round_57_start: 10:59:33:352736
round_57_end: 10:59:33:873085
round_58_start: 10:59:33:873105
round_58_end: 10:59:34:393024
round_59_start: 10:59:34:393044
round_59_end: 10:59:34:915491
round_60_start: 10:59:34:915511
round_60_end: 10:59:35:434932
round_61_start: 10:59:35:434952
round_61_end: 10:59:35:952272
round_62_start: 10:59:35:952292
round_62_end: 10:59:36:470851
round_63_start: 10:59:36:470871
round_63_end: 10:59:36:990006
round_64_start: 10:59:36:990026
round_64_end: 10:59:37:506454
round_65_start: 10:59:37:506474
round_65_end: 10:59:38:023106
round_66_start: 10:59:38:023126
round_66_end: 10:59:38:540261
round_67_start: 10:59:38:540281
round_67_end: 10:59:39:057547
round_68_start: 10:59:39:057567
round_68_end: 10:59:39:573398
round_69_start: 10:59:39:573418
round_69_end: 10:59:40:091613
round_70_start: 10:59:40:091633
round_70_end: 10:59:40:608340
round_71_start: 10:59:40:608360
round_71_end: 10:59:41:125591
round_72_start: 10:59:41:125611
round_72_end: 10:59:41:643917
round_73_start: 10:59:41:643937
round_73_end: 10:59:42:159876
round_74_start: 10:59:42:159895
round_74_end: 10:59:42:675263
round_75_start: 10:59:42:675283
round_75_end: 10:59:43:191066
round_76_start: 10:59:43:191086
round_76_end: 10:59:43:709873
round_77_start: 10:59:43:709893
round_77_end: 10:59:44:228798
round_78_start: 10:59:44:228818
round_78_end: 10:59:44:746000
round_79_start: 10:59:44:746020
round_79_end: 10:59:45:266304
round_80_start: 10:59:45:266324
round_80_end: 10:59:45:786460
round_81_start: 10:59:45:786481
round_81_end: 10:59:46:305672
