Starting: 17:22:32:518016
round_1_start: 17:22:32:518046
round_1_received_params: 17:22:56:080380
round_1_aggregation: 17:22:56:080554
round_1_end: 17:22:56:111155
round_2_start: 17:22:56:111209
round_2_received_params: 17:22:56:262378
round_2_aggregation: 17:22:56:262536
round_2_end: 17:22:56:271990
round_3_start: 17:22:56:272059
round_3_received_params: 17:22:56:474661
round_3_aggregation: 17:22:56:474803
round_3_end: 17:22:56:484219
round_4_start: 17:22:56:484270
round_4_received_params: 17:22:56:702981
round_4_aggregation: 17:22:56:703240
round_4_end: 17:22:56:712732
round_5_start: 17:22:56:712784
round_5_received_params: 17:22:56:918092
round_5_aggregation: 17:22:56:918193
round_5_end: 17:22:56:927179
round_6_start: 17:22:56:927230
round_6_received_params: 17:22:57:123979
round_6_aggregation: 17:22:57:124092
round_6_end: 17:22:57:133312
round_7_start: 17:22:57:133365
round_7_received_params: 17:22:57:330894
round_7_aggregation: 17:22:57:331034
round_7_end: 17:22:57:340784
round_8_start: 17:22:57:340839
round_8_received_params: 17:22:57:530200
round_8_aggregation: 17:22:57:530288
round_8_end: 17:22:57:539895
round_9_start: 17:22:57:539946
round_9_received_params: 17:22:57:730466
round_9_aggregation: 17:22:57:730560
round_9_end: 17:22:57:740199
round_10_start: 17:22:57:740256
round_10_received_params: 17:22:57:949385
round_10_aggregation: 17:22:57:949497
round_10_end: 17:22:57:958821
round_11_start: 17:22:57:958877
round_11_received_params: 17:22:58:144707
round_11_aggregation: 17:22:58:144864
round_11_end: 17:22:58:153905
round_12_start: 17:22:58:153955
round_12_received_params: 17:22:58:342179
round_12_aggregation: 17:22:58:342295
round_12_end: 17:22:58:351161
round_13_start: 17:22:58:351224
round_13_received_params: 17:22:58:539216
round_13_aggregation: 17:22:58:539340
round_13_end: 17:22:58:549738
round_14_start: 17:22:58:549808
round_14_received_params: 17:22:58:743414
round_14_aggregation: 17:22:58:743539
round_14_end: 17:22:58:754181
round_15_start: 17:22:58:754245
round_15_received_params: 17:22:58:935697
round_15_aggregation: 17:22:58:935791
round_15_end: 17:22:58:946126
round_16_start: 17:22:58:946186
round_16_received_params: 17:22:59:139808
round_16_aggregation: 17:22:59:139885
round_16_end: 17:22:59:149223
round_17_start: 17:22:59:149274
round_17_received_params: 17:22:59:339913
