Starting: 17:22:45:072348
round_1_start: 17:22:55:606734
round_1_model_trained: 17:22:55:725329
round_1_model_shared: 17:22:55:742600
round_1_end: 17:22:56:068526
round_2_start: 17:22:56:068578
round_2_model_trained: 17:22:56:089551
round_2_model_shared: 17:22:56:102234
round_2_end: 17:22:56:302785
round_3_start: 17:22:56:302824
round_3_model_trained: 17:22:56:315457
round_3_model_shared: 17:22:56:323123
round_3_end: 17:22:56:516684
round_4_start: 17:22:56:516727
round_4_model_trained: 17:22:56:530601
round_4_model_shared: 17:22:56:537902
round_4_end: 17:22:56:750080
round_5_start: 17:22:56:750118
round_5_model_trained: 17:22:56:762195
round_5_model_shared: 17:22:56:769612
round_5_end: 17:22:56:952811
round_6_start: 17:22:56:952859
round_6_model_trained: 17:22:56:965627
round_6_model_shared: 17:22:56:973136
round_6_end: 17:22:57:169186
round_7_start: 17:22:57:169224
round_7_model_trained: 17:22:57:182109
round_7_model_shared: 17:22:57:189489
round_7_end: 17:22:57:369673
round_8_start: 17:22:57:369715
round_8_model_trained: 17:22:57:382106
round_8_model_shared: 17:22:57:389427
round_8_end: 17:22:57:566927
round_9_start: 17:22:57:566963
round_9_model_trained: 17:22:57:579577
round_9_model_shared: 17:22:57:587026
round_9_end: 17:22:57:769949
round_10_start: 17:22:57:769986
round_10_model_trained: 17:22:57:781830
round_10_model_shared: 17:22:57:789152
round_10_end: 17:22:57:973965
round_11_start: 17:22:57:973998
round_11_model_trained: 17:22:57:986633
round_11_model_shared: 17:22:57:993838
round_11_end: 17:22:58:181948
round_12_start: 17:22:58:181997
round_12_model_trained: 17:22:58:194802
round_12_model_shared: 17:22:58:202621
round_12_end: 17:22:58:380769
round_13_start: 17:22:58:380805
round_13_model_trained: 17:22:58:392663
round_13_model_shared: 17:22:58:399795
round_13_end: 17:22:58:576313
round_14_start: 17:22:58:576348
round_14_model_trained: 17:22:58:588556
round_14_model_shared: 17:22:58:596450
round_14_end: 17:22:58:779210
round_15_start: 17:22:58:779249
round_15_model_trained: 17:22:58:791261
round_15_model_shared: 17:22:58:798468
round_15_end: 17:22:58:973694
round_16_start: 17:22:58:973729
round_16_model_trained: 17:22:58:986214
round_16_model_shared: 17:22:58:993380
round_16_end: 17:22:59:178503
round_17_start: 17:22:59:178539
round_17_model_trained: 17:22:59:190540
round_17_model_shared: 17:22:59:197747
round_17_end: 17:22:59:375053
round_18_start: 17:22:59:375088
round_18_model_trained: 17:22:59:387988
round_18_model_shared: 17:22:59:395246
round_18_end: 17:22:59:579441
round_19_start: 17:22:59:579496
round_19_model_trained: 17:22:59:591269
round_19_model_shared: 17:22:59:598459
round_19_end: 17:22:59:788164
round_20_start: 17:22:59:788202
round_20_model_trained: 17:22:59:800515
round_20_model_shared: 17:22:59:807708
round_20_end: 17:23:00:003304
round_21_start: 17:23:00:003340
round_21_model_trained: 17:23:00:015550
round_21_model_shared: 17:23:00:022814
round_21_end: 17:23:00:195176
round_22_start: 17:23:00:195215
round_22_model_trained: 17:23:00:207545
round_22_model_shared: 17:23:00:214786
round_22_end: 17:23:00:394284
round_23_start: 17:23:00:394327
round_23_model_trained: 17:23:00:406938
round_23_model_shared: 17:23:00:414978
round_23_end: 17:23:00:572358
round_24_start: 17:23:00:572403
round_24_model_trained: 17:23:00:584789
round_24_model_shared: 17:23:00:592069
round_24_end: 17:23:00:762021
round_25_start: 17:23:00:762066
round_25_model_trained: 17:23:00:774554
round_25_model_shared: 17:23:00:781805
round_25_end: 17:23:00:965969
round_26_start: 17:23:00:966012
round_26_model_trained: 17:23:00:978274
round_26_model_shared: 17:23:00:985460
round_26_end: 17:23:01:153209
round_27_start: 17:23:01:153245
round_27_model_trained: 17:23:01:165280
round_27_model_shared: 17:23:01:172467
round_27_end: 17:23:01:373341
round_28_start: 17:23:01:373376
round_28_model_trained: 17:23:01:385346
round_28_model_shared: 17:23:01:392443
round_28_end: 17:23:01:572804
round_29_start: 17:23:01:572853
round_29_model_trained: 17:23:01:585230
round_29_model_shared: 17:23:01:592481
round_29_end: 17:23:01:790205
round_30_start: 17:23:01:790246
round_30_model_trained: 17:23:01:802269
round_30_model_shared: 17:23:01:809604
round_30_end: 17:23:01:995721
round_31_start: 17:23:01:995761
round_31_model_trained: 17:23:02:008024
round_31_model_shared: 17:23:02:015339
round_31_end: 17:23:02:213770
round_32_start: 17:23:02:213815
round_32_model_trained: 17:23:02:225804
round_32_model_shared: 17:23:02:232964
round_32_end: 17:23:02:404161
round_33_start: 17:23:02:404196
round_33_model_trained: 17:23:02:416354
round_33_model_shared: 17:23:02:423529
round_33_end: 17:23:02:594614
round_34_start: 17:23:02:594648
round_34_model_trained: 17:23:02:606621
round_34_model_shared: 17:23:02:613873
round_34_end: 17:23:02:791504
round_35_start: 17:23:02:791540
round_35_model_trained: 17:23:02:803950
round_35_model_shared: 17:23:02:811193
round_35_end: 17:23:02:973804
round_36_start: 17:23:02:973838
round_36_model_trained: 17:23:02:986058
round_36_model_shared: 17:23:02:993243
round_36_end: 17:23:03:166581
round_37_start: 17:23:03:166616
round_37_model_trained: 17:23:03:178763
round_37_model_shared: 17:23:03:185968
round_37_end: 17:23:03:381542
round_38_start: 17:23:03:381598
round_38_model_trained: 17:23:03:396145
round_38_model_shared: 17:23:03:403286
round_38_end: 17:23:03:582918
round_39_start: 17:23:03:582954
round_39_model_trained: 17:23:03:594898
round_39_model_shared: 17:23:03:602077
round_39_end: 17:23:03:795261
round_40_start: 17:23:03:795310
round_40_model_trained: 17:23:03:809126
round_40_model_shared: 17:23:03:816707
round_40_end: 17:23:03:968204
round_41_start: 17:23:03:968241
round_41_model_trained: 17:23:03:980139
round_41_model_shared: 17:23:03:987323
round_41_end: 17:23:04:159999
round_42_start: 17:23:04:160044
round_42_model_trained: 17:23:04:172914
round_42_model_shared: 17:23:04:180347
round_42_end: 17:23:04:373890
round_43_start: 17:23:04:373929
round_43_model_trained: 17:23:04:385955
round_43_model_shared: 17:23:04:394856
round_43_end: 17:23:04:544756
round_44_start: 17:23:04:544790
round_44_model_trained: 17:23:04:556772
round_44_model_shared: 17:23:04:563981
round_44_end: 17:23:04:751046
round_45_start: 17:23:04:751085
round_45_model_trained: 17:23:04:763418
round_45_model_shared: 17:23:04:770750
round_45_end: 17:23:04:942076
round_46_start: 17:23:04:942113
round_46_model_trained: 17:23:04:954456
round_46_model_shared: 17:23:04:961844
round_46_end: 17:23:05:130923
round_47_start: 17:23:05:130959
round_47_model_trained: 17:23:05:142125
round_47_model_shared: 17:23:05:149315
round_47_end: 17:23:05:315786
round_48_start: 17:23:05:315821
round_48_model_trained: 17:23:05:328422
round_48_model_shared: 17:23:05:335721
round_48_end: 17:23:05:501588
round_49_start: 17:23:05:501623
round_49_model_trained: 17:23:05:513819
round_49_model_shared: 17:23:05:521066
round_49_end: 17:23:05:691188
round_50_start: 17:23:05:691222
round_50_model_trained: 17:23:05:703104
round_50_model_shared: 17:23:05:710304
round_50_end: 17:23:05:879517
round_51_start: 17:23:05:879549
