Starting: 17:22:48:905842
round_1_start: 17:22:55:553936
round_1_model_trained: 17:22:55:674239
round_1_model_shared: 17:22:55:691388
round_1_end: 17:22:56:080377
round_2_start: 17:22:56:080418
round_2_model_trained: 17:22:56:094061
round_2_model_shared: 17:22:56:101011
round_2_end: 17:22:56:339261
round_3_start: 17:22:56:339312
round_3_model_trained: 17:22:56:357064
round_3_model_shared: 17:22:56:364081
round_3_end: 17:22:56:526974
round_4_start: 17:22:56:527015
round_4_model_trained: 17:22:56:539508
round_4_model_shared: 17:22:56:548071
round_4_end: 17:22:56:756642
round_5_start: 17:22:56:756689
round_5_model_trained: 17:22:56:768384
round_5_model_shared: 17:22:56:775311
round_5_end: 17:22:56:963358
round_6_start: 17:22:56:963388
round_6_model_trained: 17:22:56:975390
round_6_model_shared: 17:22:56:982380
round_6_end: 17:22:57:141658
round_7_start: 17:22:57:141692
round_7_model_trained: 17:22:57:153261
round_7_model_shared: 17:22:57:160219
round_7_end: 17:22:57:346568
round_8_start: 17:22:57:346603
round_8_model_trained: 17:22:57:358452
round_8_model_shared: 17:22:57:365575
round_8_end: 17:22:57:547473
round_9_start: 17:22:57:547505
round_9_model_trained: 17:22:57:558923
round_9_model_shared: 17:22:57:565953
round_9_end: 17:22:57:756656
round_10_start: 17:22:57:756699
round_10_model_trained: 17:22:57:768233
round_10_model_shared: 17:22:57:775116
round_10_end: 17:22:57:954514
round_11_start: 17:22:57:954548
round_11_model_trained: 17:22:57:966625
round_11_model_shared: 17:22:57:973580
round_11_end: 17:22:58:168463
round_12_start: 17:22:58:168496
round_12_model_trained: 17:22:58:179945
round_12_model_shared: 17:22:58:186851
round_12_end: 17:22:58:374716
round_13_start: 17:22:58:374757
round_13_model_trained: 17:22:58:386221
round_13_model_shared: 17:22:58:393153
round_13_end: 17:22:58:556498
round_14_start: 17:22:58:556530
round_14_model_trained: 17:22:58:567950
round_14_model_shared: 17:22:58:574980
round_14_end: 17:22:58:788484
round_15_start: 17:22:58:788518
round_15_model_trained: 17:22:58:800149
