Starting: 17:22:46:702892
round_1_start: 17:22:55:554083
round_1_model_trained: 17:22:55:686416
round_1_model_shared: 17:22:55:706399
round_1_end: 17:22:56:124880
round_2_start: 17:22:56:124932
round_2_model_trained: 17:22:56:144316
round_2_model_shared: 17:22:56:151930
round_2_end: 17:22:56:396256
round_3_start: 17:22:56:396331
round_3_model_trained: 17:22:56:413932
round_3_model_shared: 17:22:56:425301
round_3_end: 17:22:56:573442
round_4_start: 17:22:56:573507
round_4_model_trained: 17:22:56:590396
round_4_model_shared: 17:22:56:600738
round_4_end: 17:22:56:792318
round_5_start: 17:22:56:792381
round_5_model_trained: 17:22:56:806054
round_5_model_shared: 17:22:56:822593
round_5_end: 17:22:57:010213
round_6_start: 17:22:57:010270
round_6_model_trained: 17:22:57:025697
round_6_model_shared: 17:22:57:033751
round_6_end: 17:22:57:176816
round_7_start: 17:22:57:176867
round_7_model_trained: 17:22:57:196779
round_7_model_shared: 17:22:57:205623
round_7_end: 17:22:57:364098
round_8_start: 17:22:57:364153
round_8_model_trained: 17:22:57:378913
round_8_model_shared: 17:22:57:386458
round_8_end: 17:22:57:582752
round_9_start: 17:22:57:582805
round_9_model_trained: 17:22:57:598775
round_9_model_shared: 17:22:57:606251
round_9_end: 17:22:57:804769
round_10_start: 17:22:57:804823
round_10_model_trained: 17:22:57:820099
round_10_model_shared: 17:22:57:827457
round_10_end: 17:22:57:985729
round_11_start: 17:22:57:985794
round_11_model_trained: 17:22:58:001400
round_11_model_shared: 17:22:58:011262
round_11_end: 17:22:58:203350
round_12_start: 17:22:58:203400
round_12_model_trained: 17:22:58:216828
round_12_model_shared: 17:22:58:224262
round_12_end: 17:22:58:424029
round_13_start: 17:22:58:424077
round_13_model_trained: 17:22:58:437337
round_13_model_shared: 17:22:58:445051
round_13_end: 17:22:58:590897
round_14_start: 17:22:58:590953
round_14_model_trained: 17:22:58:606446
round_14_model_shared: 17:22:58:614328
round_14_end: 17:22:58:770844
round_15_start: 17:22:58:770894
round_15_model_trained: 17:22:58:783619
round_15_model_shared: 17:22:58:791152
round_15_end: 17:22:58:989912
round_16_start: 17:22:58:989977
round_16_model_trained: 17:22:59:006502
round_16_model_shared: 17:22:59:014015
round_16_end: 17:22:59:221781
round_17_start: 17:22:59:221833
round_17_model_trained: 17:22:59:237552
round_17_model_shared: 17:22:59:250089
round_17_end: 17:22:59:392938
round_18_start: 17:22:59:392991
round_18_model_trained: 17:22:59:406019
round_18_model_shared: 17:22:59:413702
round_18_end: 17:22:59:566699
round_19_start: 17:22:59:566754
round_19_model_trained: 17:22:59:579692
round_19_model_shared: 17:22:59:587153
round_19_end: 17:22:59:769382
round_20_start: 17:22:59:769435
round_20_model_trained: 17:22:59:783979
round_20_model_shared: 17:22:59:791468
round_20_end: 17:22:59:994720
round_21_start: 17:22:59:994772
round_21_model_trained: 17:23:00:007125
round_21_model_shared: 17:23:00:014546
round_21_end: 17:23:00:208780
round_22_start: 17:23:00:208831
round_22_model_trained: 17:23:00:221338
round_22_model_shared: 17:23:00:229678
round_22_end: 17:23:00:398543
round_23_start: 17:23:00:398591
round_23_model_trained: 17:23:00:411001
round_23_model_shared: 17:23:00:418801
round_23_end: 17:23:00:587553
round_24_start: 17:23:00:587602
round_24_model_trained: 17:23:00:600726
round_24_model_shared: 17:23:00:609352
round_24_end: 17:23:00:777537
round_25_start: 17:23:00:777587
round_25_model_trained: 17:23:00:790173
round_25_model_shared: 17:23:00:798607
round_25_end: 17:23:00:981192
round_26_start: 17:23:00:981245
round_26_model_trained: 17:23:00:993651
round_26_model_shared: 17:23:01:001463
round_26_end: 17:23:01:170536
round_27_start: 17:23:01:170588
round_27_model_trained: 17:23:01:183054
round_27_model_shared: 17:23:01:191475
round_27_end: 17:23:01:387375
round_28_start: 17:23:01:387425
round_28_model_trained: 17:23:01:399887
round_28_model_shared: 17:23:01:407283
round_28_end: 17:23:01:586313
round_29_start: 17:23:01:586443
round_29_model_trained: 17:23:01:599350
round_29_model_shared: 17:23:01:607158
round_29_end: 17:23:01:807576
round_30_start: 17:23:01:807640
round_30_model_trained: 17:23:01:825871
round_30_model_shared: 17:23:01:836714
round_30_end: 17:23:02:012649
round_31_start: 17:23:02:012700
round_31_model_trained: 17:23:02:026104
round_31_model_shared: 17:23:02:033622
round_31_end: 17:23:02:207777
round_32_start: 17:23:02:207833
round_32_model_trained: 17:23:02:222349
round_32_model_shared: 17:23:02:229872
round_32_end: 17:23:02:418541
round_33_start: 17:23:02:418593
round_33_model_trained: 17:23:02:431505
round_33_model_shared: 17:23:02:440076
round_33_end: 17:23:02:609964
