Starting: 15:47:05:957136
round_1_start: 15:47:05:957179
round_1_received_params: 15:47:06:590227
received_params: 15:47:06:608052
round_1_aggregation: 15:47:06:608070
round_1_end: 15:47:06:609978
round_2_start: 15:47:06:610007
round_2_received_params: 15:47:07:121836
received_params: 15:47:07:139700
round_2_aggregation: 15:47:07:139717
round_2_end: 15:47:07:141340
round_3_start: 15:47:07:141367
round_3_received_params: 15:47:07:656461
received_params: 15:47:07:662383
received_params: 15:47:07:681769
received_params: 15:47:07:687709
round_3_aggregation: 15:47:07:687725
round_3_end: 15:47:07:689358
round_4_start: 15:47:07:689386
round_4_received_params: 15:47:08:209947
received_params: 15:47:08:238490
received_params: 15:47:08:244420
round_4_aggregation: 15:47:08:244437
round_4_end: 15:47:08:246059
round_5_start: 15:47:08:246086
round_5_received_params: 15:47:08:761819
received_params: 15:47:08:795198
received_params: 15:47:08:801123
round_5_aggregation: 15:47:08:801141
round_5_end: 15:47:08:802722
round_6_start: 15:47:08:802749
round_6_received_params: 15:47:09:318859
received_params: 15:47:09:350034
received_params: 15:47:09:355961
round_6_aggregation: 15:47:09:355978
round_6_end: 15:47:09:357608
round_7_start: 15:47:09:357634
round_7_received_params: 15:47:09:873719
received_params: 15:47:09:903883
received_params: 15:47:09:909794
round_7_aggregation: 15:47:09:909811
round_7_end: 15:47:09:911420
round_8_start: 15:47:09:911447
round_8_received_params: 15:47:10:428432
received_params: 15:47:10:457259
received_params: 15:47:10:471001
round_8_aggregation: 15:47:10:471020
round_8_end: 15:47:10:472639
round_9_start: 15:47:10:472667
round_9_received_params: 15:47:10:982923
received_params: 15:47:10:988858
received_params: 15:47:11:012539
received_params: 15:47:11:034856
round_9_aggregation: 15:47:11:034873
round_9_end: 15:47:11:036527
round_10_start: 15:47:11:036554
round_10_received_params: 15:47:11:547006
received_params: 15:47:11:552928
received_params: 15:47:11:566168
received_params: 15:47:11:596580
round_10_aggregation: 15:47:11:596596
round_10_end: 15:47:11:598190
round_11_start: 15:47:11:598217
round_11_received_params: 15:47:12:108287
received_params: 15:47:12:114234
received_params: 15:47:12:120602
received_params: 15:47:12:161563
round_11_aggregation: 15:47:12:161580
round_11_end: 15:47:12:163209
round_12_start: 15:47:12:163235
