Starting: 17:16:21:458439
round_1_start: 17:16:21:458492
round_1_model_trained: 17:16:21:578727
round_1_model_shared: 17:16:21:595679
round_1_received_params_1: 17:16:21:775881
round_1_end: 17:16:21:776252
round_2_start: 17:16:21:776277
round_2_model_trained: 17:16:21:788975
round_2_model_shared: 17:16:21:796269
round_2_received_params_1: 17:16:21:998028
round_2_end: 17:16:21:998320
round_3_start: 17:16:21:998345
round_3_model_trained: 17:16:22:010921
round_3_model_shared: 17:16:22:018150
round_3_received_params_1: 17:16:22:172744
round_3_end: 17:16:22:173047
round_4_start: 17:16:22:173074
round_4_model_trained: 17:16:22:185234
round_4_model_shared: 17:16:22:192519
round_4_received_params_1: 17:16:22:347123
round_4_end: 17:16:22:347407
round_5_start: 17:16:22:347433
round_5_model_trained: 17:16:22:359847
round_5_model_shared: 17:16:22:367145
round_5_received_params_1: 17:16:22:521772
round_5_end: 17:16:22:522063
round_6_start: 17:16:22:522087
round_6_model_trained: 17:16:22:534414
round_6_model_shared: 17:16:22:541674
round_6_received_params_1: 17:16:22:736942
round_6_end: 17:16:22:737230
round_7_start: 17:16:22:737254
round_7_model_trained: 17:16:22:749621
round_7_model_shared: 17:16:22:756897
round_7_received_params_1: 17:16:22:936733
round_7_end: 17:16:22:937023
round_8_start: 17:16:22:937048
round_8_model_trained: 17:16:22:949333
round_8_model_shared: 17:16:22:956588
round_8_received_params_1: 17:16:23:133492
round_8_end: 17:16:23:133794
round_9_start: 17:16:23:133821
round_9_model_trained: 17:16:23:145984
round_9_model_shared: 17:16:23:153267
round_9_received_params_1: 17:16:23:317502
round_9_end: 17:16:23:317785
round_10_start: 17:16:23:317810
round_10_model_trained: 17:16:23:329926
round_10_model_shared: 17:16:23:337216
round_10_received_params_1: 17:16:23:501762
round_10_end: 17:16:23:502055
round_11_start: 17:16:23:502079
round_11_model_trained: 17:16:23:514258
round_11_model_shared: 17:16:23:521488
round_11_received_params_1: 17:16:23:682477
round_11_end: 17:16:23:682770
round_12_start: 17:16:23:682794
round_12_model_trained: 17:16:23:695236
round_12_model_shared: 17:16:23:702474
round_12_received_params_1: 17:16:23:900936
round_12_end: 17:16:23:901231
round_13_start: 17:16:23:901258
round_13_model_trained: 17:16:23:913395
round_13_model_shared: 17:16:23:920658
round_13_received_params_1: 17:16:24:114350
round_13_end: 17:16:24:114628
round_14_start: 17:16:24:114651
round_14_model_trained: 17:16:24:126844
round_14_model_shared: 17:16:24:134093
round_14_received_params_1: 17:16:24:297679
round_14_end: 17:16:24:297967
round_15_start: 17:16:24:297993
round_15_model_trained: 17:16:24:310226
round_15_model_shared: 17:16:24:317450
round_15_received_params_1: 17:16:24:486472
round_15_end: 17:16:24:486760
round_16_start: 17:16:24:486786
round_16_model_trained: 17:16:24:498937
round_16_model_shared: 17:16:24:506241
round_16_received_params_1: 17:16:24:678421
round_16_end: 17:16:24:678718
round_17_start: 17:16:24:678748
round_17_model_trained: 17:16:24:690992
round_17_model_shared: 17:16:24:698257
round_17_received_params_1: 17:16:24:872021
round_17_end: 17:16:24:872378
round_18_start: 17:16:24:872410
round_18_model_trained: 17:16:24:886890
round_18_model_shared: 17:16:24:894241
round_18_received_params_1: 17:16:25:065320
round_18_end: 17:16:25:065651
round_19_start: 17:16:25:065680
round_19_model_trained: 17:16:25:080038
round_19_model_shared: 17:16:25:087342
round_19_received_params_1: 17:16:25:254230
round_19_end: 17:16:25:254570
round_20_start: 17:16:25:254603
round_20_model_trained: 17:16:25:268955
round_20_model_shared: 17:16:25:276282
round_20_received_params_1: 17:16:25:447555
round_20_end: 17:16:25:447883
round_21_start: 17:16:25:447910
round_21_model_trained: 17:16:25:462154
round_21_model_shared: 17:16:25:469511
round_21_received_params_1: 17:16:25:638357
round_21_end: 17:16:25:638677
round_22_start: 17:16:25:638704
round_22_model_trained: 17:16:25:653019
round_22_model_shared: 17:16:25:660328
round_22_received_params_1: 17:16:25:830097
round_22_end: 17:16:25:830418
round_23_start: 17:16:25:830449
round_23_model_trained: 17:16:25:844842
round_23_model_shared: 17:16:25:852171
round_23_received_params_1: 17:16:26:022238
round_23_end: 17:16:26:022565
round_24_start: 17:16:26:022594
round_24_model_trained: 17:16:26:036925
round_24_model_shared: 17:16:26:044245
round_24_received_params_1: 17:16:26:219250
round_24_end: 17:16:26:219610
round_25_start: 17:16:26:219641
round_25_model_trained: 17:16:26:233957
round_25_model_shared: 17:16:26:241249
round_25_received_params_1: 17:16:26:407340
round_25_end: 17:16:26:407699
round_26_start: 17:16:26:407729
round_26_model_trained: 17:16:26:422066
round_26_model_shared: 17:16:26:429422
round_26_received_params_1: 17:16:26:600845
round_26_end: 17:16:26:601165
round_27_start: 17:16:26:601193
round_27_model_trained: 17:16:26:615410
round_27_model_shared: 17:16:26:622749
round_27_received_params_1: 17:16:26:792738
round_27_end: 17:16:26:793066
round_28_start: 17:16:26:793094
round_28_model_trained: 17:16:26:807408
round_28_model_shared: 17:16:26:814729
round_28_received_params_1: 17:16:26:985115
round_28_end: 17:16:26:985449
round_29_start: 17:16:26:985478
round_29_model_trained: 17:16:26:999744
round_29_model_shared: 17:16:27:007053
round_29_received_params_1: 17:16:27:176251
round_29_end: 17:16:27:176578
round_30_start: 17:16:27:176607
round_30_model_trained: 17:16:27:190944
round_30_model_shared: 17:16:27:198272
round_30_received_params_1: 17:16:27:370191
round_30_end: 17:16:27:370520
round_31_start: 17:16:27:370549
round_31_model_trained: 17:16:27:384973
round_31_model_shared: 17:16:27:392258
round_31_received_params_1: 17:16:27:561023
round_31_end: 17:16:27:561358
round_32_start: 17:16:27:561385
round_32_model_trained: 17:16:27:575776
round_32_model_shared: 17:16:27:583095
round_32_received_params_1: 17:16:27:752992
round_32_end: 17:16:27:753342
round_33_start: 17:16:27:753373
round_33_model_trained: 17:16:27:767745
round_33_model_shared: 17:16:27:775000
round_33_received_params_1: 17:16:27:944704
round_33_end: 17:16:27:945036
round_34_start: 17:16:27:945065
round_34_model_trained: 17:16:27:959351
round_34_model_shared: 17:16:27:966608
round_34_received_params_1: 17:16:28:139796
round_34_end: 17:16:28:140150
round_35_start: 17:16:28:140181
round_35_model_trained: 17:16:28:154556
round_35_model_shared: 17:16:28:161886
round_35_received_params_1: 17:16:28:330120
round_35_end: 17:16:28:330445
round_36_start: 17:16:28:330473
round_36_model_trained: 17:16:28:344724
round_36_model_shared: 17:16:28:351991
round_36_received_params_1: 17:16:28:520886
round_36_end: 17:16:28:521226
round_37_start: 17:16:28:521257
round_37_model_trained: 17:16:28:535703
round_37_model_shared: 17:16:28:543013
round_37_received_params_1: 17:16:28:712442
round_37_end: 17:16:28:712774
round_38_start: 17:16:28:712804
round_38_model_trained: 17:16:28:727049
round_38_model_shared: 17:16:28:734323
round_38_received_params_1: 17:16:28:905974
round_38_end: 17:16:28:906306
round_39_start: 17:16:28:906337
round_39_model_trained: 17:16:28:920702
round_39_model_shared: 17:16:28:927954
round_39_received_params_1: 17:16:29:096255
round_39_end: 17:16:29:096582
round_40_start: 17:16:29:096611
round_40_model_trained: 17:16:29:110972
round_40_model_shared: 17:16:29:118280
round_40_received_params_1: 17:16:29:288337
round_40_end: 17:16:29:288663
round_41_start: 17:16:29:288692
round_41_model_trained: 17:16:29:302930
round_41_model_shared: 17:16:29:310205
round_41_received_params_1: 17:16:29:480554
round_41_end: 17:16:29:480896
round_42_start: 17:16:29:480926
round_42_model_trained: 17:16:29:495235
round_42_model_shared: 17:16:29:502564
round_42_received_params_1: 17:16:29:672317
round_42_end: 17:16:29:672652
round_43_start: 17:16:29:672683
round_43_model_trained: 17:16:29:687109
round_43_model_shared: 17:16:29:694493
round_43_received_params_1: 17:16:29:864631
round_43_end: 17:16:29:864961
round_44_start: 17:16:29:864991
round_44_model_trained: 17:16:29:879233
round_44_model_shared: 17:16:29:886579
round_44_received_params_1: 17:16:30:056373
round_44_end: 17:16:30:056701
round_45_start: 17:16:30:056733
round_45_model_trained: 17:16:30:071063
round_45_model_shared: 17:16:30:078391
round_45_received_params_1: 17:16:30:249807
round_45_end: 17:16:30:250152
round_46_start: 17:16:30:250184
round_46_model_trained: 17:16:30:264469
round_46_model_shared: 17:16:30:271742
round_46_received_params_1: 17:16:30:443336
round_46_end: 17:16:30:443685
round_47_start: 17:16:30:443718
round_47_model_trained: 17:16:30:456827
round_47_model_shared: 17:16:30:464131
round_47_received_params_1: 17:16:30:630154
round_47_end: 17:16:30:630473
round_48_start: 17:16:30:630502
round_48_model_trained: 17:16:30:645225
round_48_model_shared: 17:16:30:652582
round_48_received_params_1: 17:16:30:822391
round_48_end: 17:16:30:822712
round_49_start: 17:16:30:822741
round_49_model_trained: 17:16:30:837364
round_49_model_shared: 17:16:30:844679
round_49_received_params_1: 17:16:31:013176
round_49_end: 17:16:31:013508
round_50_start: 17:16:31:013539
round_50_model_trained: 17:16:31:027920
round_50_model_shared: 17:16:31:035211
round_50_received_params_1: 17:16:31:209426
round_50_end: 17:16:31:209769
round_51_start: 17:16:31:209799
round_51_model_trained: 17:16:31:224234
round_51_model_shared: 17:16:31:231497
round_51_received_params_1: 17:16:31:401906
round_51_end: 17:16:31:402235
round_52_start: 17:16:31:402263
round_52_model_trained: 17:16:31:416538
round_52_model_shared: 17:16:31:423826
round_52_received_params_1: 17:16:31:593961
round_52_end: 17:16:31:594301
round_53_start: 17:16:31:594332
round_53_model_trained: 17:16:31:608745
round_53_model_shared: 17:16:31:616074
round_53_received_params_1: 17:16:31:787273
round_53_end: 17:16:31:787633
round_54_start: 17:16:31:787664
round_54_model_trained: 17:16:31:801976
round_54_model_shared: 17:16:31:809289
round_54_received_params_1: 17:16:31:977929
round_54_end: 17:16:31:978269
round_55_start: 17:16:31:978301
round_55_model_trained: 17:16:31:992815
round_55_model_shared: 17:16:32:000205
round_55_received_params_1: 17:16:32:170066
round_55_end: 17:16:32:170405
round_56_start: 17:16:32:170435
round_56_model_trained: 17:16:32:184808
round_56_model_shared: 17:16:32:192115
round_56_received_params_1: 17:16:32:364612
round_56_end: 17:16:32:364939
round_57_start: 17:16:32:364969
round_57_model_trained: 17:16:32:379322
round_57_model_shared: 17:16:32:386726
round_57_received_params_1: 17:16:32:555235
round_57_end: 17:16:32:555596
round_58_start: 17:16:32:555628
round_58_model_trained: 17:16:32:569943
round_58_model_shared: 17:16:32:577274
round_58_received_params_1: 17:16:32:747079
round_58_end: 17:16:32:747412
round_59_start: 17:16:32:747441
round_59_model_trained: 17:16:32:761808
round_59_model_shared: 17:16:32:769175
round_59_received_params_1: 17:16:32:937864
round_59_end: 17:16:32:938215
round_60_start: 17:16:32:938247
round_60_model_trained: 17:16:32:952719
round_60_model_shared: 17:16:32:960033
round_60_received_params_1: 17:16:33:129693
round_60_end: 17:16:33:130034
round_61_start: 17:16:33:130065
round_61_model_trained: 17:16:33:144448
round_61_model_shared: 17:16:33:151786
round_61_received_params_1: 17:16:33:321876
round_61_end: 17:16:33:322198
round_62_start: 17:16:33:322228
round_62_model_trained: 17:16:33:336546
round_62_model_shared: 17:16:33:343886
round_62_received_params_1: 17:16:33:513766
round_62_end: 17:16:33:514097
round_63_start: 17:16:33:514126
round_63_model_trained: 17:16:33:528425
round_63_model_shared: 17:16:33:535728
round_63_received_params_1: 17:16:33:705823
round_63_end: 17:16:33:706148
round_64_start: 17:16:33:706179
round_64_model_trained: 17:16:33:720461
round_64_model_shared: 17:16:33:727764
round_64_received_params_1: 17:16:33:897314
round_64_end: 17:16:33:897654
round_65_start: 17:16:33:897686
round_65_model_trained: 17:16:33:912138
round_65_model_shared: 17:16:33:919514
round_65_received_params_1: 17:16:34:089044
round_65_end: 17:16:34:089387
round_66_start: 17:16:34:089416
round_66_model_trained: 17:16:34:103716
round_66_model_shared: 17:16:34:111019
round_66_received_params_1: 17:16:34:280473
round_66_end: 17:16:34:280809
round_67_start: 17:16:34:280839
round_67_model_trained: 17:16:34:295145
round_67_model_shared: 17:16:34:302451
round_67_received_params_1: 17:16:34:472737
round_67_end: 17:16:34:473059
round_68_start: 17:16:34:473088
round_68_model_trained: 17:16:34:487376
round_68_model_shared: 17:16:34:494747
round_68_received_params_1: 17:16:34:664224
round_68_end: 17:16:34:664566
round_69_start: 17:16:34:664597
round_69_model_trained: 17:16:34:678949
round_69_model_shared: 17:16:34:686262
round_69_received_params_1: 17:16:34:857921
round_69_end: 17:16:34:858245
round_70_start: 17:16:34:858275
round_70_model_trained: 17:16:34:872764
round_70_model_shared: 17:16:34:880112
